slug	status	subject	subject_label	relation	object	object_label	prior	accepted	posterior
ADCA-DN	ALL_MAPPINGS_CONSISTENT	dismech:ADCA-DN	Autosomal Dominant Cerebellar Ataxia Deafness and Narcolepsy (dismech entry)	ProperSubClassOf	MONDO:0011397	autosomal dominant cerebellar ataxia, deafness and narcolepsy	0.07	False	0.007447788698
ADCA-DN	ALL_MAPPINGS_CONSISTENT	MONDO:0011397	autosomal dominant cerebellar ataxia, deafness and narcolepsy	ProperSubClassOf	dismech:ADCA-DN	Autosomal Dominant Cerebellar Ataxia Deafness and Narcolepsy (dismech entry)	0.03	False	0.00306028431
ADCA-DN	ALL_MAPPINGS_CONSISTENT	MONDO:0011397	autosomal dominant cerebellar ataxia, deafness and narcolepsy	EquivalentTo	DOID:0050968	autosomal dominant cerebellar ataxia, deafness and narcolepsy	0.95	True	0.95
ADCA-DN	ALL_MAPPINGS_CONSISTENT	MONDO:0011397	autosomal dominant cerebellar ataxia, deafness and narcolepsy	EquivalentTo	OMIM:604121	cerebellar ataxia, deafness, and narcolepsy, autosomal dominant	0.95	True	0.95
ADCA-DN	ALL_MAPPINGS_CONSISTENT	MONDO:0011397	autosomal dominant cerebellar ataxia, deafness and narcolepsy	EquivalentTo	ORDO:314404	Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome	0.95	True	0.95
ADCA-DN	ALL_MAPPINGS_CONSISTENT	ORDO:314404	Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome	ProperSubClassOf	ICD10:G11.2	Late-onset cerebellar ataxia	0.9	True	0.9
ADNP-Related_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:ADNP-Related_Syndrome	ADNP-Related Syndrome (dismech entry)	EquivalentTo	MONDO:0014379	ADNP-related multiple congenital anomalies - intellectual disability - autism spectrum disorder	0.9	True	0.890542734293
ADNP-Related_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:ADNP-Related_Syndrome	ADNP-Related Syndrome (dismech entry)	ProperSubClassOf	MONDO:0014379	ADNP-related multiple congenital anomalies - intellectual disability - autism spectrum disorder	0.07	False	0.007447788698
ADNP-Related_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0014379	ADNP-related multiple congenital anomalies - intellectual disability - autism spectrum disorder	ProperSubClassOf	dismech:ADNP-Related_Syndrome	ADNP-Related Syndrome (dismech entry)	0.03	False	0.00306028431
ADNP-Related_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0014379	ADNP-related multiple congenital anomalies - intellectual disability - autism spectrum disorder	EquivalentTo	DOID:0070058	Helsmoortel-Van Der Aa Syndrome	0.95	True	0.95
ADNP-Related_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0014379	ADNP-related multiple congenital anomalies - intellectual disability - autism spectrum disorder	EquivalentTo	OMIM:615873	helsmoortel-van der aa syndrome	0.95	True	0.95
ADNP-Related_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0014379	ADNP-related multiple congenital anomalies - intellectual disability - autism spectrum disorder	EquivalentTo	ORDO:404448	ADNP syndrome	0.95	True	0.95
ADNP-Related_Syndrome	ALL_MAPPINGS_CONSISTENT	ORDO:404448	ADNP syndrome	ProperSubClassOf	ICD10:Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	0.9	True	0.9
ADPRS-Related_Stress-Induced_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	dismech:ADPRS-Related_Stress-Induced_Neurodegeneration	ADPRS-Related Stress-Induced Neurodegeneration (dismech entry)	EquivalentTo	MONDO:0100095	neurodegeneration, childhood-onset, stress-induced, with variable ataxia and seizures	0.9	True	0.890542734293
ADPRS-Related_Stress-Induced_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	dismech:ADPRS-Related_Stress-Induced_Neurodegeneration	ADPRS-Related Stress-Induced Neurodegeneration (dismech entry)	ProperSubClassOf	MONDO:0100095	neurodegeneration, childhood-onset, stress-induced, with variable ataxia and seizures	0.07	False	0.007447788698
ADPRS-Related_Stress-Induced_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	MONDO:0100095	neurodegeneration, childhood-onset, stress-induced, with variable ataxia and seizures	ProperSubClassOf	dismech:ADPRS-Related_Stress-Induced_Neurodegeneration	ADPRS-Related Stress-Induced Neurodegeneration (dismech entry)	0.03	False	0.00306028431
ADPRS-Related_Stress-Induced_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	MONDO:0100095	neurodegeneration, childhood-onset, stress-induced, with variable ataxia and seizures	EquivalentTo	DOID:0070352	stress-induced childhood-onset neurodegeneration with variable ataxia and seizures	0.95	True	0.95
ADPRS-Related_Stress-Induced_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	MONDO:0100095	neurodegeneration, childhood-onset, stress-induced, with variable ataxia and seizures	EquivalentTo	OMIM:618170	neurodegeneration, childhood-onset, stress-induced, with variable ataxia and seizures	0.95	True	0.95
ADPRS-Related_Stress-Induced_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	MONDO:0100095	neurodegeneration, childhood-onset, stress-induced, with variable ataxia and seizures	EquivalentTo	ORDO:694922	Childhood-onset stress-induced neurodegenerative ataxia-seizure syndrome	0.95	True	0.95
ADan_amyloidosis	RETRACTED	dismech:ADan_amyloidosis	ADan amyloidosis (dismech entry)	EquivalentTo	MONDO:0007297	ADan amyloidosis	0.9	True	0.890542734293
ADan_amyloidosis	RETRACTED	dismech:ADan_amyloidosis	ADan amyloidosis (dismech entry)	ProperSubClassOf	MONDO:0007297	ADan amyloidosis	0.07	False	0.007447788698
ADan_amyloidosis	RETRACTED	MONDO:0007297	ADan amyloidosis	ProperSubClassOf	dismech:ADan_amyloidosis	ADan amyloidosis (dismech entry)	0.03	False	0.00306028431
ADan_amyloidosis	RETRACTED	MONDO:0007297	ADan amyloidosis	EquivalentTo	DOID:0070030	ITM2B-related cerebral amyloid angiopathy 2	0.95	True	0.95
ADan_amyloidosis	RETRACTED	MONDO:0007297	ADan amyloidosis	EquivalentTo	MESH:C538209	Dementia, familial Danish	0.95	True	0.95
ADan_amyloidosis	RETRACTED	MONDO:0007297	ADan amyloidosis	EquivalentTo	OMIM:117300	cerebral amyloid angiopathy, itm2b-related, 2	0.95	True	0.95
ADan_amyloidosis	RETRACTED	MONDO:0007297	ADan amyloidosis	EquivalentTo	ORDO:97346	ADan amyloidosis	0.95	True	0.95
ADan_amyloidosis	RETRACTED	MONDO:0007297	ADan amyloidosis	EquivalentTo	icd11f:2086401830	Familial dementia, Danish type	0.95	False	0.487179487179
ADan_amyloidosis	RETRACTED	MONDO:0007297	ADan amyloidosis	EquivalentTo	icd11f:54507082	ADan amyloidosis	0.95	True	0.487179487179
AFG2A-Related_Encephalopathy	ALL_MAPPINGS_CONSISTENT	dismech:AFG2A-Related_Encephalopathy	AFG2A-Related Encephalopathy (dismech entry)	EquivalentTo	MONDO:0014698	microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome	0.9	True	0.890542734293
AFG2A-Related_Encephalopathy	ALL_MAPPINGS_CONSISTENT	dismech:AFG2A-Related_Encephalopathy	AFG2A-Related Encephalopathy (dismech entry)	ProperSubClassOf	MONDO:0014698	microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome	0.07	False	0.007447788698
AFG2A-Related_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0014698	microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome	ProperSubClassOf	dismech:AFG2A-Related_Encephalopathy	AFG2A-Related Encephalopathy (dismech entry)	0.03	False	0.00306028431
AFG2A-Related_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0014698	microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome	EquivalentTo	OMIM:616577	neurodevelopmental disorder with hearing loss, seizures, and brain abnormalities	0.95	True	0.95
AFG2A-Related_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0014698	microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome	EquivalentTo	ORDO:457351	Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome	0.95	True	0.95
AFG2A-Related_Encephalopathy	ALL_MAPPINGS_CONSISTENT	ORDO:457351	Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome	ProperSubClassOf	ICD10:Q02	Microcephaly	0.9	True	0.9
AGAT_Deficiency	ALL_MAPPINGS_CONSISTENT	dismech:AGAT_Deficiency	AGAT Deficiency (dismech entry)	EquivalentTo	MONDO:0012996	AGAT deficiency	0.9	True	0.890542734293
AGAT_Deficiency	ALL_MAPPINGS_CONSISTENT	dismech:AGAT_Deficiency	AGAT Deficiency (dismech entry)	ProperSubClassOf	MONDO:0012996	AGAT deficiency	0.07	False	0.007447788698
AGAT_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0012996	AGAT deficiency	ProperSubClassOf	dismech:AGAT_Deficiency	AGAT Deficiency (dismech entry)	0.03	False	0.00306028431
AGAT_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0012996	AGAT deficiency	EquivalentTo	DOID:0050712	AGAT deficiency	0.95	True	0.95
AGAT_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0012996	AGAT deficiency	EquivalentTo	MESH:C567192	Arginine:Glycine Amidinotransferase Deficiency	0.95	True	0.95
AGAT_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0012996	AGAT deficiency	EquivalentTo	OMIM:612718	cerebral creatine deficiency syndrome 3	0.95	True	0.95
AGAT_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0012996	AGAT deficiency	EquivalentTo	ORDO:35704	L-Arginine:glycine amidinotransferase deficiency	0.95	True	0.95
AGAT_Deficiency	ALL_MAPPINGS_CONSISTENT	ORDO:35704	L-Arginine:glycine amidinotransferase deficiency	ProperSubClassOf	ICD10:E72.8	Other specified disorders of amino-acid metabolism	0.9	True	0.9
AHCY_Deficiency	ALL_MAPPINGS_CONSISTENT	dismech:AHCY_Deficiency	S-Adenosylhomocysteine Hydrolase Deficiency (dismech entry)	EquivalentTo	MONDO:0013404	hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase	0.95	True	0.944982302154
AHCY_Deficiency	ALL_MAPPINGS_CONSISTENT	dismech:AHCY_Deficiency	S-Adenosylhomocysteine Hydrolase Deficiency (dismech entry)	ProperSubClassOf	MONDO:0013404	hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase	0.07	False	0.003743563166
AHCY_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0013404	hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase	ProperSubClassOf	dismech:AHCY_Deficiency	S-Adenosylhomocysteine Hydrolase Deficiency (dismech entry)	0.03	False	0.00153822404
AHCY_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0013404	hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase	EquivalentTo	DOID:0111039	hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase	0.95	True	0.95
AHCY_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0013404	hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase	EquivalentTo	OMIM:613752	hypermethioninemia with s-adenosylhomocysteine hydrolase deficiency	0.95	True	0.95
AHCY_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0013404	hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase	EquivalentTo	ORDO:88618	S-adenosylhomocysteine hydrolase deficiency	0.95	True	0.95
AHCY_Deficiency	ALL_MAPPINGS_CONSISTENT	ORDO:88618	S-adenosylhomocysteine hydrolase deficiency	ProperSubClassOf	ICD10:E72.1	Disorders of sulfur-bearing amino-acid metabolism	0.9	True	0.9
AIP-related_pituitary_adenoma_predisposition	ALL_MAPPINGS_CONSISTENT	dismech:AIP-related_pituitary_adenoma_predisposition	AIP-related pituitary adenoma predisposition (dismech entry)	EquivalentTo	MONDO:1060231	MONDO:1060231	0.9	True	0.890542734293
AIP-related_pituitary_adenoma_predisposition	ALL_MAPPINGS_CONSISTENT	dismech:AIP-related_pituitary_adenoma_predisposition	AIP-related pituitary adenoma predisposition (dismech entry)	ProperSubClassOf	MONDO:1060231	MONDO:1060231	0.07	False	0.007447788698
AIP-related_pituitary_adenoma_predisposition	ALL_MAPPINGS_CONSISTENT	MONDO:1060231	MONDO:1060231	ProperSubClassOf	dismech:AIP-related_pituitary_adenoma_predisposition	AIP-related pituitary adenoma predisposition (dismech entry)	0.03	False	0.00306028431
AIPL1-Related_Retinopathy	ALL_MAPPINGS_CONSISTENT	dismech:AIPL1-Related_Retinopathy	AIPL1-Related Retinopathy (dismech entry)	EquivalentTo	MONDO:0100438	AIPL1-related retinopathy	0.9	True	0.890542734293
AIPL1-Related_Retinopathy	ALL_MAPPINGS_CONSISTENT	dismech:AIPL1-Related_Retinopathy	AIPL1-Related Retinopathy (dismech entry)	ProperSubClassOf	MONDO:0100438	AIPL1-related retinopathy	0.07	False	0.007447788698
AIPL1-Related_Retinopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0100438	AIPL1-related retinopathy	ProperSubClassOf	dismech:AIPL1-Related_Retinopathy	AIPL1-Related Retinopathy (dismech entry)	0.03	False	0.00306028431
ALDH18A1_Cutis_Laxa	ALL_MAPPINGS_CONSISTENT	dismech:ALDH18A1_Cutis_Laxa	ALDH18A1-Related Autosomal Dominant Cutis Laxa Type 3 (dismech entry)	EquivalentTo	MONDO:0014706	cutis laxa, autosomal dominant 3	0.9	True	0.890542734293
ALDH18A1_Cutis_Laxa	ALL_MAPPINGS_CONSISTENT	dismech:ALDH18A1_Cutis_Laxa	ALDH18A1-Related Autosomal Dominant Cutis Laxa Type 3 (dismech entry)	ProperSubClassOf	MONDO:0014706	cutis laxa, autosomal dominant 3	0.07	False	0.007447788698
ALDH18A1_Cutis_Laxa	ALL_MAPPINGS_CONSISTENT	MONDO:0014706	cutis laxa, autosomal dominant 3	ProperSubClassOf	dismech:ALDH18A1_Cutis_Laxa	ALDH18A1-Related Autosomal Dominant Cutis Laxa Type 3 (dismech entry)	0.03	False	0.00306028431
ALDH18A1_Cutis_Laxa	ALL_MAPPINGS_CONSISTENT	MONDO:0014706	cutis laxa, autosomal dominant 3	EquivalentTo	DOID:0070131	autosomal dominant cutis laxa 3	0.95	True	0.95
ALDH18A1_Cutis_Laxa	ALL_MAPPINGS_CONSISTENT	MONDO:0014706	cutis laxa, autosomal dominant 3	EquivalentTo	OMIM:616603	cutis laxa, autosomal dominant 3	0.95	True	0.95
ALG1-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	dismech:ALG1-Congenital_Disorder_of_Glycosylation	ALG1-congenital disorder of glycosylation (dismech entry)	EquivalentTo	MONDO:0012052	ALG1-congenital disorder of glycosylation	0.9	True	0.890542734293
ALG1-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	dismech:ALG1-Congenital_Disorder_of_Glycosylation	ALG1-congenital disorder of glycosylation (dismech entry)	ProperSubClassOf	MONDO:0012052	ALG1-congenital disorder of glycosylation	0.07	False	0.007447788698
ALG1-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0012052	ALG1-congenital disorder of glycosylation	ProperSubClassOf	dismech:ALG1-Congenital_Disorder_of_Glycosylation	ALG1-congenital disorder of glycosylation (dismech entry)	0.03	False	0.00306028431
ALG1-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0012052	ALG1-congenital disorder of glycosylation	EquivalentTo	DOID:0080563	congenital disorder of glycosylation Ik	0.95	True	0.95
ALG1-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0012052	ALG1-congenital disorder of glycosylation	EquivalentTo	MESH:C535749	Congenital disorder of glycosylation type 1K	0.95	True	0.95
ALG1-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0012052	ALG1-congenital disorder of glycosylation	EquivalentTo	OMIM:608540	congenital disorder of glycosylation,  iia ik	0.95	True	0.95
ALG1-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0012052	ALG1-congenital disorder of glycosylation	EquivalentTo	ORDO:79327	ALG1-CDG	0.95	True	0.95
ALG1-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	ORDO:79327	ALG1-CDG	ProperSubClassOf	ICD10:E77.8	Other disorders of glycoprotein metabolism	0.9	True	0.9
ALG11-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	dismech:ALG11-Congenital_Disorder_of_Glycosylation	ALG11-congenital disorder of glycosylation (dismech entry)	EquivalentTo	MONDO:0013349	ALG11-congenital disorder of glycosylation	0.9	True	0.890542734293
ALG11-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	dismech:ALG11-Congenital_Disorder_of_Glycosylation	ALG11-congenital disorder of glycosylation (dismech entry)	ProperSubClassOf	MONDO:0013349	ALG11-congenital disorder of glycosylation	0.07	False	0.007447788698
ALG11-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0013349	ALG11-congenital disorder of glycosylation	ProperSubClassOf	dismech:ALG11-Congenital_Disorder_of_Glycosylation	ALG11-congenital disorder of glycosylation (dismech entry)	0.03	False	0.00306028431
ALG11-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0013349	ALG11-congenital disorder of glycosylation	EquivalentTo	DOID:0080567	congenital disorder of glycosylation Ip	0.95	True	0.95
ALG11-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0013349	ALG11-congenital disorder of glycosylation	EquivalentTo	OMIM:613661	congenital disorder of glycosylation,  iia ip	0.95	True	0.95
ALG11-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0013349	ALG11-congenital disorder of glycosylation	EquivalentTo	ORDO:280071	ALG11-CDG	0.95	True	0.95
ALG11-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	ORDO:280071	ALG11-CDG	ProperSubClassOf	ICD10:E77.8	Other disorders of glycoprotein metabolism	0.9	True	0.9
ALG12_Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	dismech:ALG12_Congenital_Disorder_of_Glycosylation	ALG12-congenital disorder of glycosylation (dismech entry)	EquivalentTo	MONDO:0011783	ALG12-congenital disorder of glycosylation	0.9	True	0.890542734293
ALG12_Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	dismech:ALG12_Congenital_Disorder_of_Glycosylation	ALG12-congenital disorder of glycosylation (dismech entry)	ProperSubClassOf	MONDO:0011783	ALG12-congenital disorder of glycosylation	0.07	False	0.007447788698
ALG12_Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0011783	ALG12-congenital disorder of glycosylation	ProperSubClassOf	dismech:ALG12_Congenital_Disorder_of_Glycosylation	ALG12-congenital disorder of glycosylation (dismech entry)	0.03	False	0.00306028431
ALG12_Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0011783	ALG12-congenital disorder of glycosylation	EquivalentTo	DOID:0080559	congenital disorder of glycosylation Ig	0.95	True	0.95
ALG12_Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0011783	ALG12-congenital disorder of glycosylation	EquivalentTo	MESH:C535745	Congenital disorder of glycosylation type 1G	0.95	True	0.95
ALG12_Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0011783	ALG12-congenital disorder of glycosylation	EquivalentTo	NCIT:C126873	Congenital Disorder of Glycosylation Type Ig	0.95	True	0.95
ALG12_Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0011783	ALG12-congenital disorder of glycosylation	EquivalentTo	OMIM:607143	congenital disorder of glycosylation,  iia ig	0.95	True	0.95
ALG12_Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0011783	ALG12-congenital disorder of glycosylation	EquivalentTo	ORDO:79324	ALG12-CDG	0.95	True	0.95
ALG12_Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	ORDO:79324	ALG12-CDG	ProperSubClassOf	ICD10:E77.8	Other disorders of glycoprotein metabolism	0.9	True	0.9
ALG3-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	dismech:ALG3-Congenital_Disorder_of_Glycosylation	ALG3-congenital disorder of glycosylation (dismech entry)	EquivalentTo	MONDO:0010998	ALG3-congenital disorder of glycosylation	0.9	True	0.890542734293
ALG3-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	dismech:ALG3-Congenital_Disorder_of_Glycosylation	ALG3-congenital disorder of glycosylation (dismech entry)	ProperSubClassOf	MONDO:0010998	ALG3-congenital disorder of glycosylation	0.07	False	0.007447788698
ALG3-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0010998	ALG3-congenital disorder of glycosylation	ProperSubClassOf	dismech:ALG3-Congenital_Disorder_of_Glycosylation	ALG3-congenital disorder of glycosylation (dismech entry)	0.03	False	0.00306028431
ALG3-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0010998	ALG3-congenital disorder of glycosylation	EquivalentTo	DOID:0080556	congenital disorder of glycosylation Id	0.95	True	0.95
ALG3-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0010998	ALG3-congenital disorder of glycosylation	EquivalentTo	MESH:C535742	Congenital disorder of glycosylation type 1D	0.95	True	0.95
ALG3-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0010998	ALG3-congenital disorder of glycosylation	EquivalentTo	NCIT:C126870	Congenital Disorder of Glycosylation Type Id	0.95	True	0.95
ALG3-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0010998	ALG3-congenital disorder of glycosylation	EquivalentTo	OMIM:601110	congenital disorder of glycosylation,  iia id	0.95	True	0.95
ALG3-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0010998	ALG3-congenital disorder of glycosylation	EquivalentTo	ORDO:79321	ALG3-CDG	0.95	True	0.95
ALG3-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	ORDO:79321	ALG3-CDG	ProperSubClassOf	ICD10:E77.8	Other disorders of glycoprotein metabolism	0.9	True	0.9
ALG6-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	dismech:ALG6-Congenital_Disorder_of_Glycosylation	ALG6-congenital disorder of glycosylation (dismech entry)	EquivalentTo	MONDO:0011291	ALG6-congenital disorder of glycosylation 1C	0.95	True	0.944982302154
ALG6-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	dismech:ALG6-Congenital_Disorder_of_Glycosylation	ALG6-congenital disorder of glycosylation (dismech entry)	ProperSubClassOf	MONDO:0011291	ALG6-congenital disorder of glycosylation 1C	0.07	False	0.003743563166
ALG6-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0011291	ALG6-congenital disorder of glycosylation 1C	ProperSubClassOf	dismech:ALG6-Congenital_Disorder_of_Glycosylation	ALG6-congenital disorder of glycosylation (dismech entry)	0.03	False	0.00153822404
ALG6-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0011291	ALG6-congenital disorder of glycosylation 1C	EquivalentTo	DOID:0080555	congenital disorder of glycosylation Ic	0.95	True	0.95
ALG6-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0011291	ALG6-congenital disorder of glycosylation 1C	EquivalentTo	MESH:C535741	Congenital disorder of glycosylation type 1C	0.95	True	0.95
ALG6-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0011291	ALG6-congenital disorder of glycosylation 1C	EquivalentTo	NCIT:C126869	Congenital Disorder of Glycosylation Type Ic	0.95	True	0.95
ALG6-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	MONDO:0011291	ALG6-congenital disorder of glycosylation 1C	EquivalentTo	OMIM:603147	congenital disorder of glycosylation,  iia ic	0.95	True	0.95
