slug	status	input_sha256	n_pfacts	n_retracted	candidate_retractions	elapsed_seconds	solution_written	error
OTUD6B-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	068f19ac3c4b8a3d6d476a6bebb4e734529f0dbc9f3d56fcebfad2c3538ca43f	6	0	0	0.359	True	NA
Ochoa_Syndrome	ALL_MAPPINGS_CONSISTENT	b7a70983c0737702b3a6cb9efd20b1722317e7a69c9c1c32179391a43dbd4819	8	0	0	0.919	True	NA
Oculocerebrodental_Syndrome	ALL_MAPPINGS_CONSISTENT	5500385dd83b3b7cdfe6040fa6122d497852b14be002a4a5adb86a4354fe2bed	6	0	0	0.347	True	NA
Oculodentodigital_Dysplasia	ALL_MAPPINGS_CONSISTENT	bd9a727f5dcd818d8b4b4620fb9da65ca33ad14567bb6af468e9d9709b6b6b77	8	0	0	0.921	True	NA
Oculofaciocardiodental_Syndrome	ALL_MAPPINGS_CONSISTENT	5f68fc0a7dd2bfe32b7b4b3b65bb46bd1beb6de3f585a337d74bca4b08a9e109	7	0	0	0.46	True	NA
Oculogastrointestinal-Neurodevelopmental_Syndrome	ALL_MAPPINGS_CONSISTENT	fd8f4d89a9b02fa4f9c899c1d66d1687e3f4173a3fa9aaa6d75cdb7eee75b8c7	6	0	0	0.365	True	NA
Oculopharyngodistal_Myopathy	ALL_MAPPINGS_CONSISTENT	65e075f57e9376e4bdb7dc66bafe3a085e7aa661ec878e62ec74732669e82205	8	0	0	0.906	True	NA
Odontochondrodysplasia	ALL_MAPPINGS_CONSISTENT	47e6173275d32a47e534ee8b8db8a724722ec77b8f23f8d3e072f2182e462036	6	0	0	0.355	True	NA
Ogden_syndrome	ALL_MAPPINGS_CONSISTENT	c8464a645508d2ccc4bf6f4ceae05985d7826761e81d098c60010548c1cc1399	9	0	0	4.899	True	NA
Okur_Chung_neurodevelopmental_syndrome	ALL_MAPPINGS_CONSISTENT	125c619b4414e890a618d2616d6b52dcc1d134f2da8d0637bef6a23fc0540ca7	5	0	0	0.323	True	NA
Opitz_GBBB_Syndrome	ALL_MAPPINGS_CONSISTENT	cc122b4558b61f49f765c392cc06336c25c4538342a690489e218c874ec6f37a	7	0	0	0.504	True	NA
Opsismodysplasia	ALL_MAPPINGS_CONSISTENT	4f02667408799092fc25b7812c5e6b6c017952c1046b6117595dab0806c5bcf7	8	0	0	0.936	True	NA
Optic_Atrophy_13_With_Retinal_And_Foveal_Abnormalities	ALL_MAPPINGS_CONSISTENT	05845a0b6bcd6ddd18e8d85cc1dccda6d5f2bc6349360aca919b86f342ab0c77	5	0	0	0.352	True	NA
Optic_Atrophy_14	ALL_MAPPINGS_CONSISTENT	9c3ade5af044d15a3ac5506b7fba1edfc89a7bd05443f17a944dec71461ef27e	4	0	0	0.39	True	NA
Optic_Atrophy_3	ALL_MAPPINGS_CONSISTENT	b8cef88021d2ad2a42c112c2b3214482200d32400639a31269aa1c6bea4e78db	8	0	0	0.972	True	NA
Orofaciodigital_Syndrome_17	ALL_MAPPINGS_CONSISTENT	cc817efbdd2f75873ef6d931ab094274ab7eecf9be69e89ba219c90f343a7d6d	5	0	0	0.319	True	NA
Orofaciodigital_Syndrome_Type_I	ALL_MAPPINGS_CONSISTENT	44d6465e62a7e1d11c14a815917bc03028ed08bfcbb1f932fb089d7ab91c5409	9	0	0	4.929	True	NA
Osteogenesis_Imperfecta_Type_I	ALL_MAPPINGS_CONSISTENT	1a37e7fc453e199cfeee0669e2decc6598ccaa4a183e476adb7e795a2a5cd902	9	0	0	5.041	True	NA
Osteogenesis_Imperfecta_Type_IX	ALL_MAPPINGS_CONSISTENT	a5519a3e5bd72768105061f9eb38d96bd3f2fb3f65d6c3e7603edcdcdb5a5cbd	6	0	0	0.34	True	NA
Osteogenesis_Imperfecta_Type_V	ALL_MAPPINGS_CONSISTENT	4233fafd8ddc17701ac75445e829006113ecbee59152b84ec0601c3ee16fcae6	9	0	0	5.046	True	NA
Osteogenesis_Imperfecta_Type_VI	ALL_MAPPINGS_CONSISTENT	674de25465381e5cbf6d28e4ca4b4ab9d9558a9d201385dea2c0590579e5f34c	6	0	0	0.345	True	NA
Osteogenesis_Imperfecta_Type_VII	ALL_MAPPINGS_CONSISTENT	363ac1d793ed176826fc7df99279644ef08355d121c9095b7f0bfe23a0f18cbb	5	0	0	0.325	True	NA
Osteogenesis_Imperfecta_Type_VIII	ALL_MAPPINGS_CONSISTENT	267e3e2ab36743942a559eb207152d2339cd08bc7612f064e3457fc8bc2720b2	6	0	0	0.383	True	NA
Osteogenesis_Imperfecta_Type_X	ALL_MAPPINGS_CONSISTENT	ec53ee6ca28b6acb973cbe9eefef2faf9ba3c3f6d3f7b9e9ca4fb370a289b1b0	5	0	0	0.304	True	NA
Osteogenesis_Imperfecta_Type_XI	ALL_MAPPINGS_CONSISTENT	48c48b04ae6695c45968193ef23d046acc16a983baa887ff5841df513cf9ffad	5	0	0	0.343	True	NA
Osteogenesis_Imperfecta_Type_XII	ALL_MAPPINGS_CONSISTENT	e0ed0474245c04cee5e98c759c9b98cc298a5586f870f5b2523e6cfa4c6ee849	5	0	0	0.311	True	NA
Osteogenesis_Imperfecta_Type_XIII	ALL_MAPPINGS_CONSISTENT	d80e9d588326e38eff6ffbb27d9dc11bec81f5f8ffe52808e4d5656cbc3b5420	5	0	0	0.357	True	NA
Osteogenesis_Imperfecta_Type_XIV	ALL_MAPPINGS_CONSISTENT	062151adbdc2b987732195ab75d46df55409273be6aa2932183daff605fb72ef	5	0	0	0.347	True	NA
Osteogenesis_Imperfecta_Type_XIX	ALL_MAPPINGS_CONSISTENT	7b3c63d7d6309462fd945adc960eafbe6755dae0334de22004ad5de13980803b	5	0	0	0.335	True	NA
Osteogenesis_Imperfecta_Type_XV	ALL_MAPPINGS_CONSISTENT	5a789d945428030a8db2cfa1ec393c6fa919e7a17521c38ad2c269be19a49b4d	5	0	0	0.312	True	NA
Osteogenesis_Imperfecta_Type_XVI	ALL_MAPPINGS_CONSISTENT	adfc50184fcba088ffec683c52dcc8238400595ea8bc2f61960b775bd6866e08	5	0	0	0.307	True	NA
Osteogenesis_Imperfecta_Type_XVII	ALL_MAPPINGS_CONSISTENT	8bd8981b205b21786e851e4e85ee161bca577f8298e74f2c4e571cc695f2fb91	5	0	0	0.31	True	NA
Osteogenesis_Imperfecta_Type_XVIII	ALL_MAPPINGS_CONSISTENT	b27ca160d24ee9ac98ea8dd948ae948649bfee71435c74751daa907a47f48791	5	0	0	0.299	True	NA
Osteogenesis_Imperfecta_Type_XX	ALL_MAPPINGS_CONSISTENT	a740641a3b105c1135272d0e096405978df0c984984a15870117344828963ba9	5	0	0	0.32	True	NA
Osteogenesis_Imperfecta_Type_XXI	ALL_MAPPINGS_CONSISTENT	db38c6c8fa7edcad05e5ba53ba33a466b3842c6cd34832c44d5e6323c215d561	5	0	0	0.323	True	NA
Osteogenesis_Imperfecta_Type_XXII	ALL_MAPPINGS_CONSISTENT	ee81056962c1da41534d8e55c2110ece01a3564dd70388da1abc6be8186ddea5	4	0	0	0.404	True	NA
Osteogenesis_Imperfecta_Type_XXIII	ALL_MAPPINGS_CONSISTENT	152279fb54a9e9fd402ff727d8b0fa015923a4682cefcabc15f4a7c14f8156e2	4	0	0	0.37	True	NA
Osteoglophonic_Dysplasia	ALL_MAPPINGS_CONSISTENT	3fb497bf5e3cc514ea28704991dfda790c1c4c06dedac56e473fa2244070050d	9	0	0	5.057	True	NA
Osteopetrosis	TIMED_OUT	58bd4e46acc90054f0d5b6b6e504595d6b25524f9d5fff4e369fb05a9e44141b	10	NA	0	60.365	True	NA
Otofacial_Neurodevelopmental_Syndrome	ALL_MAPPINGS_CONSISTENT	9a63dd7bb59662379e746e2708e6f880bd1ec61388d4925286f7fa9b6de4fbbf	4	0	0	0.38	True	NA
PACS2-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	5d6bdeaf02651dd124fa060ae55e03102f53d396c95d88f369b66d0e10adc18d	5	0	0	0.338	True	NA
PAICS_Deficiency	ALL_MAPPINGS_CONSISTENT	cc833a3ef2b2299c95a2562af19e8937ce36ab2e15b12dc8cbc821695787fc41	5	0	0	0.337	True	NA
PARK7-Related_Early-Onset_Parkinson_Disease	ALL_MAPPINGS_CONSISTENT	9cd59911833b84490449935c184c844321545db2e7b62126cd951c1cdb6c9709	6	0	0	0.376	True	NA
PAX1-Related_Otofaciocervical_Syndrome	ALL_MAPPINGS_CONSISTENT	a8e84e05e84738c36968603a7f3320acd4c3c5c034495864441d14d5e52d6743	4	0	0	0.356	True	NA
PCDH19_Clustering_Epilepsy	ALL_MAPPINGS_CONSISTENT	ea2361f28d3d20024b68d3a47557d98df8c6836c5487b8df2bc5844314d4c60f	8	0	0	0.906	True	NA
PCWH_syndrome	ALL_MAPPINGS_CONSISTENT	2840e0d4e617d71e9ba631cf6cc8e55b2c4966fdd69a587848439b1fe61e5e03	8	0	0	0.941	True	NA
PDE6A-Related_Retinopathy	ALL_MAPPINGS_CONSISTENT	e661257b13290e44851cb6c3c8259ac1a8958d55b8e366cf6b6c152571222909	3	0	0	0.319	True	NA
PET100-Related_COX_Deficiency	ALL_MAPPINGS_CONSISTENT	333e0c5c16a40ff0b09637f208180e7736ea492c12275897997e879e9a3d4a45	5	0	0	0.32	True	NA
PET117-Related_COX_Deficiency	ALL_MAPPINGS_CONSISTENT	0466cdc6e14aaafc85ac4c74427b6289421a901ca77ec8380f4846f9ff90b170	5	0	0	0.29	True	NA
PGM1-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	270f1dc8ff2c78894f3af8cc9156d17663df1a40c5c55fde8f0aa80351ea1af0	9	0	0	5.077	True	NA
PGM2L1_Deficiency	ALL_MAPPINGS_CONSISTENT	b4e8ffd59ca110341de933b351cda4545c5f8223239231a35e199d3672e2656d	5	0	0	0.305	True	NA
PHARC_syndrome	ALL_MAPPINGS_CONSISTENT	4aef7d93947da5dd5554caafe59bac41b449a7c2e4b75deb522ffb89d2c35590	8	0	0	0.962	True	NA
PHF21A_Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	816a9b0e7af8c58cd61e66cec3b16e5fe7d633a50faf657c2a619592bd00b17d	4	0	0	0.361	True	NA
PNPO_Deficiency	RETRACTED	fd46ea3739c6ceaba75eb788fc29f58486697e56a2b0666f0c80424dcfd81c08	10	1	1	56.257	True	NA
POT1_Tumor_Predisposition_Syndrome	ALL_MAPPINGS_CONSISTENT	15a999913777bf420220fa187e755fe0b54694bf55a88488e4902005d2e1a0ea	4	0	0	0.32	True	NA
PPP2R3C-Related_Gonadal_Dysgenesis_Syndrome	ALL_MAPPINGS_CONSISTENT	d24d4a10aea18996a8d897adc92e7e5c36857557ac6029e0e96ab1a90e72f21e	4	0	0	0.319	True	NA
PRKN-Related_Juvenile_Parkinson_Disease	ALL_MAPPINGS_CONSISTENT	13a22b68710b61255aca6dc2923fdf6682c7b0c21f2f9e69db0ce1c7630aac66	5	0	0	0.308	True	NA
PRMT7-Related_Short_Stature-Brachydactyly_Syndrome	ALL_MAPPINGS_CONSISTENT	e7d518f8539bdde13b7c729f2bd8377d4ef94cbc2a669fa238dc091dbbb55ad7	6	0	0	0.373	True	NA
PRPF31-Related_Retinopathy	ALL_MAPPINGS_CONSISTENT	17d5b7c2656bf4d9bfc3e60e4d5a69d1168b033e44289f3538ea2f1dda0a93c9	3	0	0	0.308	True	NA
PRR12-Related_Neuroocular_Syndrome	ALL_MAPPINGS_CONSISTENT	fb011e18585177d497a34ac4cd0375afbd83ac1c3ac11bdcdfe1c21e87a536b9	6	0	0	0.378	True	NA
PTCH1-related_Nevoid_Basal_Cell_Carcinoma_Syndrome	ALL_MAPPINGS_CONSISTENT	483ad2ffdf97aa6eb459f6989cbd9cd57fef8c5bda7a46779da8e37c7fcba720	4	0	0	0.306	True	NA
PUS3-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	10a0c3a90808c213d43afa159fb54731b0025c5bf4457fdc6387849f9125c474	6	0	0	0.402	True	NA
PUS7-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	192d5539e3358e85c760948d9c8e893fb2068b91d247cfe22bc3ee1e3a8a6202	5	0	0	0.339	True	NA
Pancreatic_Agenesis	ALL_MAPPINGS_CONSISTENT	0892dc9a7abefb4043f932ccb70a954238c6a4b57df40097249c04689e671645	8	0	0	0.867	True	NA
Pancytopenia-Developmental_Delay_Syndrome	ALL_MAPPINGS_CONSISTENT	2de300ec5208699be655643245b22adba4eeb101e4f39e46c0df123565055bb6	6	0	0	0.361	True	NA
Pantothenate_Kinase-Associated_Neurodegeneration	ALL_MAPPINGS_CONSISTENT	3c821b56e8a1ecbb05decb84509acae854aa0700596413595701c159a6ceca60	9	0	0	4.592	True	NA
Parenti-Mignot_Neurodevelopmental_Syndrome	ALL_MAPPINGS_CONSISTENT	b9cecfde1728f044c7cb0fa094453cdfc9f852ec9bae9edb91ee1e4891b9259e	4	0	0	0.314	True	NA
Parkinson_Disease_Mitochondrial	ALL_MAPPINGS_CONSISTENT	088afe60c9fd745033121bcfcf7c7bccff6633d6c625fc0da1e39e043be2a8a2	5	0	0	0.321	True	NA
Patent_Ductus_Arteriosus_3	ALL_MAPPINGS_CONSISTENT	5f09cfd14c9fbaaba21821bd22b6d6363c0f4840d98e7264394467227132d504	4	0	0	0.336	True	NA
Pearson_Syndrome	ALL_MAPPINGS_CONSISTENT	7d821491644e1a577c905ed52741a117c74d8be944a7cc46236935289a0d1eca	9	0	0	4.67	True	NA
Peeling_Skin_Syndrome	ALL_MAPPINGS_CONSISTENT	bd2b5b60e5dcd27eca5678d08e008fdd33adc4cdb62dff289582729cecee65b0	6	0	0	0.347	True	NA
Pentanucleotide_Repeat_Familial_Adult_Myoclonus_Epilepsy	ALL_MAPPINGS_CONSISTENT	728d388c278485c6f3e3cbd772e5263acd7711595d9c3769e2525a5255d98b73	6	0	0	0.361	True	NA
Periodic_Fever_Immunodeficiency_and_Thrombocytopenia_Syndrome	ALL_MAPPINGS_CONSISTENT	e88b47c2a1c57e7ca5d796c7a2d43378738e1207b43248eb33e86e797a05e9e9	7	0	0	0.522	True	NA
Peroxisome_Biogenesis_Disorder_11A_Zellweger	ALL_MAPPINGS_CONSISTENT	9248003d86135c0e116f809306916919dbf035249b01138be9701243bc04ebfa	5	0	0	0.317	True	NA
Peroxisome_Biogenesis_Disorder_11B	ALL_MAPPINGS_CONSISTENT	f2006212780fda7b4c0ce4eae9077d3d4d0516129689783249c7916e6dca4729	5	0	0	0.321	True	NA
Peroxisome_Biogenesis_Disorder_1B	ALL_MAPPINGS_CONSISTENT	f02b3064b2c8a72ccd5dc706db9a1734ec90f04e00c2a553fdaf83f46fe48a1d	6	0	0	0.356	True	NA
Peroxisome_Biogenesis_Disorder_2B	ALL_MAPPINGS_CONSISTENT	5e8b7fa78c610414ac9db2cbf424eb81ff4669c73ea6354a17314ad263bd8cc4	6	0	0	0.353	True	NA
Peroxisome_Biogenesis_Disorder_3A_Zellweger	ALL_MAPPINGS_CONSISTENT	604053f01b39b397590d6bbf39ea0ce84bb67109b321a89c68c76ca74aa724d9	7	0	0	0.482	True	NA
Peroxisome_Biogenesis_Disorder_4A_Zellweger	ALL_MAPPINGS_CONSISTENT	5c7a280bd4341e75d1205b38f8a20131697905c7a4193c2d46c6539e2bad4fdc	7	0	0	0.456	True	NA
Peroxisome_Biogenesis_Disorder_4B	ALL_MAPPINGS_CONSISTENT	41473d30af4399171bed5ae847565110ebfd74d9e6f5e0436bdbfcf611efce80	9	0	0	4.985	True	NA
Perrault_Syndrome	ALL_MAPPINGS_CONSISTENT	d25f1b824fe1e29b3c1e43b1948f33f057e53906aeef542e82453172c4bf0dd0	7	0	0	0.47	True	NA
Peters_Plus_Syndrome	ALL_MAPPINGS_CONSISTENT	06191e66966565ea9b88384c4bb471ee0af04d25bfed3fbb7739751a278a4039	9	0	0	5.329	True	NA
Pfeiffer_Syndrome	ALL_MAPPINGS_CONSISTENT	e995246ca66c03db9e54add80de20f10192ba5b3b92cddf3ff62f6c28aa2653a	9	0	0	8.287	True	NA
Phelan-McDermid_Syndrome	ALL_MAPPINGS_CONSISTENT	67be3b3613713de99a55fa6fdef928d92f28fb435d2dde6f507ecbd1e6b111bc	9	0	0	8.439	True	NA
Pilarowski-Bjornsson_syndrome	ALL_MAPPINGS_CONSISTENT	561ad3c1e90b35f992b4013bfcdb559dd0e0a34872164e5465f1c55c9a9e8210	6	0	0	0.345	True	NA
Platelet-type_Bleeding_Disorder_12	ALL_MAPPINGS_CONSISTENT	dec36194a0a3fafdc264acf015003956f41dc16bcda9153d64f55e7af845d3d6	6	0	0	0.346	True	NA
Platelet-type_Bleeding_Disorder_15	ALL_MAPPINGS_CONSISTENT	9627df81faa3cfc57fd45c5fdbc6f62056a33a53fe0125f0dd6884511c98b327	5	0	0	0.346	True	NA
Platelet-type_Bleeding_Disorder_18	ALL_MAPPINGS_CONSISTENT	3b0699472bc1d821cadf4ff736d3e9042047c30631755e73a8226c03f694bf84	7	0	0	0.505	True	NA
Platelet-type_Bleeding_Disorder_19	ALL_MAPPINGS_CONSISTENT	8fbbb6ab836a8f890bf88006c8e0d5e1cf4cac2103e16f4832de3f810a1e4d15	7	0	0	0.442	True	NA
Platelet-type_Bleeding_Disorder_20	ALL_MAPPINGS_CONSISTENT	ee95f1e5d37c40a3cdc915e02016965e313679a2256bb68f5f7ece65c0442c0a	7	0	0	0.456	True	NA
Platelet-type_Bleeding_Disorder_8	ALL_MAPPINGS_CONSISTENT	2ec3d49ecec8eb55e1609807812f1b0169dfac6e3a6f098ce35c5462c081a938	8	0	0	0.86	True	NA
Polycystic_Kidney_Disease_2	ALL_MAPPINGS_CONSISTENT	8392b19b423ba1e5c6a1aefa24b4f87592831a47fb71e101a23485569c4f323f	6	0	0	0.355	True	NA
Polycystic_Kidney_Disease_3	ALL_MAPPINGS_CONSISTENT	3a5382e7a6579fafd4fbf9d76619ab641afd5022a75c092e6fc23511d85de5c0	5	0	0	0.328	True	NA
Polymicrogyria_Perisylvian_With_Cerebellar_Hypoplasia_And_Arthrogryposis	ALL_MAPPINGS_CONSISTENT	3e00aa29fb0fd225d0fec13b3060f781beff54322373241ce95e85afc7c0219f	4	0	0	0.294	True	NA
Porphyria-Related_Leukoencephalopathy	ALL_MAPPINGS_CONSISTENT	d6f17dc81767973d950a20a2ead9b9c8c4a69d341d7e4433c177b36e743fb221	4	0	0	0.327	True	NA
Porphyria_due_to_ALA_Dehydratase_Deficiency	ALL_MAPPINGS_CONSISTENT	4a10196edb2ad9110d1e901fcf036900407bcdd9ebf5f2b65a0ce6f0ccb6def9	8	0	0	0.844	True	NA
Portal_Hypertension_Noncirrhotic_2	ALL_MAPPINGS_CONSISTENT	0aed7e02f09f497229e143d91264006f44ce1070d8ff50df399a71b152d15ab5	4	0	0	0.335	True	NA
Posterior_Polymorphous_Corneal_Dystrophy	ALL_MAPPINGS_CONSISTENT	3a79d0139648342771854427bd9635fd41c74fc40999d648689e366591705bb9	7	0	0	0.444	True	NA
Primary_Bile_Acid_Malabsorption	ALL_MAPPINGS_CONSISTENT	98077f7258129a0f03825e02d1fe7d499099d8d2400ea3ed820444e6236557c0	5	0	0	0.325	True	NA
Primary_Erythermalgia	ALL_MAPPINGS_CONSISTENT	8615ffc67aca6b23f2a8767b5e8900b320db6eecab70eb608e8b644df77cb7d7	8	0	0	0.913	True	NA
Primary_Pigmented_Nodular_Adrenocortical_Disease	ALL_MAPPINGS_CONSISTENT	d112dcc1e76a60e6b59ef8b93a43a0e192b9a54e67cba2035b5de3eae35e6360	6	0	0	0.387	True	NA
Primary_Triglyceride_Deposit_Cardiomyovasculopathy	ALL_MAPPINGS_CONSISTENT	8b4b0e2eefbf8d2b7d89e1776a951b0cf5434f60016b89bf1011eba34cca6a83	5	0	0	0.336	True	NA
Primrose_Syndrome	ALL_MAPPINGS_CONSISTENT	d778c2bc0c3ac3d8d7f6f99301555c870070bafb49d5f199b5be3ce53edec6b4	7	0	0	0.468	True	NA
Progressive_Myoclonic_Epilepsy_Type_8	ALL_MAPPINGS_CONSISTENT	eab6d129e5eb7e8154e33c55f4b0e57895ed8f7fe07a89e57c66e495fa4d1d68	7	0	0	0.497	True	NA
Progressive_Pseudorheumatoid_Arthropathy_Of_Childhood	ALL_MAPPINGS_CONSISTENT	b2886fb56e94d2cc09b7adf7489785670669a5118d4c9a6bae3497759f850ab6	9	0	0	8.122	True	NA
Proteasome_Associated_Autoinflammatory_Syndrome	RETRACTED	401e164b9ab53c15b4b463e372d82644f9e30e2950af071326b5634e2299ae1b	8	1	1	0.895	True	NA
Protein_S_Deficiency	ALL_MAPPINGS_CONSISTENT	6b060a9a53ad0fcff593f10c11ad1c70c9c844d37f37ee9704eb3d8ed08c69a3	8	0	0	0.891	True	NA
Proximal_Tubulopathy-Diabetes_Mellitus-Cerebellar_Ataxia_Syndrome	ALL_MAPPINGS_CONSISTENT	8f800ac70e9e35e8a5dae0487e9a4cf06cda3147b43b2cb37da698ca236aade3	5	0	0	0.326	True	NA
Pseudoxanthoma_Elasticum	ALL_MAPPINGS_CONSISTENT	5ac85d2c8dcea6ed5bc4fb08c4c7bca8fcd2a1f08a3437efd37b8c020d8cba8e	3	0	0	0.306	True	NA
Pyridoxine-Dependent_Epilepsy	ALL_MAPPINGS_CONSISTENT	fa4a79d29abdb23eb7e74946650c00de89f17601dadf2993377edd95883df9cc	5	0	0	0.299	True	NA
Pyruvate_Kinase_Deficiency	ALL_MAPPINGS_CONSISTENT	9cb279c7a5399c4b301c60dddc701611f49aba755d4d27e841f6eb8e9e7f4473	9	0	0	8.353	True	NA
RAB23-Related_Carpenter_Syndrome	ALL_MAPPINGS_CONSISTENT	66f0b83bf545b1d63a5a6c4f0e84fe094b53c5544a41fe7da7641350ee99ea15	5	0	0	0.325	True	NA
RAB33B-Related_Smith-McCort_Dysplasia_2	ALL_MAPPINGS_CONSISTENT	8b256fee43c748f6bb3a1db645fcd1342787df67bb1976e949b79701a7aa2021	5	0	0	0.313	True	NA
RARB-related_syndromic_microphthalmia	ALL_MAPPINGS_CONSISTENT	10952dda551589f8b2510ed76852eec5f20a1dc329e644b860823e44a3d94412	6	0	0	0.346	True	NA
RCBTB1-Related_Retinopathy	ALL_MAPPINGS_CONSISTENT	c0d4c9a3c9983d7b01b298b78a6a3e17a735680f21db93af05591ae46c73c987	4	0	0	0.312	True	NA
RDH5-Related_Retinopathy	ALL_MAPPINGS_CONSISTENT	65a702f99f0560f20fec37ca951eee85a3e975fa3cec2a1daea600a9734ecee4	3	0	0	0.316	True	NA
RFT1-congenital_disorder_of_glycosylation	ALL_MAPPINGS_CONSISTENT	03a43acd7d6b73c679647ccdc8fc68c78bc3e24003821d5a63d8d7b17ce9267f	8	0	0	0.871	True	NA
RHOBTB2-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	16faf30c069ded9f888f413109ec4b1270f464a013fc69dd32e6a480a1543f16	5	0	0	0.308	True	NA
RHYNS_Syndrome	ALL_MAPPINGS_CONSISTENT	dd74938c3b7891a6db2fe177a23385c8082f3b668d68c4ce4ee19cc5f2e489ad	7	0	0	0.466	True	NA
RLBP1-Related_Retinopathy	ALL_MAPPINGS_CONSISTENT	acf3640626a49fd035391da35a1a8a2f3522cb12a05806cf9e818da74ff04e0a	4	0	0	0.365	True	NA
RP2-Related_Retinopathy	ALL_MAPPINGS_CONSISTENT	a6b39725dfd86a5f77fcb9e3e546a5769ff0c8925c9c30e3651284173ea5d60c	3	0	0	0.342	True	NA
RTN4IP1-Related_Optic_Atrophy	ALL_MAPPINGS_CONSISTENT	f5b779494f376043e81330daa977157783ca85adfb21ba5cae42a4e31f2802ff	5	0	0	0.366	True	NA
RUNX1_Familial_Platelet_Disorder	ALL_MAPPINGS_CONSISTENT	98cfbf9078291d1c6f7a4309e4e15eb6a6f4d4fd7d82532ed1e56082162427f6	5	0	0	0.341	True	NA
RYR1-Related_Myopathy	ALL_MAPPINGS_CONSISTENT	a8d74083ec7e8e6441244937af8eafd2fdbfcfde002aadbc6cc5afeb3f562ac9	4	0	0	0.341	True	NA
Raine_Syndrome	RETRACTED	b9d83aae246a6e99e0a0bf06f69bc789cf4de5ec9cd0408a731976614e3e7b0d	9	1	1	7.158	True	NA
Rajab_Interstitial_Lung_Disease_With_Brain_Calcifications_1	ALL_MAPPINGS_CONSISTENT	8fe7d7f7dcf4b0d2e39e19390edf43bf494b73e7a690d3144d342c498160361e	6	0	0	0.363	True	NA
ReNU_Syndrome	ALL_MAPPINGS_CONSISTENT	444522186056a67da8e3a67370d2f0068b800ecf77ce5980c8977c7addf3ae04	6	0	0	0.361	True	NA
Reelin_Pathway_Lissencephaly	ALL_MAPPINGS_CONSISTENT	9102678c88e79e891269da612af82194c66d0e3d08c2a3d07dd56c5c739a7ba4	5	0	0	0.347	True	NA
Renal_Tubular_Acidosis_Distal_2_With_Progressive_Sensorineural_Hearing_Loss	ALL_MAPPINGS_CONSISTENT	47622410822137e83ebf3ec0b2c20e82ae67aa135cece8d51a9b28f44ac0b246	5	0	0	0.336	True	NA
Renal_Tubular_Acidosis_Distal_3_With_Or_Without_Sensorineural_Hearing_Loss	ALL_MAPPINGS_CONSISTENT	5554675d75f72246132c1b53a571c978546f5b8ce3c9d3e5dea7bf14b2d6e707	5	0	0	0.333	True	NA
Renal_Tubular_Acidosis_Distal_4_with_Hemolytic_Anemia	ALL_MAPPINGS_CONSISTENT	e2648931f36380f425602b70ced486af75746d9848f134a085e95dca735dfeb8	6	0	0	0.361	True	NA
Retinal_Arterial_Tortuosity	ALL_MAPPINGS_CONSISTENT	18835fffd747723a1c7389e93a394b364288793d407fbe358e5fe7c9686869ca	7	0	0	0.482	True	NA
Retinitis_Pigmentosa_With_or_Without_Situs_Inversus	ALL_MAPPINGS_CONSISTENT	e891ccc0163cedafcdef3ec31f33f6167dc9eb73cfc4dca47b1440fb638e3da7	5	0	0	0.317	True	NA
Reversible_Infantile_Cytochrome_c_Oxidase_Deficiency	ALL_MAPPINGS_CONSISTENT	d7ee17e7cdbe1de4995cf3279e791e36f17189e9c2ac142a0ad69108bdb6c295	4	0	0	0.347	True	NA
Revesz_Syndrome	ALL_MAPPINGS_CONSISTENT	e13a1e4fcc9a0ac4f40adba801cd51224464efd2ae1c8c93f2e503bb04ea2e11	9	0	0	8.73	True	NA
Rh_Deficiency_Syndrome	ALL_MAPPINGS_CONSISTENT	5c87d17250c91243e64e767e52b220ebe357cdf54282bf0afc62310cfa4450dd	9	0	0	8.704	True	NA
Rhabdoid_Tumor_Predisposition_Syndrome_1	ALL_MAPPINGS_CONSISTENT	e91653e185ac0248b490dccff8f23ba495144bb20f0f5f75d1b89bbbf366cd78	7	0	0	0.465	True	NA
Rhabdoid_Tumor_Predisposition_Syndrome_2	ALL_MAPPINGS_CONSISTENT	c8c8cc9e9c93a270e1f21aabf6b1824ddf9fd8501fbf0435e49768f3ff259d3d	7	0	0	0.476	True	NA
Rhizomelic_Chondrodysplasia_Punctata_Type_1	ALL_MAPPINGS_CONSISTENT	d4247de8a09a467acb739e91d7e17dea4a3705404264e3ef63f9e39f57c26842	8	0	0	0.885	True	NA
Rhizomelic_Chondrodysplasia_Punctata_Type_5	ALL_MAPPINGS_CONSISTENT	cdfd18a4a7f166732050f2a55f7f5ac2e35c1dbeac7ef3357a1d6acf6ae36d10	7	0	0	0.501	True	NA
Rienhoff_Syndrome	ALL_MAPPINGS_CONSISTENT	5741421cc926d7d273c7df116bf86f7bd26a171e8c863c4183bf544cb8338e83	5	0	0	0.35	True	NA
