mondo_id	disease_name	n_dismech	direct_hpoa_ids	direct_n_hpoa	direct_n_exact	direct_n_more_specific	direct_n_more_general	direct_n_novel	direct_n_hpoa_only	direct_novel_terms	subtree_hpoa_ids	subtree_n_hpoa	subtree_n_exact	subtree_n_more_specific	subtree_n_more_general	subtree_n_novel	subtree_n_hpoa_only	subtree_novel_terms
MONDO:0007838	Jacobsen syndrome	10	OMIM:147791;ORPHA:2308	105	7	0	3	0	98		OMIM:147791;ORPHA:2308	105	7	0	3	0	98	
MONDO:0007863	Kleine-Levin syndrome	6	OMIM:148840;ORPHA:33543	37	6	0	0	0	31		OMIM:148840;ORPHA:33543	37	6	0	0	0	31	
MONDO:0007875	Larsen syndrome	12	OMIM:150250;ORPHA:503	63	11	1	0	0	52		OMIM:150250;ORPHA:503	63	11	1	0	0	52	
MONDO:0007888	hereditary leiomyomatosis and renal cell cancer	3	OMIM:150800;ORPHA:523	16	2	1	0	0	14		OMIM:150800;ORPHA:523	16	2	1	0	0	14	
MONDO:0007915	systemic lupus erythematosus	30	OMIM:152700;ORPHA:536	53	30	0	0	0	23		OMIM:152700;OMIM:301080;OMIM:614420;OMIM:621369;ORPHA:398124;ORPHA:536;ORPHA:93552	161	30	0	0	0	131	
MONDO:0007947	Marfan syndrome	26	OMIM:154700;ORPHA:558	106	26	0	0	0	80		OMIM:154700;ORPHA:284979;ORPHA:558	131	26	0	0	0	105	
MONDO:0007977	mesomelic dysplasia, Kantaputra type	4	OMIM:156232;ORPHA:1836	18	4	0	0	0	14		OMIM:156232;OMIM:613681;ORPHA:1836	26	4	0	0	0	22	
MONDO:0008009	monilethrix	3	ORPHA:573	14	2	0	1	0	12		OMIM:158000;OMIM:621169;OMIM:621170;ORPHA:573	28	3	0	0	0	25	
MONDO:0008045	spinal muscular atrophy-progressive myoclonic epilepsy syndrome	7	OMIM:159950;ORPHA:2590	46	4	1	2	0	42		OMIM:159950;ORPHA:2590	46	4	1	2	0	42	
MONDO:0008075	schwannomatosis	3	ORPHA:93921	20	2	1	0	0	18		OMIM:162091;OMIM:162260;OMIM:615670;ORPHA:93921	30	2	1	0	0	28	
MONDO:0008087	hereditary neuropathy with liability to pressure palsies	5	OMIM:162500;ORPHA:640	26	4	0	1	0	22		OMIM:162500;ORPHA:640	26	4	0	1	0	22	
MONDO:0008244	piebaldism	3	OMIM:172800;ORPHA:2884	24	2	1	0	0	22		OMIM:172800;ORPHA:2884	24	2	1	0	0	22	
MONDO:0008280	Peutz-Jeghers syndrome	15	OMIM:175200;ORPHA:2869	54	12	3	0	0	42		OMIM:175200;ORPHA:2869	54	12	3	0	0	42	
MONDO:0008283	Cronkhite-Canada syndrome	6	OMIM:175500;ORPHA:2930	50	5	1	0	0	45		OMIM:175500;ORPHA:2930	50	5	1	0	0	45	
MONDO:0008287	Greig cephalopolysyndactyly syndrome	13	OMIM:175700;ORPHA:380	57	11	0	2	0	46		OMIM:175700;ORPHA:380	57	11	0	2	0	46	
MONDO:0008300	Prader-Willi syndrome	25	OMIM:176270;ORPHA:739	145	25	0	0	0	120		OMIM:176270;OMIM:615547;ORPHA:177901;ORPHA:177904;ORPHA:177907;ORPHA:177910;ORPHA:398069;ORPHA:739;ORPHA:98754;ORPHA:98793	243	25	0	0	0	218	
MONDO:0008346	pulmonary hemosiderosis	29	OMIM:178550;ORPHA:99931	33	29	0	0	0	4		OMIM:178550;OMIM:235500;ORPHA:99931	36	29	0	0	0	7	
MONDO:0008434	Smith-Magenis syndrome	29	OMIM:182290;ORPHA:819	134	23	5	1	0	111		OMIM:182290;ORPHA:819	134	23	5	1	0	111	
MONDO:0008490	otospondylomegaepiphyseal dysplasia, autosomal dominant	10	OMIM:184840;ORPHA:166100	22	10	0	0	0	12		OMIM:184840;ORPHA:166100	22	10	0	0	0	12	
MONDO:0008491	stiff-person syndrome	24	OMIM:184850;ORPHA:3198	45	24	0	0	0	21		OMIM:184850;ORPHA:3198;ORPHA:443804	52	24	0	0	0	28	
MONDO:0008492	stiff skin syndrome	5	OMIM:184900;ORPHA:2833	36	4	1	0	0	32		OMIM:184900;OMIM:228020;ORPHA:2833	41	4	1	0	0	37	
MONDO:0008535	telangiectasia, hereditary hemorrhagic, type 1	11	OMIM:187300	53	9	1	1	0	44		OMIM:187300	53	9	1	1	0	44	
MONDO:0008538	temporal arteritis	23	OMIM:187360;ORPHA:397	77	23	0	0	0	54		OMIM:187360;ORPHA:397	77	23	0	0	0	54	
MONDO:0008546	thanatophoric dysplasia type 1	19	OMIM:187600;ORPHA:1860	68	17	1	1	0	51		OMIM:187600;ORPHA:1860	68	17	1	1	0	51	
MONDO:0008558	autoimmune thrombocytopenic purpura	4	OMIM:188030;ORPHA:3002	23	4	0	0	0	19		OMIM:188030;ORPHA:3002	23	4	0	0	0	19	
MONDO:0008582	tooth and nail syndrome	5	OMIM:189500;ORPHA:2228	24	2	3	0	0	22		OMIM:189500;ORPHA:2228	24	2	3	0	0	22	
MONDO:0008602	triglyceride storage disease, type 2	1	OMIM:190430	2	1	0	0	0	1		OMIM:190430	2	1	0	0	0	1	
MONDO:0008633	Muckle-Wells syndrome	10	OMIM:191900;ORPHA:575	55	7	2	1	0	48		OMIM:191900;ORPHA:575	55	7	2	1	0	48	
MONDO:0008667	von Hippel-Lindau disease	8	OMIM:193300;ORPHA:892	49	7	1	0	0	42		OMIM:193300;ORPHA:892	49	7	1	0	0	42	
MONDO:0008682	Denys-Drash syndrome	9	OMIM:194080;ORPHA:220	27	6	1	2	0	21		OMIM:194080;ORPHA:220	27	6	1	2	0	21	
MONDO:0008686	isolated familial wooly hair disorder	6	ORPHA:170	12	3	1	2	0	9		OMIM:194300;OMIM:278150;OMIM:604379;OMIM:615896;OMIM:616760;ORPHA:170	39	5	0	1	0	34	
MONDO:0008692	abetalipoproteinemia	40	OMIM:200100;ORPHA:14	69	38	1	1	0	31		OMIM:200100;ORPHA:14	69	38	1	1	0	31	
MONDO:0008722	short chain acyl-CoA dehydrogenase deficiency	10	OMIM:201470;ORPHA:26792	40	9	0	1	0	31		OMIM:201470;ORPHA:26792	40	9	0	1	0	31	
MONDO:0008733	familial glucocorticoid deficiency	7	ORPHA:361	35	4	1	2	0	31		OMIM:202200;OMIM:202355;OMIM:607398;OMIM:609197;OMIM:614736;OMIM:617825;ORPHA:361	61	7	0	0	0	54	
MONDO:0008753	alkaptonuria	30	OMIM:203500;ORPHA:56	65	30	0	0	0	35		OMIM:203500;ORPHA:56	65	30	0	0	0	35	
MONDO:0008758	mitochondrial DNA depletion syndrome 4a	9	OMIM:203700;ORPHA:726	64	9	0	0	0	55		OMIM:203700;ORPHA:726	64	9	0	0	0	55	
MONDO:0008830	aspartylglucosaminuria	41	OMIM:208400;ORPHA:93	78	41	0	0	0	37		OMIM:208400;ORPHA:93	78	41	0	0	0	37	
MONDO:0008907	PMM2-congenital disorder of glycosylation	22	OMIM:212065;ORPHA:79318	137	21	1	0	0	116		OMIM:212065;ORPHA:79318	137	21	1	0	0	116	
MONDO:0008948	cerebrotendinous xanthomatosis	48	OMIM:213700;ORPHA:909	115	48	0	0	0	67		OMIM:213700;ORPHA:909	115	48	0	0	0	67	
MONDO:0008963	Chediak-Higashi syndrome	16	OMIM:214500;ORPHA:167	97	13	3	0	0	84		OMIM:214500;ORPHA:167	97	13	3	0	0	84	
MONDO:0008964	congenital secretory chloride diarrhea 1	6	OMIM:214700	21	5	0	1	0	16		OMIM:214700	21	5	0	1	0	16	
MONDO:0008974	Greenberg dysplasia	7	OMIM:215140;ORPHA:1426	91	5	0	2	0	86		OMIM:215140;ORPHA:1426	91	5	0	2	0	86	
MONDO:0008988	citrullinemia type I	13	OMIM:215700;ORPHA:247525	45	12	1	0	0	33		OMIM:215700;ORPHA:247525	45	12	1	0	0	33	
MONDO:0008999	Cohen syndrome	12	OMIM:216550;ORPHA:193	99	10	0	2	0	89		OMIM:216550;ORPHA:193	99	10	0	2	0	89	
MONDO:0009008	heart defect - tongue hamartoma - polysyndactyly syndrome	3	OMIM:217085;ORPHA:1338	18	2	0	1	0	16		OMIM:217085;ORPHA:1338	18	2	0	1	0	16	
MONDO:0009044	Crigler-Najjar syndrome	3	ORPHA:205	22	2	1	0	0	20		OMIM:218800;OMIM:606785;ORPHA:205;ORPHA:79234;ORPHA:79235	35	3	0	0	0	32	
MONDO:0009067	cystinuria	19	OMIM:220100;ORPHA:214	21	19	0	0	0	2		OMIM:220100;ORPHA:214	21	19	0	0	0	2	
MONDO:0009076	autosomal recessive nonsyndromic hearing loss 1A	1	OMIM:220290	4	0	1	0	0	4		OMIM:220290	4	0	1	0	0	4	
MONDO:0009105	trichohepatoenteric syndrome	9	ORPHA:84064	52	7	0	2	0	45		OMIM:222470;OMIM:614602;ORPHA:84064	98	9	0	0	0	89	
MONDO:0009109	lysinuric protein intolerance	16	OMIM:222700;ORPHA:470	100	16	0	0	0	84		OMIM:222700;ORPHA:470	100	16	0	0	0	84	
MONDO:0009159	Ehlers-Danlos syndrome, cardiac valvular type	5	OMIM:225320;ORPHA:230851	51	5	0	0	0	46		OMIM:225320;ORPHA:230851	51	5	0	0	0	46	
MONDO:0009161	Ehlers-Danlos syndrome, dermatosparaxis type	15	OMIM:225410;ORPHA:1901	71	12	0	3	0	59		OMIM:225410;ORPHA:1901	71	12	0	3	0	59	
MONDO:0009162	Ellis-van Creveld syndrome	16	OMIM:225500;ORPHA:289	69	16	0	0	0	53		OMIM:225500;ORPHA:289	69	16	0	0	0	53	
MONDO:0009216	glycogen storage disease due to GLUT2 deficiency	11	OMIM:227810;ORPHA:2088	54	9	2	0	0	45		OMIM:227810;ORPHA:2088	54	9	2	0	0	45	
MONDO:0009218	Farber lipogranulomatosis	14	OMIM:228000;ORPHA:333	85	14	0	0	0	71		OMIM:228000;ORPHA:333	85	14	0	0	0	71	
MONDO:0009232	Fuhrmann syndrome	9	OMIM:228930	29	3	0	6	0	26		OMIM:228930	29	3	0	6	0	26	
MONDO:0009254	fucosidosis	32	OMIM:230000;ORPHA:349	83	32	0	0	0	51		OMIM:230000;ORPHA:349	83	32	0	0	0	51	
MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency	15	OMIM:231680;ORPHA:26791	86	12	3	0	0	74		OMIM:231680;ORPHA:26791	86	12	3	0	0	74	
MONDO:0009290	glycogen storage disease II	17	ORPHA:365	72	15	1	1	0	57		OMIM:232300;OMIM:621314;ORPHA:308552;ORPHA:365	109	17	0	0	0	92	
MONDO:0009293	glycogen storage disease V	9	OMIM:232600;ORPHA:368	34	6	0	3	0	28		OMIM:232600;ORPHA:368	34	6	0	3	0	28	
MONDO:0009294	glycogen storage disease VI	11	OMIM:232700;ORPHA:369	34	9	1	1	0	25		OMIM:232700;ORPHA:369	34	9	1	1	0	25	
MONDO:0009297	familial renal glucosuria	2	OMIM:233100;ORPHA:69076	14	2	0	0	0	12		OMIM:233100;ORPHA:69076	14	2	0	0	0	12	
MONDO:0009303	anti-glomerular basement membrane disease	7	OMIM:233450;ORPHA:375	47	6	1	0	0	41		OMIM:233450;ORPHA:375	47	6	1	0	0	41	
MONDO:0009319	pantothenate kinase-associated neurodegeneration	9	OMIM:234200;ORPHA:157850	95	7	1	1	0	88		OMIM:234200;ORPHA:157850;ORPHA:216866;ORPHA:216873	120	8	1	0	0	112	
MONDO:0009324	Hartnup disease	21	OMIM:234500;ORPHA:2116	39	21	0	0	0	18		OMIM:234500;ORPHA:2116	39	21	0	0	0	18	
MONDO:0009341	Mowat-Wilson syndrome	10	OMIM:235730;ORPHA:2152	166	6	2	2	0	160		OMIM:235730;ORPHA:2152;ORPHA:261537;ORPHA:261552	206	8	2	0	0	198	
MONDO:0009348	classic Hodgkin lymphoma	4	OMIM:236000;ORPHA:391	36	4	0	0	0	32		OMIM:236000;ORPHA:391	36	4	0	0	0	32	
MONDO:0009379	Rotor syndrome	2	OMIM:237450;ORPHA:3111	11	2	0	0	0	9		OMIM:237450;ORPHA:3111	11	2	0	0	0	9	
MONDO:0009380	Dubin-Johnson syndrome	2	OMIM:237500;ORPHA:234	12	2	0	0	0	10		OMIM:237500;ORPHA:234	12	2	0	0	0	10	
MONDO:0009393	ornithine translocase deficiency	40	OMIM:238970;ORPHA:415	58	40	0	0	0	18		OMIM:238970;ORPHA:415	58	40	0	0	0	18	
MONDO:0009400	hyperprolinemia type 1	6	OMIM:239500;ORPHA:419	21	5	0	1	0	16		OMIM:239500;ORPHA:419	21	5	0	1	0	16	
MONDO:0009495	Keutel syndrome	14	OMIM:245150;ORPHA:85202	52	13	1	0	0	39		OMIM:245150;ORPHA:85202	52	13	1	0	0	39	
MONDO:0009610	3-methylglutaconic aciduria type 1	8	OMIM:250950;ORPHA:67046	35	8	0	0	0	27		OMIM:250950;ORPHA:67046	35	8	0	0	0	27	
MONDO:0009662	mucopolysaccharidosis type 7	9	OMIM:253220;ORPHA:584	82	8	1	0	0	74		OMIM:253220;ORPHA:584	82	8	1	0	0	74	
MONDO:0009668	lethal multiple pterygium syndrome	8	OMIM:253290	26	5	2	1	0	21		OMIM:253290;OMIM:312150	28	5	2	1	0	23	
MONDO:0009688	myasthenia gravis	38	OMIM:254200;ORPHA:589	54	38	0	0	0	16		OMIM:159400;OMIM:254200;ORPHA:589	61	38	0	0	0	23	
MONDO:0009691	mycosis fungoides	4	OMIM:254400;ORPHA:2584	30	3	0	1	0	27		OMIM:254400;ORPHA:2584	30	3	0	1	0	27	
MONDO:0009692	primary myelofibrosis	29	OMIM:254450;ORPHA:824	40	29	0	0	0	11		OMIM:254450;ORPHA:824	40	29	0	0	0	11	
MONDO:0009696	juvenile myoclonic epilepsy	5	OMIM:254770;ORPHA:307	16	2	3	0	0	14		OMIM:254770;ORPHA:307	16	2	3	0	0	14	
MONDO:0009722	Bailey-Bloch congenital myopathy	14	OMIM:255995;ORPHA:168572	61	13	0	1	0	48		OMIM:255995;ORPHA:168572	61	13	0	1	0	48	
MONDO:0009723	Leigh syndrome	14	OMIM:256000;ORPHA:506	115	11	1	2	0	104		OMIM:161700;OMIM:220111;OMIM:256000;ORPHA:255210;ORPHA:506;ORPHA:70472	236	11	3	0	0	225	
MONDO:0009727	atelosteogenesis type II	30	OMIM:256050;ORPHA:56304	72	29	0	1	0	43		OMIM:256050;ORPHA:56304	72	29	0	1	0	43	
MONDO:0009735	Netherton syndrome	7	OMIM:256500;ORPHA:634	163	7	0	0	0	156		OMIM:256500;ORPHA:634	163	7	0	0	0	156	
MONDO:0009813	chronic recurrent multifocal osteomyelitis	5	ORPHA:324964	27	4	1	0	0	23		OMIM:259680;OMIM:609628;OMIM:612852;ORPHA:324964;ORPHA:77297	80	4	1	0	0	76	
MONDO:0009823	primary hyperoxaluria type 1	4	OMIM:259900;ORPHA:93598	45	4	0	0	0	41		OMIM:259900;ORPHA:93598	45	4	0	0	0	41	
MONDO:0009824	primary hyperoxaluria type 2	4	OMIM:260000;ORPHA:93599	15	3	1	0	0	12		OMIM:260000;ORPHA:93599	15	3	1	0	0	12	
MONDO:0009861	phenylketonuria	26	OMIM:261600;ORPHA:716	49	25	0	1	0	24		OMIM:261600;ORPHA:2209;ORPHA:716	76	25	0	1	0	51	
MONDO:0009891	acquired polycythemia vera	26	OMIM:263300;ORPHA:729	50	26	0	0	0	24		OMIM:263300;ORPHA:729	50	26	0	0	0	24	
MONDO:0009904	Gitelman syndrome	14	OMIM:263800;ORPHA:358	85	14	0	0	0	71		OMIM:263800;ORPHA:358	85	14	0	0	0	71	
MONDO:0009934	alveolar capillary dysplasia with misalignment of pulmonary veins	6	OMIM:265380;ORPHA:210122	75	6	0	0	0	69		OMIM:265380;ORPHA:210122	75	6	0	0	0	69	
MONDO:0009940	pycnodysostosis	21	OMIM:265800;ORPHA:763	73	17	3	1	0	56		OMIM:265800;ORPHA:763	73	17	3	1	0	56	
MONDO:0009950	pyruvate kinase deficiency of red cells	8	OMIM:266200;ORPHA:766	29	7	0	1	0	22		OMIM:266200;ORPHA:766	29	7	0	1	0	22	
MONDO:0009953	leukocyte adhesion deficiency type II	5	OMIM:266265;ORPHA:99843	88	4	1	0	0	84		OMIM:266265;ORPHA:99843	88	4	1	0	0	84	
MONDO:0009958	adult Refsum disease	18	OMIM:266500;ORPHA:773	54	17	1	0	0	37		OMIM:266500;ORPHA:773	54	17	1	0	0	37	
MONDO:0009999	autosomal recessive Robinow syndrome	15	OMIM:268310;ORPHA:1507	145	13	0	2	0	132		OMIM:268310;ORPHA:1507	145	13	0	2	0	132	
MONDO:0010006	Sandhoff disease	6	OMIM:268800;ORPHA:796	48	6	0	0	0	42		OMIM:268800;ORPHA:309155;ORPHA:309162;ORPHA:309169;ORPHA:796	91	6	0	0	0	85	
MONDO:0010010	Schinzel-Giedion syndrome	4	OMIM:269150;ORPHA:798	128	3	1	0	0	125		OMIM:269150;ORPHA:798	128	3	1	0	0	125	
MONDO:0010026	SHORT syndrome	27	OMIM:269880;ORPHA:3163	77	23	3	1	0	54		OMIM:269880;ORPHA:3163	77	23	3	1	0	54	
MONDO:0010035	Smith-Lemli-Opitz syndrome	8	OMIM:270400;ORPHA:818	181	5	1	2	0	176		OMIM:270400;ORPHA:818	181	5	1	2	0	176	
MONDO:0010052	spermatogenic failure 4	3	OMIM:270960	5	2	0	1	0	3		OMIM:270960	5	2	0	1	0	3	
MONDO:0010060	mitochondrial DNA depletion syndrome 7 (hepatocerebral type)	15	OMIM:271245;ORPHA:1186	42	11	2	2	0	31		OMIM:271245;ORPHA:1186	42	11	2	2	0	31	
MONDO:0010079	Canavan disease	19	OMIM:271900;ORPHA:141	36	19	0	0	0	17		OMIM:271900;ORPHA:141;ORPHA:314911;ORPHA:314918	69	19	0	0	0	50	
MONDO:0010099	Tay-Sachs disease AB variant	6	OMIM:272750;ORPHA:309246	40	5	1	0	0	35		OMIM:272750;ORPHA:309246	40	5	1	0	0	35	
MONDO:0010137	thyroid dyshormonogenesis 5	2	OMIM:274900	6	1	1	0	0	5		OMIM:274900	6	1	1	0	0	5	
MONDO:0010184	methylmalonic aciduria and homocystinuria type cblC	6	OMIM:277400;ORPHA:79282	113	6	0	0	0	107		OMIM:277400;ORPHA:79282	113	6	0	0	0	107	
MONDO:0010277	syndromic X-linked intellectual disability Shashi type	10	OMIM:300238;ORPHA:85286	17	10	0	0	0	7		OMIM:300238;ORPHA:85286	17	10	0	0	0	7	
MONDO:0010279	terminal osseous dysplasia-pigmentary defects syndrome	12	OMIM:300244;ORPHA:88630	45	11	1	0	0	34		OMIM:300244;ORPHA:88630	45	11	1	0	0	34	
MONDO:0010283	syndromic X-linked intellectual disability Lubs type	11	OMIM:300260;ORPHA:1762	77	9	1	1	0	68		OMIM:300260;ORPHA:1762;ORPHA:293939	112	10	0	1	0	102	
MONDO:0010305	creatine transporter deficiency	8	OMIM:300352;ORPHA:52503	60	6	0	2	0	54		OMIM:300352;ORPHA:52503	60	6	0	2	0	54	
MONDO:0010339	epilepsy, X-linked 1, with variable learning disabilities and behavior disorders	2	OMIM:300491;ORPHA:85294	8	2	0	0	0	6		OMIM:300491;ORPHA:85294	8	2	0	0	0	6	
MONDO:0010342	autism, susceptibility to, X-linked 3	3	OMIM:300496	15	2	1	0	0	13		OMIM:300496	15	2	1	0	0	13	
MONDO:0010421	Bruton-type agammaglobulinemia	15	OMIM:300755;ORPHA:47	67	14	0	1	0	53		OMIM:300755;ORPHA:47	67	14	0	1	0	53	
MONDO:0010478	SLC35A2-congenital disorder of glycosylation	11	OMIM:300896;ORPHA:356961	109	9	1	1	0	100		OMIM:300896;ORPHA:356961	109	9	1	1	0	100	
MONDO:0010518	Wiskott-Aldrich syndrome	29	OMIM:301000;ORPHA:906	123	29	0	0	0	94		OMIM:301000;ORPHA:906	123	29	0	0	0	94	
MONDO:0010557	choroideremia	4	OMIM:303100;ORPHA:180	25	4	0	0	0	21		OMIM:303100;ORPHA:180	25	4	0	0	0	21	
MONDO:0010558	choroideremia-deafness-obesity syndrome	7	OMIM:303110;ORPHA:1435	45	4	3	0	0	41		OMIM:303110;ORPHA:1435	45	4	3	0	0	41	
MONDO:0010561	Coffin-Lowry syndrome	6	OMIM:303600;ORPHA:192	115	4	1	1	0	111		OMIM:303600;ORPHA:192	115	4	1	1	0	111	
MONDO:0010645	oculocerebrorenal syndrome	8	OMIM:309000;ORPHA:534	152	5	2	1	0	147		OMIM:309000;ORPHA:534	152	5	2	1	0	147	
MONDO:0010647	spermatogenic failure, X-linked, 2	2	OMIM:309120	6	2	0	0	0	4		OMIM:309120	6	2	0	0	0	4	
MONDO:0010679	Duchenne muscular dystrophy	17	OMIM:310200;ORPHA:98896	41	17	0	0	0	24		OMIM:310200;ORPHA:98896	41	17	0	0	0	24	
MONDO:0010703	ornithine carbamoyltransferase deficiency	13	OMIM:311250;ORPHA:664	51	12	0	1	0	39		OMIM:311250;ORPHA:664	51	12	0	1	0	39	
MONDO:0010725	X-linked retinoschisis	5	OMIM:312700;ORPHA:792	22	3	2	0	0	19		OMIM:312700;ORPHA:792	22	3	2	0	0	19	
MONDO:0010726	Rett syndrome	14	OMIM:312750;ORPHA:778	61	13	0	1	0	48		OMIM:312750;ORPHA:778	61	13	0	1	0	48	
MONDO:0010797	Pearson syndrome	6	OMIM:557000;ORPHA:699	96	5	1	0	0	91		OMIM:557000;ORPHA:699	96	5	1	0	0	91	
MONDO:0010881	mesomelia-synostoses syndrome	2	OMIM:600383;ORPHA:2496	63	2	0	0	0	61		OMIM:600383;ORPHA:2496	63	2	0	0	0	61	
MONDO:0010898	autosomal dominant epilepsy with auditory features	6	ORPHA:101046	17	2	3	1	0	15		ORPHA:101046	17	2	3	1	0	15	
MONDO:0010947	Budd-Chiari syndrome	18	OMIM:600880;ORPHA:131	27	18	0	0	0	9		OMIM:600880;ORPHA:131	27	18	0	0	0	9	
MONDO:0010962	diffuse nonepidermolytic palmoplantar keratoderma	15	OMIM:600962;ORPHA:530838	17	15	0	0	0	2		OMIM:600962;ORPHA:530838	17	15	0	0	0	2	
MONDO:0010979	Timothy syndrome	8	OMIM:601005	30	4	1	3	0	26		OMIM:601005	30	4	1	3	0	26	
MONDO:0010998	ALG3-congenital disorder of glycosylation	17	OMIM:601110;ORPHA:79321	78	9	7	1	0	69		OMIM:601110;ORPHA:79321	78	9	7	1	0	69	
MONDO:0011017	Naxos disease	8	OMIM:601214;ORPHA:34217	40	6	2	0	0	34		OMIM:601214;ORPHA:34217	40	6	2	0	0	34	
MONDO:0011035	neurofibromatosis-Noonan syndrome	12	OMIM:601321;ORPHA:638	46	12	0	0	0	34		OMIM:193520;OMIM:601321;ORPHA:638	51	12	0	0	0	39	
MONDO:0011095	dilated cardiomyopathy 1D	2	OMIM:601494	18	2	0	0	0	16		OMIM:601494	18	2	0	0	0	16	
MONDO:0011103	autosomal dominant nonsyndromic hearing loss 3A	2	OMIM:601544	2	0	2	0	0	2		OMIM:601544	2	0	2	0	0	2	
MONDO:0011159	autosomal dominant nonsyndromic hearing loss 13	1	OMIM:601868	2	1	0	0	0	1		OMIM:601868	2	1	0	0	0	1	
MONDO:0011202	RHYNS syndrome	10	OMIM:602152;ORPHA:140976	38	7	2	1	0	31		OMIM:602152;ORPHA:140976	38	7	2	1	0	31	
MONDO:0011274	Muenke syndrome	6	OMIM:602849;ORPHA:53271	47	6	0	0	0	41		OMIM:602849;ORPHA:53271	47	6	0	0	0	41	
MONDO:0011510	Bohring-Opitz syndrome	15	OMIM:605039;ORPHA:97297	116	15	0	0	0	101		OMIM:605039;ORPHA:97297	116	15	0	0	0	101	
MONDO:0011530	mesomelic dysplasia, Savarirayan type	3	OMIM:605274;ORPHA:85170	32	3	0	0	0	29		OMIM:605274;ORPHA:85170	32	3	0	0	0	29	
MONDO:0011533	temtamy preaxial brachydactyly syndrome	21	OMIM:605282;ORPHA:363417	64	16	3	2	0	48		OMIM:605282;ORPHA:363417	64	16	3	2	0	48	
MONDO:0011551	TH-deficient dopa-responsive dystonia	32	OMIM:605407;ORPHA:101150	40	32	0	0	0	8		OMIM:605407;ORPHA:101150	40	32	0	0	0	8	
MONDO:0011553	autosomal recessive nonsyndromic hearing loss 26	2	OMIM:605428	2	0	2	0	0	2		OMIM:605428	2	0	2	0	0	2	
MONDO:0011581	arrhythmogenic cardiomyopathy with wooly hair and keratoderma	8	OMIM:605676;ORPHA:65282	26	5	2	1	0	21		OMIM:605676;ORPHA:65282	26	5	2	1	0	21	
MONDO:0011582	multiple mitochondrial dysfunctions syndrome 1	15	OMIM:605711;ORPHA:401869	49	13	2	0	0	36		OMIM:605711;ORPHA:401869	49	13	2	0	0	36	
MONDO:0011610	dimethylglycine dehydrogenase deficiency	3	OMIM:605850;ORPHA:243343	8	3	0	0	0	5		OMIM:602079;OMIM:605850;ORPHA:243343;ORPHA:468726	23	3	0	0	0	20	
MONDO:0011638	neuroferritinopathy	8	OMIM:606159;ORPHA:157846	61	6	1	1	0	55		OMIM:606159;ORPHA:157846	61	6	1	1	0	55	
MONDO:0011640	genitopatellar syndrome	10	OMIM:606170;ORPHA:85201	65	6	1	3	0	59		OMIM:606170;ORPHA:85201	65	6	1	3	0	59	
MONDO:0011671	Huntington disease-like 2	4	OMIM:606438;ORPHA:98934	32	4	0	0	0	28		OMIM:606438;ORPHA:98934	32	4	0	0	0	28	
MONDO:0011694	spinocerebellar ataxia type 15/16	7	OMIM:606658;ORPHA:98769	43	6	1	0	0	37		OMIM:606658;ORPHA:98769	43	6	1	0	0	37	
MONDO:0011758	Hurler syndrome	16	OMIM:607014;ORPHA:93473	102	15	1	0	0	87		OMIM:607014;ORPHA:93473	102	15	1	0	0	87	
MONDO:0011778	multiple epiphyseal dysplasia, Al-Gazali type	3	OMIM:607131;ORPHA:166024	39	3	0	0	0	36		OMIM:607131;ORPHA:166024	39	3	0	0	0	36	
MONDO:0011783	ALG12-congenital disorder of glycosylation	14	OMIM:607143;ORPHA:79324	119	6	2	6	0	113		OMIM:607143;ORPHA:79324	119	6	2	6	0	113	
MONDO:0011811	autosomal recessive cerebellar ataxia-saccadic intrusion syndrome	6	OMIM:607317;ORPHA:95434	46	5	1	0	0	41		OMIM:607317;ORPHA:95434	46	5	1	0	0	41	
MONDO:0011812	Duane-radial ray syndrome	27	OMIM:607323;ORPHA:959	81	26	0	1	0	55		OMIM:607323;ORPHA:959	81	26	0	1	0	55	
MONDO:0011835	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	10	OMIM:607459;ORPHA:70595	80	9	0	1	0	71		OMIM:607459;ORPHA:254881;ORPHA:70595	97	9	0	1	0	88	
MONDO:0011871	Niemann-Pick disease type B	7	OMIM:607616;ORPHA:77293	65	6	1	0	0	59		OMIM:607616;ORPHA:77293	65	6	1	0	0	59	
MONDO:0011979	adult-onset foveomacular vitelliform dystrophy	5	ORPHA:99000	9	1	4	0	0	8		OMIM:153840;OMIM:608161;OMIM:616151;OMIM:616152;ORPHA:99000	25	5	0	0	0	20	
MONDO:0012020	chromosome 22q11.2 microduplication syndrome	4	OMIM:608363;ORPHA:1727	49	1	1	2	0	48		OMIM:608363;ORPHA:1727;ORPHA:261337	89	1	1	2	0	88	
MONDO:0012084	aromatic L-amino acid decarboxylase deficiency	41	OMIM:608643;ORPHA:35708	62	41	0	0	0	21		OMIM:608643;ORPHA:35708	62	41	0	0	0	21	
MONDO:0012105	granulomatosis with polyangiitis	66	OMIM:608710;ORPHA:900	98	63	3	0	0	35		OMIM:608710;ORPHA:183;ORPHA:900	129	63	3	0	0	66	
MONDO:0012117	ALG9-congenital disorder of glycosylation	17	OMIM:608776;ORPHA:79328	108	16	0	1	0	92		OMIM:263210;OMIM:608776;ORPHA:79328	117	16	0	1	0	101	
