dataset	gene_symbol	best_probe_id	n_probes	all_probes	case_n	control_n	case_mean_log2	control_mean_log2	log2_mean_diff	fold_change	cohen_d_pooled	p_value_welch	q_value_bh
GSE197406	ITGA7	216331_at	2	209663_s_at,216331_at	7	8	8.074284285714285	7.87470625	0.19957803571428467	1.1483624289771301	0.8397291644933375	0.132371876062824	0.4412517383846534
GSE197406	CYB561D2	209665_at	2	209665_at,229636_at	7	8	7.754482857142857	7.7955	-0.041017142857143085	0.9719694384634333	-0.0978485508732446	0.8499981519862146	0.9521507000272441
GSE197406	CHUK	209666_s_at	1	209666_s_at	7	8	6.712381428571428	6.60267875	0.1097026785714279	1.0790058439614645	0.9118803310185255	0.0940247700887187	0.3756679538674702
GSE197406	CES2	213509_x_at	3	209667_at,209668_x_at,213509_x_at	7	8	12.142314285714287	12.718862499999998	-0.5765482142857117	0.6705662534144671	-1.4125675046207509	0.041347070847980553	0.24975040566294884
GSE197406	SERBP1	217724_at	7	209669_s_at,210076_x_at,210466_s_at,217724_at,217725_x_at,227369_at,228129_at	7	8	11.597628571428572	11.870650000000001	-0.27302142857142897	0.8275845237466445	-1.2627940323543347	0.027596903340521697	0.20613668256468048
GSE197406	TRAC	209671_x_at	4	209670_at,209671_x_at,210972_x_at,215524_x_at	7	8	7.872892857142857	7.7027725	0.17012035714285734	1.125152346849099	0.5273692895607252	0.32487459168700117	0.6620823013894148
GSE197406	CRY1	209674_at	1	209674_at	7	8	6.665067142857144	7.0607875	-0.3957203571428556	0.7601097487755353	-0.840374204667456	0.1215777781918827	0.42422758143279304
GSE197406	TFPI	213258_at	5	209676_at,210664_s_at,210665_at,213258_at,214378_at	7	8	12.500571428571428	12.49135	0.009221428571427381	1.0064122784074867	0.029426567949115225	0.957526764947089	0.9874528626783751
GSE197406	PRKCI	209678_s_at	3	209677_at,209678_s_at,213518_at	7	8	7.539941428571429	6.96781875	0.5721226785714286	1.4867094003580292	1.0021869581565597	0.10269298803170325	0.39209860837048993
GSE197406	SMAGP	209679_s_at	1	209679_s_at	7	8	7.818507142857142	7.19024125	0.6282658928571427	1.5457059511106697	2.8973292991837543	0.00047237318582486054	0.020320478262903202
GSE197406	KIFC1	209680_s_at	1	209680_s_at	7	8	7.5767042857142854	7.44986625	0.1268380357142851	1.0918979568443474	0.5155588416751696	0.33079258341007206	0.6666393284026525
GSE197406	SLC19A2	209681_at	1	209681_at	7	8	7.731332857142858	9.65386875	-1.9225358928571428	0.2637904255632251	-2.1040540534036167	0.001293525976209399	0.03703823642046707
GSE197406	RIN2	209684_at	2	209684_at,233811_at	7	8	8.571904285714286	7.628906249999999	0.9429980357142869	1.9225192391906185	1.293991547822019	0.043950886882151464	0.2568146564370665
GSE197406	CCDC93	243282_at	4	209688_s_at,209689_at,219774_at,243282_at	7	8	7.057492857142857	6.991319999999999	0.06617285714285792	1.0469357135245436	0.731916912252366	0.2102933997230901	0.544451829071066
GSE197406	EYA2	209692_at	1	209692_at	7	8	6.102315714285715	6.185185000000001	-0.08286928571428565	0.9441779618002616	-0.6119909973000282	0.2580416830476525	0.5991217563157236
GSE197406	PTS	209694_at	1	209694_at	7	8	9.760107142857143	10.418542500000001	-0.6584353571428583	0.6335650434132295	-1.5499910426377859	0.009567249853655636	0.11807886811481307
GSE197406	FBP1	209696_at	1	209696_at	7	8	10.590267142857142	12.6643875	-2.074120357142858	0.23748028304880556	-3.8512382128915634	1.3236978486381289e-05	0.002507049495449708
GSE197406	CCHCR1	209698_at	4	209698_at,37424_at,37425_g_at,42361_g_at	7	8	7.967792857142858	7.92823	0.03956285714285812	1.0278023508973122	0.39482863446797967	0.44345786304019935	0.750512556853925
GSE197406	ERAP1	209788_s_at	5	209701_at,209788_s_at,210385_s_at,214012_at,214034_at	7	8	8.629551428571428	8.51541375	0.11413767857142787	1.0823279277897673	0.36723277280185623	0.5092453718132887	0.7936998490276954
GSE197406	FTO	209702_at	1	209702_at	7	8	8.629521428571428	8.53397625	0.09554517857142741	1.068469094475342	0.2970973387626704	0.5679505066947882	0.8262927852199806
GSE197406	NKX3-1	211497_x_at	3	209706_at,211497_x_at,211498_s_at	7	8	6.759487142857142	6.812245	-0.052757857142857745	0.9640916079131988	-0.23125142955462796	0.6691377103748224	0.8778396590062736
GSE197406	SLC35D1	209711_at	3	209711_at,209712_at,209713_s_at	7	8	9.588308571428572	10.55447625	-0.9661676785714288	0.5118639548931462	-1.5495767376433653	0.011876777052026196	0.1326042036592878
GSE197406	CBX5	212126_at	6	209715_at,212126_at,226085_at,231862_at,234990_at,242069_at	7	8	7.8647471428571425	7.769272500000001	0.09547464285714113	1.0684168565551295	0.48150465151415345	0.4063135709707472	0.7250822270596358
GSE197406	SERPINB3	210413_x_at	3	209719_x_at,209720_s_at,210413_x_at	7	8	6.281421428571429	6.294094999999999	-0.01267357142856973	0.9912538219994742	-0.10845485954258946	0.8351128455516035	0.9475161211313943
GSE197406	IFFO1	209721_s_at	2	209721_s_at,36030_at	7	8	8.111802857142859	8.12089	-0.009087142857140407	0.9937210679492277	-0.06071571357683862	0.9056444439160991	0.9708061238905142
GSE197406	SERPINB9	209723_at	3	209722_s_at,209723_at,242814_at	7	8	9.078475714285714	8.02706875	1.0514069642857145	2.072550082336367	1.217873310229599	0.032119701095412824	0.2221280871985449
GSE197406	UTP20	209725_at	1	209725_at	7	8	6.6381	6.48527625	0.1528237499999996	1.1117433306611368	1.3530517586612225	0.019722724522677235	0.17380166205761388
GSE197406	CA11	209726_at	1	209726_at	7	8	6.570787142857142	6.5842125000000005	-0.013425357142858196	0.9907374160291732	-0.08526736662020525	0.875414096771111	0.9604636309429644
GSE197406	GM2A	212737_at	7	209727_at,212737_at,215890_at,215891_s_at,235678_at,33646_g_at,35820_at	7	8	8.965252857142856	7.82705625	1.1381966071428558	2.2010571532718664	2.0945491273797936	0.0020266552363943937	0.04821904919489273
GSE197406	NTHL1	209731_at	1	209731_at	7	8	7.5814128571428565	8.16141	-0.5799971428571435	0.6689651022239567	-2.186656915085287	0.0011827073651792099	0.035112582703275816
GSE197406	NCKAP1L	209734_at	3	209734_at,217549_at,238668_at	7	8	7.907938571428572	7.75365625	0.154282321428572	1.1128678767288913	0.35995010649768155	0.5155633253051575	0.7974997044262365
GSE197406	ABCG2	209735_at	1	209735_at	7	8	6.4550085714285705	8.392457499999999	-1.9374489285714285	0.2610776875977758	-2.8896990341228315	0.00046516403055409415	0.020168789350154714
GSE197406	PNPLA4	209739_s_at	2	209739_s_at,209740_s_at	7	8	8.978165714285714	10.1046075	-1.1264417857142863	0.4580440374591161	-2.374819807315118	0.000494361018002356	0.020673231685989325
GSE197406	SCAPER	215848_at	3	209741_x_at,215848_at,216399_s_at	7	8	6.486058571428571	6.56305	-0.0769914285714286	0.9480325976215315	-0.48413752017532646	0.3542639849989089	0.6860547366491461
GSE197406	MYL2	209742_s_at	1	209742_s_at	7	8	6.291181428571429	6.3603125	-0.06913107142857111	0.9532119403419704	-0.8176201984035973	0.1289054908501157	0.4358521903094106
GSE197406	ITCH	236235_at	6	209743_s_at,209744_x_at,217094_s_at,235057_at,236235_at,239101_at	7	8	7.147291428571428	8.64265	-1.4953585714285715	0.3546926717930534	-3.7490438772751116	1.1573775946559565e-05	0.002343689629178312
GSE197406	COQ7	209746_s_at	3	209745_at,209746_s_at,210820_x_at	7	8	7.385354285714286	7.32000375	0.06535053571428673	1.046339140904102	0.37448661432021835	0.4969421878247424	0.7859185273273785
GSE197406	ACE	227463_at	2	209749_s_at,227463_at	7	8	6.385127142857143	6.4790775	-0.09395035714285704	0.9369536867127641	-0.8999640661606573	0.09827853403894746	0.38334728177066796
GSE197406	NR1D2	225768_at	2	209750_at,225768_at	7	8	7.438917142857143	7.250910000000001	0.18800714285714193	1.1391890173914057	0.4190324749461408	0.43541743003157257	0.7447893876541182
GSE197406	TRAPPC2B	209751_s_at	1	209751_s_at	7	8	7.045157142857143	6.4728025	0.5723546428571424	1.4869484607279162	3.795131456696015	5.2446174784136695e-06	0.001433747303161337
GSE197406	REG1A	209752_at	1	209752_at	7	8	6.3803471428571426	6.40094125	-0.020594107142857254	0.9858266538377598	-0.12033842041750255	0.8131331839713933	0.9395739908753515
GSE197406	MYCN	211377_x_at	10	209756_s_at,209757_s_at,211377_x_at,234169_at,234253_at,234298_at,234376_at,234815_at,234872_at,242026_at	7	8	7.314232857142858	7.415028749999999	-0.10079589285714174	0.9325184063498931	-1.206826125562532	0.04875113420566992	0.2707810590925773
GSE197406	MFAP5	209758_s_at	3	209758_s_at,213764_s_at,213765_at	7	8	6.1608285714285715	6.14316625	0.01766232142857138	1.0123178355446445	0.12930858622708902	0.8059951645777809	0.9366956940715506
GSE197406	ECI1	209759_s_at	1	209759_s_at	7	8	7.645662857142857	8.8352875	-1.1896246428571429	0.4384169121442368	-2.751306703736887	0.00012375113572981507	0.009749414043267492
GSE197406	KIAA0922	209760_at	1	209760_at	7	8	8.359770000000001	9.078190000000001	-0.7184200000000001	0.6077626828586938	-1.6343728948220433	0.0076970015623034705	0.10481533260745761
GSE197406	CHRDL1	209763_at	1	209763_at	7	8	6.6285814285714295	6.179632499999999	0.4489489285714301	1.3650453944000593	1.054134163542546	0.08733406670423605	0.36210246338495233
GSE197406	ADAM19	209765_at	2	209765_at,221128_at	7	8	7.240760000000001	7.249109999999999	-0.008349999999998303	0.9942289379681174	-0.06926580309905177	0.8907119017243552	0.9660525128797112
GSE197406	TRIP11	209778_at	5	209778_at,210760_x_at,230211_at,235973_at,236160_at	7	8	6.819477142857143	6.763401249999999	0.05607589285714365	1.0396341236066793	0.19249484296565914	0.7177309001634857	0.9005854658252971
GSE197406	LLPH	224446_at	3	209779_at,224446_at,242273_at	7	8	7.675354285714286	7.578708749999999	0.0966455357142868	1.0692843368089902	0.29498860922678444	0.5755614936495114	0.8305574556324508
GSE197406	KHDRBS3	209781_s_at	2	209781_s_at,230249_at	7	8	6.876889999999999	6.8244912499999995	0.05239874999999916	1.0369876769666537	0.3893495928474848	0.4912056392859483	0.7819445736900723
GSE197406	DBP	209782_s_at	2	209782_s_at,209783_at	7	8	6.732844285714286	6.780877500000001	-0.04803321428571472	0.9672540608588283	-0.2802832554112477	0.5795040276439044	0.8328146177087667
GSE197406	JAG2	32137_at	2	209784_s_at,32137_at	7	8	7.140087142857142	6.918037499999999	0.22204964285714368	1.1663895043350583	1.5907678314040012	0.008076414257480603	0.1075445566312109
GSE197406	CORO2B	209789_at	1	209789_at	7	8	6.2380257142857145	6.26500125	-0.02697553571428557	0.9814757069401017	-0.19855856114286072	0.6991730976153536	0.8921187657437447
GSE197406	CASP6	211464_x_at	2	209790_s_at,211464_x_at	7	8	6.9695599999999995	6.682095	0.2874649999999992	1.2204938284460274	1.4952636956052827	0.011500149287048267	0.12993669758574575
GSE197406	KLK10	209792_s_at	2	209792_s_at,215808_at	7	8	6.269408571428571	6.24692125	0.022487321428571683	1.0157091347220046	0.1356575256383691	0.7911444314440896	0.9302727383802659
GSE197406	GRIA1	211520_s_at	2	209793_at,211520_s_at	7	8	6.1571614285714285	6.221785	-0.06462357142857122	0.9561947757741733	-0.3002083155429734	0.5693403275129643	0.8271142696425411
GSE197406	CD69	209795_at	1	209795_at	7	8	8.559182857142856	6.8086762499999995	1.7505066071428566	3.3647670026662277	1.5393988892590569	0.028047643131615126	0.20762319093163514
GSE197406	NPAT	209798_at	3	209798_at,211584_s_at,211585_at	7	8	7.364488571428572	7.2890837500000005	0.07540482142857119	1.053656651410789	0.30165460077344664	0.5594149957974694	0.8219395596911383
GSE197406	KRT16	209800_at	1	209800_at	7	8	6.434431428571429	6.6612325	-0.22680107142857064	0.8545275608190728	-0.886368372080249	0.10264425019015125	0.39209860837048993
GSE197406	PHLDA2	209803_s_at	3	209802_at,209803_s_at,229494_s_at	7	8	7.248855714285716	6.0978775	1.1509782142857157	2.220644133708934	1.880825579466526	0.0028521741903580803	0.05872364370082088
GSE197406	DCLRE1A	209804_at	1	209804_at	7	8	7.0716085714285715	7.06634875	0.005259821428571065	1.0036524845172365	0.023616421011907113	0.9659459234805623	0.9895320947914028
GSE197406	PMS2CL	221206_at	2	209805_at,221206_at	7	8	7.779002857142856	7.7252600000000005	0.05374285714285598	1.037954251324384	0.24968554956351324	0.6600106931957723	0.8739472830047238
GSE197406	PMS2	221206_at	2	209805_at,221206_at	7	8	7.779002857142856	7.7252600000000005	0.05374285714285598	1.037954251324384	0.24968554956351324	0.6600106931957723	0.8739472830047238
GSE197406	HIST1H2BK	209806_at	1	209806_at	7	8	11.941542857142855	11.1918	0.7497428571428539	1.681493098087799	1.7157790416591852	0.005189677466940651	0.08392357749333927
GSE197406	NFIX	228278_at	4	209807_s_at,227400_at,228278_at,229834_at	7	8	7.271524285714285	7.38583625	-0.11431196428571422	0.9238227860266922	-0.9179550679110922	0.09949134029317681	0.3857935482644995
GSE197406	SFTPB	214354_x_at	4	209810_at,213936_x_at,214354_x_at,37004_at	7	8	8.493315714285714	8.448227500000002	0.045088214285712525	1.031746263996753	0.10061079926195261	0.8438988311198318	0.9507094199496218
GSE197406	TARP	211144_x_at	6	209813_x_at,211144_x_at,215806_x_at,216298_at,216920_s_at,217381_s_at	7	8	7.418914285714286	7.253265	0.16564928571428617	1.1216707730128967	0.731257113653985	0.18606952222553377	0.5150152215648918
GSE197406	TRGV9	211144_x_at	4	209813_x_at,211144_x_at,215806_x_at,216920_s_at	7	8	7.418914285714286	7.253265	0.16564928571428617	1.1216707730128967	0.731257113653985	0.18606952222553377	0.5150152215648918
GSE197406	TRGC2	211144_x_at	4	209813_x_at,211144_x_at,215806_x_at,216920_s_at	7	8	7.418914285714286	7.253265	0.16564928571428617	1.1216707730128967	0.731257113653985	0.18606952222553377	0.5150152215648918
GSE197406	ZNF330	209814_at	2	209814_at,213760_s_at	7	8	8.848867142857143	9.2570925	-0.40822535714285735	0.7535497368451668	-1.1056800251469605	0.04871415062251333	0.27067542533393457
GSE197406	HABP4	209818_s_at	4	209818_s_at,209819_at,232341_x_at,233919_s_at	7	8	7.25921	7.3078	-0.04858999999999991	0.9668808362214979	-0.38510112538872276	0.4693446517674914	0.7681529831189718
GSE197406	IL33	209821_at	1	209821_at	7	8	7.160327142857144	6.689822499999999	0.47050464285714444	1.3855940527553525	1.0549054993737887	0.10421400627521399	0.39472132783094815
GSE197406	VLDLR	209822_s_at	1	209822_s_at	7	8	6.623294285714286	5.869256249999999	0.7540380357142862	1.6865066835634115	2.298607868789105	0.0060061108825155505	0.09129274084042081
GSE197406	ARNTL	209824_s_at	2	209824_s_at,210971_s_at	7	8	7.920738571428572	8.38233	-0.46159142857142754	0.72618476645685	-0.8990264468113163	0.09982915617517	0.38641127678883636
GSE197406	MIR3658	209825_s_at	2	209825_s_at,225722_at	7	8	6.825355714285714	6.88702875	-0.06167303571428562	0.9581523438731872	-0.30738139334599096	0.5587789742296264	0.8216042047678831
GSE197406	UCK2	209825_s_at	2	209825_s_at,225722_at	7	8	6.825355714285714	6.88702875	-0.06167303571428562	0.9581523438731872	-0.30738139334599096	0.5587789742296264	0.8216042047678831
GSE197406	SLC9A3R2	209830_s_at	1	209830_s_at	7	8	6.172895714285715	6.160232499999999	0.012663214285715263	1.0088161062363412	0.08101243028263995	0.8719532567681979	0.9595258994425122
GSE197406	DNASE2	209831_x_at	2	209831_x_at,214992_s_at	7	8	8.89026	8.698590000000001	0.19166999999999845	1.1420849780843303	1.457857605800321	0.017909479250944257	0.16479628442490252
GSE197406	CDT1	228868_x_at	2	209832_s_at,228868_x_at	7	8	8.702628571428571	8.49091125	0.21171732142857103	1.1580658750199078	0.5868316122740186	0.26178176485504023	0.6027676103748608
GSE197406	CRADD	209833_at	1	209833_at	7	8	7.875011428571428	8.372858749999999	-0.497847321428571	0.7081626590904974	-1.9941991421287486	0.001965555457547839	0.04732803064759578
GSE197406	BOLA2B	209836_x_at	1	209836_x_at	7	8	7.587319999999999	7.220414999999999	0.36690500000000004	1.2895833301102613	1.341177356193002	0.02143048120066697	0.18151945865378424
GSE197406	BOLA2	224842_at	8	209836_x_at,210057_at,210396_s_at,224842_at,231500_s_at,237464_at,241644_at,244766_at	7	8	9.886084285714286	10.12667875	-0.24059446428571363	0.8463964817765415	-0.4512819118647031	0.3848490417881366	0.7101384084963375
GSE197406	AP4M1	209837_at	1	209837_at	7	8	6.44073	6.505669999999999	-0.06493999999999911	0.95598507506857	-0.4201597874077923	0.41450456266066565	0.7309226850893531
GSE197406	LRRN3	209840_s_at	2	209840_s_at,209841_s_at	7	8	6.709632857142857	6.789922499999999	-0.08028964285714224	0.9458677304042805	-0.6950185748732906	0.20345971251796552	0.5362926918168247
GSE197406	SOX10	209843_s_at	2	209842_at,209843_s_at	7	8	7.671545714285714	7.6773825	-0.00583678571428603	0.9959624214657309	-0.03183929883563864	0.9552635968808425	0.9870373810812973
GSE197406	HOXB13	209844_at	2	209844_at,230105_at	7	8	6.336860000000001	6.4002212499999995	-0.06336124999999893	0.9570317879862554	-0.5387019982785202	0.30015961640069505	0.6398776928823229
GSE197406	CDH17	209847_at	1	209847_at	7	8	5.970968571428572	5.98621625	-0.015247678571427947	0.9894867690165658	-0.14544273147341075	0.7912896028721126	0.9303233923325468
GSE197406	PMEL	209848_s_at	1	209848_s_at	7	8	6.380794285714287	6.513943750000001	-0.13314946428571428	0.9118386934552516	-0.643607772969884	0.25469805606232515	0.5957827472693314
GSE197406	CDC42EP2	209850_s_at	2	209850_s_at,214014_at	7	8	8.436715714285715	8.638176249999999	-0.20146053571428446	0.8696696932763576	-1.7047515005666685	0.0066341852404043795	0.09621550846245353
GSE197406	ZC3H13	227536_at	3	209851_at,212402_at,227536_at	7	8	8.462762857142858	9.3338325	-0.8710696428571421	0.5467413353974427	-1.2444777321068652	0.03253037790535031	0.223340975889324
GSE197406	SPHK2	209857_s_at	2	209857_s_at,40273_at	7	8	6.389852857142857	6.5826150000000005	-0.192762142857144	0.8749290025668689	-0.9637988348498636	0.08296617724724802	0.35342234055265176
GSE197406	TRIM9	209859_at	2	209859_at,230280_at	7	8	6.438025714285714	6.3409875	0.09703821428571402	1.0695754185567716	0.7532557528984655	0.2007293506752527	0.5328089044585916
GSE197406	FRAT2	209864_at	1	209864_at	7	8	6.585484285714286	6.726803749999999	-0.14131946428571318	0.9066895332083174	-0.7331246241349966	0.17695714002591267	0.5031741594421301
GSE197406	ADGRL3	209867_s_at	4	209866_s_at,209867_s_at,236264_at,242186_x_at	7	8	6.2042785714285715	6.09033375	0.11394482142857143	1.0821832536106537	1.0606950259143242	0.06913008585667037	0.32352676372485173
GSE197406	ADRA2A	209869_at	1	209869_at	7	8	6.324928571428571	5.91633375	0.4085948214285713	1.3273923100422091	2.040380571342092	0.004777320589163386	0.08047688383572463
GSE197406	APBA2	209870_s_at	2	209870_s_at,209871_s_at	7	8	7.189660000000001	7.1951025	-0.005442499999999129	0.9962346532331683	-0.03641105402762621	0.9427549259160596	0.9832245613406481
GSE197406	PKP3	209873_s_at	2	209872_s_at,209873_s_at	7	8	7.9237142857142855	7.83703875	0.08667553571428588	1.0619203321563122	0.7055687753926154	0.18394712075725544	0.5121350864346136
GSE197406	SELPLG	209880_s_at	2	209879_at,209880_s_at	7	8	6.832032857142857	6.98583625	-0.15380339285714317	0.8988776152266813	-0.7138624888896337	0.18440935697279792	0.5126240077246913
