slug	name	parent	mendelian	solver_status	boomer_icd10_terms	direct_icd10cm_count	mondo_icd10_count	exact_ordo_links	ordo_icd10_count	ordo_predicates	no_mapping_found
Rubinstein-Taybi_Syndrome	Rubinstein-Taybi Syndrome	MONDO:0019188	1	TIMED_OUT	ICD10:Q87.2	0	0	ORDO:783	1	skos:broadMatch	0
SADDAN	SADDAN	MONDO:0014658	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.4	0	0	ORDO:85165	1	skos:broadMatch	0
SARS1-Related_Neurodevelopmental_Disorder	SARS1-Related Neurodevelopmental Disorder	MONDO:0060577	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SCAD_Deficiency	Short-Chain Acyl-CoA Dehydrogenase Deficiency	MONDO:0008722	1	TIMED_OUT	ICD10:E71.3|ICD10CM:E71.312	0	2	ORDO:26792	1	skos:broadMatch	0
SCN1B-Related_Developmental_and_Epileptic_Encephalopathy	SCN1B-Related Developmental and Epileptic Encephalopathy	MONDO:0033361	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SCO1-Related_COX_Deficiency	SCO1-Related COX Deficiency	MONDO:0033636	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SCO2-Related_Fatal_Infantile_Cardioencephalomyopathy	SCO2-Related Fatal Infantile Cardioencephalomyopathy	MONDO:0011451	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SCUBE3-Related_Short_Stature_Syndrome	SCUBE3-Related Short Stature Syndrome	MONDO:0030953	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SDHA-Related_Neurodegeneration_With_Ataxia_And_Optic_Atrophy	SDHA-Related Neurodegeneration With Ataxia and Optic Atrophy	MONDO:0031006	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SETBP1_Disorder	SETBP1 Haploinsufficiency Disorder	MONDO:0014482	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SETD1A-Related_Early-Onset_Epilepsy	SETD1A-Related Early-Onset Epilepsy	MONDO:0030005	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SETD1B-Related_Neurodevelopmental_Disorder	SETD1B-Related Neurodevelopmental Disorder	MONDO:0033559	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SETD5_Haploinsufficiency_Syndrome	SETD5 Haploinsufficiency Syndrome	MONDO:0014336	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SHORT_Syndrome	SHORT Syndrome	MONDO:0010026	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.1	0	0	ORDO:3163	1	skos:broadMatch	0
SLC12A5-Related_Developmental_and_Epileptic_Encephalopathy	SLC12A5-Related Developmental and Epileptic Encephalopathy	MONDO:0014718	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SLC13A5_Citrate_Transporter_Disorder	SLC13A5 Citrate Transporter Disorder	MONDO:0014392	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SLC25A12-Related_Developmental_and_Epileptic_Encephalopathy	SLC25A12-Related Developmental and Epileptic Encephalopathy	MONDO:0013056	1	ALL_MAPPINGS_CONSISTENT	ICD10:E88.8	0	0	ORDO:353217	1	skos:broadMatch	0
SLC35A2-CDG	SLC35A2-congenital disorder of glycosylation	MONDO:0010478	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.8	0	0	ORDO:356961	1	skos:broadMatch	0
SLC44A1-Related_Childhood-Onset_Neurodegeneration	SLC44A1-Related Childhood-Onset Neurodegeneration	MONDO:0030028	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SLC45A1-Related_Neuronal_Glucose_Transporter_Deficiency	SLC45A1-Related Neuronal Glucose Transporter Deficiency	MONDO:0044322	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SLC6A1-Related_Disorder	SLC6A1-Related Neurodevelopmental Disorder	MONDO:0014633	1	ALL_MAPPINGS_CONSISTENT	ICD10:G40.4	0	0	ORDO:1942	1	skos:broadMatch	0
SMAD6-related_Craniosynostosis	SMAD6-related craniosynostosis	MONDO:0044315	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SNAP25_Encephalopathy	SNAP25-Related Developmental and Epileptic Encephalopathy	MONDO:0014590	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SNF8-Related_Neurodevelopmental_Disorder	SNF8-Related Neurodevelopmental Disorder	MONDO:0968947	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SNIP1-Related_Neurodevelopmental_Disorder	SNIP1-Related Neurodevelopmental Disorder	MONDO:0013787	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SOCS1_Haploinsufficiency	SOCS1 Haploinsufficiency	MONDO:0800130	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SOX10_Neurocristopathy_Spectrum	SOX10 Neurocristopathy Spectrum	MONDO:0013202	0	RETRACTED		0	0		0		1
SOX11-Related_Neurodevelopmental_Disorder	SOX11-Related Neurodevelopmental Disorder	MONDO:0014376	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SPOP-Related_Neurodevelopmental_Disorder	SPOP-Related Neurodevelopmental Disorder	MONDO:0032942	1	TIMED_OUT	ICD10:Q87.0	0	0	ORDO:662179	1	skos:broadMatch	0
SPTAN1-Related_Developmental_and_Epileptic_Encephalopathy	SPTAN1-Related Developmental and Epileptic Encephalopathy	MONDO:0013277	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SPTBN4-Related_Neurodevelopmental_Disorder	SPTBN4-Related Neurodevelopmental Disorder	MONDO:0060496	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SRD5A3-Congenital_Disorder_of_Glycosylation	SRD5A3-Congenital Disorder of Glycosylation	MONDO:0012885	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.8	0	0	ORDO:324737	1	skos:broadMatch	0
STAG3-related_gametogenic_failure	STAG3-related gametogenic failure	MONDO:0014321	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
STAT2_Deficiency	STAT2 Deficiency	MONDO:0014715	1	ALL_MAPPINGS_CONSISTENT	ICD10:D84.8	0	0	ORDO:431166	1	skos:broadMatch	0
STAT6_Gain_of_Function_Disease	STAT6 Gain-of-Function Disease	MONDO:0957807	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
STING_Associated_Vasculopathy_with_Onset_in_Infancy	STING-Associated Vasculopathy with Onset in Infancy	MONDO:0014405	1	ALL_MAPPINGS_CONSISTENT	ICD10:M35.8	0	0	ORDO:425120	1	skos:broadMatch	0
STK4_Deficiency	STK4 Deficiency	MONDO:0013934	1	ALL_MAPPINGS_CONSISTENT	ICD10:D81.8	0	0	ORDO:314689	1	skos:broadMatch	0
STRA6-related_syndromic_microphthalmia	STRA6-related syndromic microphthalmia	MONDO:0011010	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q11.2	0	0	ORDO:2470	1	skos:broadMatch	0
STX1B-Related_Epilepsy	STX1B-Related Epilepsy	MONDO:0014517	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
STXBP1_Encephalopathy	STXBP1 Encephalopathy	MONDO:0012812	1	ALL_MAPPINGS_CONSISTENT	ICD10:G93.8	0	0	ORDO:599373	1	skos:broadMatch	0
SUFU-related_Nevoid_Basal_Cell_Carcinoma_Syndrome	SUFU-related nevoid basal cell carcinoma syndrome	MONDO:0958189	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SURF1-Related_Leigh_Syndrome	SURF1-Related Leigh Syndrome	MONDO:0700250	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SYCE1_Related_Gametogenic_Failure	SYCE1-related gametogenic failure	MONDO:1060214	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SYCP2-related_spermatogenic_failure	SYCP2-related spermatogenic failure	MONDO:0009776	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SYCP3-related_spermatogenic_failure	SYCP3-related spermatogenic failure	MONDO:0010052	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
SYN1-Related_Disorder	SYN1-Related Neurodevelopmental Disorder	MONDO:0010339	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:85294	1	skos:broadMatch	0
SYNGAP1-Related_Developmental_and_Epileptic_Encephalopathy	SYNGAP1-Related Developmental and Epileptic Encephalopathy	MONDO:0012960	1	ALL_MAPPINGS_CONSISTENT	ICD10:G40.4	0	0	ORDO:544254	1	skos:broadMatch	0
SYT1_Baker-Gordon_Syndrome	SYT1-Associated Neurodevelopmental Disorder	MONDO:0033864	1	ALL_MAPPINGS_CONSISTENT	ICD10:F84.8	0	0	ORDO:522077	1	skos:broadMatch	0
SZT2-Related_Developmental_and_Epileptic_Encephalopathy	SZT2-Related Developmental and Epileptic Encephalopathy	MONDO:0014201	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Saethre-Chotzen_Syndrome	Saethre-Chotzen Syndrome	MONDO:0007042	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.0	0	0	ORDO:794	1	skos:broadMatch	0
Salla_Disease	Salla Disease	MONDO:0011449	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.8	0	0	ORDO:309334	1	skos:broadMatch	0
Sandhoff_Disease	Sandhoff Disease	MONDO:0010006	1	TIMED_OUT	ICD10:E75.0|ICD10CM:E75.01	0	2	ORDO:796	1	skos:broadMatch	0
Sanfilippo_syndrome	Sanfilippo syndrome	MONDO:0018937	1	TIMED_OUT	ICD10:E76.2	0	0	ORDO:581	1	skos:broadMatch	0
Sanjad-Sakati_Syndrome	Sanjad-Sakati Syndrome	MONDO:0009426	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.1	0	0	ORDO:2323	1	skos:broadMatch	0
Sarcoglycanopathy	Sarcoglycanopathy	MONDO:0016140	1	TIMED_OUT	ICD10:G71.0	0	0	ORDO:207052	0		0
Saul-Wilson_Syndrome	Saul-Wilson Syndrome	MONDO:0019407	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q78.8	0	0	ORDO:85172	1	skos:broadMatch	0
Say-Barber-Biesecker-Young-Simpson_Syndrome	Say-Barber-Biesecker-Young-Simpson Syndrome	MONDO:0011365	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:3047	1	skos:broadMatch	0
Scapuloperoneal_Spinal_Muscular_Atrophy	Scapuloperoneal Spinal Muscular Atrophy	MONDO:0008408	1	ALL_MAPPINGS_CONSISTENT	ICD10:G12.1	0	0	ORDO:431255	1	skos:broadMatch	0
Schaaf-Yang_Syndrome	Schaaf-Yang Syndrome	MONDO:0014243	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.1	0	0	ORDO:398069	1	skos:broadMatch	0
Schindler_Disease	Schindler Disease	MONDO:0012221	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.1	0	0	ORDO:79279	1	skos:broadMatch	0
Schinzel-Giedion_Syndrome	Schinzel-Giedion syndrome	MONDO:0010010	1	TIMED_OUT	ICD10:Q87.0	0	0	ORDO:798	1	skos:broadMatch	0
Schneckenbecken_Dysplasia	Schneckenbecken Dysplasia	MONDO:0010013	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.7	0	0	ORDO:3144	1	skos:broadMatch	0
Schnyder_Corneal_Dystrophy	Schnyder Corneal Dystrophy	MONDO:0007374	1	ALL_MAPPINGS_CONSISTENT	ICD10:H18.5	0	0	ORDO:98967	1	skos:broadMatch	0
Schwannomatosis	Schwannomatosis	MONDO:0008075	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:Q85.03	0	2	ORDO:93921	1	skos:broadMatch	0
Schwartz-Jampel_Syndrome	Schwartz-Jampel Syndrome	MONDO:0009717	1	ALL_MAPPINGS_CONSISTENT	ICD10:G71.1|ICD10:Q78.8|ICD10CM:G71.13	0	2	ORDO:800	2	skos:broadMatch	0
Sclerosing_Cholangitis	Sclerosing Cholangitis	MONDO:0018646	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:K83.01	0	0	ORDO:447771	0		0
Sclerosteosis	Sclerosteosis	MONDO:0017838	1	TIMED_OUT	ICD10:M85.2	0	0	ORDO:3152	1	skos:broadMatch	0
Scott_Syndrome	Scott Syndrome	MONDO:0009885	1	ALL_MAPPINGS_CONSISTENT	ICD10:D69.8	0	0	ORDO:806	1	skos:broadMatch	0
Sea-Blue_Histiocyte_Syndrome	Sea-Blue Histiocyte Syndrome	MONDO:0010017	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Seckel_Syndrome	Seckel syndrome	MONDO:0019342	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.1	0	0	ORDO:808	1	skos:broadMatch	0
Seizures-scoliosis-macrocephaly_Syndrome	Seizures-scoliosis-macrocephaly syndrome	MONDO:0014731	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.8	0	0	ORDO:466926	1	skos:broadMatch	0
Sengers_syndrome	Sengers syndrome	MONDO:0008922	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:1369	1	skos:broadMatch	0
Senior-Loken_Syndrome	Senior-Loken Syndrome	MONDO:0017842	1	TIMED_OUT	ICD10:Q61.5	0	0	ORDO:3156	1	skos:broadMatch	0
Sensory_Ataxic_Neuropathy_Dysarthria_Ophthalmoparesis	Sensory Ataxic Neuropathy, Dysarthria, and Ophthalmoparesis	MONDO:0011835	1	RETRACTED	ICD10:G40.3|ICD10:G71.3	0	0	ORDO:402082|ORDO:70595	2	skos:broadMatch	0
Severe_Combined_Immunodeficiency	Severe Combined Immunodeficiency	MONDO:0015974	1	TIMED_OUT	ICD10:D81.1|ICD10:D81.2|ICD10:D81.3	0	0	ORDO:183660	0		0
Severe_Combined_Immunodeficiency_Due_To_CARD11_Deficiency	Severe Combined Immunodeficiency Due To CARD11 Deficiency	MONDO:0014081	1	ALL_MAPPINGS_CONSISTENT	ICD10:D81.2	0	0	ORDO:357237	1	skos:broadMatch	0
Shashi-Pena_Syndrome	Shashi-Pena Syndrome	MONDO:0014963	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:689408	0		1
Shashi_X-Linked_Intellectual_Disability_Syndrome	Shashi X-Linked Intellectual Disability Syndrome	MONDO:0010277	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:85286	1	skos:broadMatch	0
Short-Rib_Polydactyly_Syndrome	Short-Rib Polydactyly Syndrome	MONDO:0015461	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:1505	0		1
Short-Rib_Thoracic_Dysplasia_6_With_Or_Without_Polydactyly	Short-Rib Thoracic Dysplasia 6 With or Without Polydactyly	MONDO:0009894	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Short-rib_Thoracic_Dysplasia_21_Without_Polydactyly	Short-rib thoracic dysplasia 21 without polydactyly	MONDO:0030356	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Short_QT_Syndrome	Short QT Syndrome	MONDO:0000453	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:51083	1	skos:broadMatch	0
Short_Stature_Amelogenesis_Imperfecta_And_Skeletal_Dysplasia_With_Scoliosis	Short Stature, Amelogenesis Imperfecta, and Skeletal Dysplasia with Scoliosis	MONDO:0032703	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Short_Stature_Dauber-Argente_Type	Short Stature, Dauber-Argente Type	MONDO:0859182	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Short_Stature_Microcephaly_and_Endocrine_Dysfunction	Short Stature, Microcephaly, and Endocrine Dysfunction	MONDO:0014686	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Shprintzen-Goldberg_Syndrome	Shprintzen-Goldberg Syndrome	MONDO:0008426	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:2462	1	skos:broadMatch	0
Shwachman-Diamond_Syndrome	Shwachman-Diamond syndrome	MONDO:0009833	1	TIMED_OUT	ICD10:D61.0	0	0	ORDO:811	1	skos:broadMatch	0
Sialidosis_Type_1	Sialidosis type 1	MONDO:0019346	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.1	0	0	ORDO:812	1	skos:broadMatch	0
Sialuria	Sialuria	MONDO:0010028	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.8	0	0	ORDO:3166	1	skos:broadMatch	0
Sick_Sinus_Syndrome_2_Autosomal_Dominant	Sick Sinus Syndrome 2, Autosomal Dominant	MONDO:0008102	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Sickle_Cell_Disease	Sickle Cell Disease	MONDO:0011382	1	TIMED_OUT	ICD10:D57.0|ICD10:D57.1|ICD10:D57.2|ICD10CM:D57.2	0	2	ORDO:232	3	skos:narrowMatch	0
Siddiqi_Syndrome	Siddiqi Syndrome	MONDO:0032842	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Sideroblastic_Anemia_3	Sideroblastic Anemia 3	MONDO:0014804	1	ALL_MAPPINGS_CONSISTENT	ICD10:D64.0	0	0	ORDO:255132	1	skos:broadMatch	0
Sifrim-Hitz-Weiss_Syndrome	Sifrim-Hitz-Weiss syndrome	MONDO:0014946	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:653712	1	skos:broadMatch	0
Silver_Russell_Syndrome	Silver-Russell Syndrome	MONDO:0008394	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.1	0	0	ORDO:813	1	skos:broadMatch	0
Simpson-Golabi-Behmel_Syndrome_Type_1	Simpson-Golabi-Behmel Syndrome Type 1	MONDO:0020602	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Sinoatrial_Node_Dysfunction_and_Deafness	Sinoatrial Node Dysfunction and Deafness	MONDO:0013960	1	ALL_MAPPINGS_CONSISTENT	ICD10:H91.8	0	0	ORDO:324321	1	skos:broadMatch	0
Sitosterolemia	Sitosterolemia	MONDO:0008863	1	ALL_MAPPINGS_CONSISTENT	ICD10:E78.0	0	0	ORDO:2882	1	skos:broadMatch	0
Sjogren-Larsson_Syndrome	Sjogren-Larsson Syndrome	MONDO:0010031	1	TIMED_OUT	ICD10:Q87.1	0	0	ORDO:816	1	skos:broadMatch	0
Skraban-Deardorff_Syndrome	Skraban-Deardorff Syndrome	MONDO:0054636	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.0	0	0	ORDO:513456	1	skos:broadMatch	0
Sly_syndrome	Sly syndrome	MONDO:0009662	1	TIMED_OUT	ICD10:E76.2	0	0	ORDO:584	1	skos:broadMatch	0
Small_Intestine_Cancer	Small Intestine Cancer	MONDO:0000956	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:C17	0	2		0		0
Smith-Lemli-Opitz_syndrome	Smith-Lemli-Opitz syndrome	MONDO:0010035	1	TIMED_OUT	ICD10:Q87.1|ICD10CM:E78.72	0	2	ORDO:818	1	skos:broadMatch	0
Smith-Magenis_Syndrome	Smith-Magenis Syndrome	MONDO:0008434	1	TIMED_OUT	ICD10:Q93.5	0	0	ORDO:819	1	skos:broadMatch	0
Snijders_Blok-Campeau_Syndrome	Snijders Blok-Campeau Syndrome	MONDO:0032600	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.0	0	0	ORDO:599082	1	skos:broadMatch	0
Snyder-Robinson_Syndrome	Snyder-Robinson Syndrome	MONDO:0010664	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:3063	1	skos:broadMatch	0
Spastic_Paraparesis-cataracts-speech_Delay_Syndrome	Spastic Paraparesis-Cataracts-Speech Delay Syndrome	MONDO:0036212	1	ALL_MAPPINGS_CONSISTENT	ICD10:E71.3	0	0	ORDO:615938	1	skos:broadMatch	0
Spastic_Paraplegia_81	Spastic Paraplegia 81	MONDO:0032905	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Spastic_Paraplegia_89_Autosomal_Recessive	Spastic Paraplegia 89 Autosomal Recessive	MONDO:0957274	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Spastic_Paraplegia_90A_Autosomal_Dominant	Spastic Paraplegia 90A, Autosomal Dominant	MONDO:0957308	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Spermatogenic_Failure_18	Spermatogenic Failure 18	MONDO:0054615	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Spermatogenic_Failure_43	Spermatogenic failure 43	MONDO:0032898	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Spermatogenic_Failure_98	Spermatogenic failure 98	MONDO:0700290	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Spina_Bifida_Cystica	Spina Bifida Cystica	MONDO:0017069	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:268744	0		1
Spinal_Muscular_Atrophy	Spinal Muscular Atrophy	MONDO:0001516	0	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Spinal_Muscular_Atrophy_Progressive_Myoclonic_Epilepsy	Spinal Muscular Atrophy-Progressive Myoclonic Epilepsy Syndrome	MONDO:0008045	1	ALL_MAPPINGS_CONSISTENT	ICD10:G25.3	0	0	ORDO:2590	1	skos:broadMatch	0
Spinal_Muscular_Atrophy_with_Respiratory_Distress_Type_1	Spinal Muscular Atrophy with Respiratory Distress Type 1	MONDO:0011436	1	ALL_MAPPINGS_CONSISTENT	ICD10:G12.2	0	0	ORDO:98920	1	skos:broadMatch	0
Spinocerebellar_Ataxia_27B	Spinocerebellar ataxia 27B	MONDO:0859340	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:675216	0		1
Spinocerebellar_Ataxia_43	Spinocerebellar Ataxia 43	MONDO:0014867	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.2	0	0	ORDO:497764	1	skos:broadMatch	0
Spinocerebellar_Ataxia_48	Spinocerebellar Ataxia 48	MONDO:0032526	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.4	0	0	ORDO:631103	1	skos:broadMatch	0
Spinocerebellar_Ataxia_Autosomal_Recessive_31	Spinocerebellar Ataxia, Autosomal Recessive 31	MONDO:0030323	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Spinocerebellar_Ataxia_Autosomal_Recessive_32	Spinocerebellar Ataxia, Autosomal Recessive 32	MONDO:0859245	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Spinocerebellar_Ataxia_Type_1	Spinocerebellar Ataxia Type 1	MONDO:0008119	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.8	0	0	ORDO:98755	1	skos:broadMatch	0
Spinocerebellar_Ataxia_Type_15_16	Spinocerebellar Ataxia Type 15/16	MONDO:0011694	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.2	0	0	ORDO:98769	1	skos:broadMatch	0
Spinocerebellar_Ataxia_Type_17	Spinocerebellar ataxia type 17	MONDO:0011781	1	TIMED_OUT	ICD10:G11.8	0	0	ORDO:98759	1	skos:broadMatch	0
Spinocerebellar_Ataxia_Type_2	Spinocerebellar Ataxia Type 2	MONDO:0008458	1	RETRACTED	ICD10:G11.2	0	0	ORDO:98756	1	skos:broadMatch	0
Spinocerebellar_Ataxia_Type_23	Spinocerebellar Ataxia Type 23	MONDO:0012449	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.2	0	0	ORDO:101108	1	skos:broadMatch	0
Spinocerebellar_Ataxia_Type_31	Spinocerebellar Ataxia Type 31	MONDO:0007296	1	TIMED_OUT	ICD10:G11.8	0	0	ORDO:217012	1	skos:broadMatch	0
Spinocerebellar_Ataxia_Type_36	Spinocerebellar Ataxia Type 36	MONDO:0013594	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.8	0	0	ORDO:276198	1	skos:broadMatch	0
Spinocerebellar_Ataxia_Type_8	Spinocerebellar Ataxia Type 8	MONDO:0012116	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.2	0	0	ORDO:98760	1	skos:broadMatch	0
Split_Hand_Foot_Malformation	Split Hand-Foot Malformation	MONDO:0016576	1	TIMED_OUT	ICD10:Q74.8|ICD10:Q92.3	0	0	ORDO:2440	1	skos:broadMatch	0
Spondylo-megaepiphyseal-metaphyseal_Dysplasia	Spondylo-megaepiphyseal-metaphyseal Dysplasia	MONDO:0013228	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.7	0	0	ORDO:228387	1	skos:broadMatch	0
Spondylocarpotarsal_Synostosis_Syndrome	Spondylocarpotarsal Synostosis Syndrome	MONDO:0010094	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q76.4	0	0	ORDO:3275	1	skos:broadMatch	0
Spondylocostal_Dysostosis	Spondylocostal Dysostosis	MONDO:0000359	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Spondylodysplastic_Ehlers-Danlos_Syndrome	Spondylodysplastic Ehlers-Danlos Syndrome	MONDO:0007526	1	TIMED_OUT	ICD10:Q79.6	0	0	ORDO:75496	1	skos:broadMatch	0
Spondyloenchondrodysplasia	Spondyloenchondrodysplasia	MONDO:0011939	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.7	0	0	ORDO:1855	1	skos:broadMatch	0
Spondyloepimetaphyseal_Dysplasia_Aggrecan_Type	Spondyloepimetaphyseal Dysplasia Aggrecan Type	MONDO:0013014	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.7	0	0	ORDO:171866	1	skos:broadMatch	0
Spondyloepimetaphyseal_Dysplasia_Bieganski_Type	Spondyloepimetaphyseal Dysplasia Bieganski Type	MONDO:0010275	1	RETRACTED	ICD10:G37.8	0	0	ORDO:83629	1	skos:broadMatch	0
Spondyloepimetaphyseal_Dysplasia_Faden-Alkuraya_Type	Spondyloepimetaphyseal Dysplasia Faden-Alkuraya Type	MONDO:0014748	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:457395	1	skos:broadMatch	0
Spondyloepimetaphyseal_Dysplasia_Guo-Campeau_Type	Spondyloepimetaphyseal Dysplasia Guo-Campeau Type	MONDO:0958006	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Spondyloepimetaphyseal_Dysplasia_Maroteaux_Type	Spondyloepimetaphyseal Dysplasia Maroteaux Type	MONDO:0008473	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.7	0	0	ORDO:263482	1	skos:broadMatch	0
Spondyloepimetaphyseal_Dysplasia_Short_Limb_Abnormal_Calcification_Syndrome	Spondyloepimetaphyseal Dysplasia Short Limb Abnormal Calcification Syndrome	MONDO:0010077	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.7	0	0	ORDO:93358	1	skos:broadMatch	0
Spondyloepimetaphyseal_Dysplasia_Strudwick_Type	Spondyloepimetaphyseal Dysplasia Strudwick Type	MONDO:0008476	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.7	0	0	ORDO:93346	1	skos:broadMatch	0
Spondyloepiphyseal_Dysplasia_Congenita	Spondyloepiphyseal Dysplasia Congenita	MONDO:0008471	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.7	0	0	ORDO:94068	1	skos:broadMatch	0
Spondyloepiphyseal_Dysplasia_Nishimura_Type	Spondyloepiphyseal Dysplasia, Nishimura Type	MONDO:0032835	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Spondylometaphyseal_Dysplasia_Corner_Fracture_Type	Spondylometaphyseal Dysplasia Corner Fracture Type	MONDO:0008479	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.8	0	0	ORDO:93315	1	skos:broadMatch	0
Spondylometaphyseal_Dysplasia_Kozlowski_Type	Spondylometaphyseal Dysplasia Kozlowski Type	MONDO:0008477	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.8	0	0	ORDO:93314	1	skos:broadMatch	0
