slug	route	subject	predicate	source_target	target	source	fact_type	sub	object	prior	status	reason
Scapuloperoneal_Spinal_Muscular_Atrophy	ordo	ORDO:431255	skos:broadMatch	ICD-10:G12.1	ICD10:G12.1	ordo.db	ProperSubClassOf	ORDO:431255	ICD10:G12.1	0.9	INCLUDED	NA
Schaaf-Yang_Syndrome	ordo	ORDO:398069	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:398069	ICD10:Q87.1	0.9	INCLUDED	NA
Schindler_Disease	ordo	ORDO:79279	skos:broadMatch	ICD-10:E77.1	ICD10:E77.1	ordo.db	ProperSubClassOf	ORDO:79279	ICD10:E77.1	0.9	INCLUDED	NA
Schinzel-Giedion_Syndrome	ordo	ORDO:798	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:798	ICD10:Q87.0	0.9	INCLUDED	NA
Schneckenbecken_Dysplasia	ordo	ORDO:3144	skos:broadMatch	ICD-10:Q77.7	ICD10:Q77.7	ordo.db	ProperSubClassOf	ORDO:3144	ICD10:Q77.7	0.9	INCLUDED	NA
Schnyder_Corneal_Dystrophy	ordo	ORDO:98967	skos:broadMatch	ICD-10:H18.5	ICD10:H18.5	ordo.db	ProperSubClassOf	ORDO:98967	ICD10:H18.5	0.9	INCLUDED	NA
Schwartz-Jampel_Syndrome	ordo	ORDO:800	skos:broadMatch	ICD-10:G71.1	ICD10:G71.1	ordo.db	ProperSubClassOf	ORDO:800	ICD10:G71.1	0.9	INCLUDED	NA
Schwartz-Jampel_Syndrome	ordo	ORDO:800	skos:broadMatch	ICD-10:Q78.8	ICD10:Q78.8	ordo.db	ProperSubClassOf	ORDO:800	ICD10:Q78.8	0.9	INCLUDED	NA
Sclerosteosis	ordo	ORDO:3152	skos:broadMatch	ICD-10:M85.2	ICD10:M85.2	ordo.db	ProperSubClassOf	ORDO:3152	ICD10:M85.2	0.9	INCLUDED	NA
Scott_Syndrome	ordo	ORDO:806	skos:broadMatch	ICD-10:D69.8	ICD10:D69.8	ordo.db	ProperSubClassOf	ORDO:806	ICD10:D69.8	0.9	INCLUDED	NA
Seckel_Syndrome	ordo	ORDO:808	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:808	ICD10:Q87.1	0.9	INCLUDED	NA
Seizures-scoliosis-macrocephaly_Syndrome	ordo	ORDO:466926	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:466926	ICD10:E77.8	0.9	INCLUDED	NA
Sengers_syndrome	ordo	ORDO:1369	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:1369	ICD10:Q87.8	0.9	INCLUDED	NA
Senior-Loken_Syndrome	ordo	ORDO:3156	skos:broadMatch	ICD-10:Q61.5	ICD10:Q61.5	ordo.db	ProperSubClassOf	ORDO:3156	ICD10:Q61.5	0.9	INCLUDED	NA
Sensory_Ataxic_Neuropathy_Dysarthria_Ophthalmoparesis	ordo	ORDO:402082	skos:broadMatch	ICD-10:G40.3	ICD10:G40.3	ordo.db	ProperSubClassOf	ORDO:402082	ICD10:G40.3	0.9	INCLUDED	NA
Sensory_Ataxic_Neuropathy_Dysarthria_Ophthalmoparesis	ordo	ORDO:70595	skos:broadMatch	ICD-10:G71.3	ICD10:G71.3	ordo.db	ProperSubClassOf	ORDO:70595	ICD10:G71.3	0.9	INCLUDED	NA
Severe_Combined_Immunodeficiency	ordo	ORDO:169154	skos:broadMatch	ICD-10:D81.2	ICD10:D81.2	ordo.db	ProperSubClassOf	ORDO:169154	ICD10:D81.2	0.9	INCLUDED	NA
Severe_Combined_Immunodeficiency	ordo	ORDO:275	skos:broadMatch	ICD-10:D81.1	ICD10:D81.1	ordo.db	ProperSubClassOf	ORDO:275	ICD10:D81.1	0.9	INCLUDED	NA
Severe_Combined_Immunodeficiency	ordo	ORDO:276	skos:broadMatch	ICD-10:D81.2	ICD10:D81.2	ordo.db	ProperSubClassOf	ORDO:276	ICD10:D81.2	0.9	INCLUDED	NA
Severe_Combined_Immunodeficiency	ordo	ORDO:277	skos:exactMatch	ICD-10:D81.3	ICD10:D81.3	ordo.db	EquivalentTo	ORDO:277	ICD10:D81.3	0.95	INCLUDED	NA
Severe_Combined_Immunodeficiency	ordo	ORDO:331206	skos:broadMatch	ICD-10:D81.1	ICD10:D81.1	ordo.db	ProperSubClassOf	ORDO:331206	ICD10:D81.1	0.9	INCLUDED	NA
Severe_Combined_Immunodeficiency	ordo	ORDO:35078	skos:broadMatch	ICD-10:D81.2	ICD10:D81.2	ordo.db	ProperSubClassOf	ORDO:35078	ICD10:D81.2	0.9	INCLUDED	NA
Severe_Combined_Immunodeficiency_Due_To_CARD11_Deficiency	ordo	ORDO:357237	skos:broadMatch	ICD-10:D81.2	ICD10:D81.2	ordo.db	ProperSubClassOf	ORDO:357237	ICD10:D81.2	0.9	INCLUDED	NA
Shashi_X-Linked_Intellectual_Disability_Syndrome	ordo	ORDO:85286	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:85286	ICD10:Q87.8	0.9	INCLUDED	NA
Shprintzen-Goldberg_Syndrome	ordo	ORDO:2462	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:2462	ICD10:Q87.8	0.9	INCLUDED	NA
Shwachman-Diamond_Syndrome	ordo	ORDO:811	skos:broadMatch	ICD-10:D61.0	ICD10:D61.0	ordo.db	ProperSubClassOf	ORDO:811	ICD10:D61.0	0.9	INCLUDED	NA
Sialidosis_Type_1	ordo	ORDO:812	skos:broadMatch	ICD-10:E77.1	ICD10:E77.1	ordo.db	ProperSubClassOf	ORDO:812	ICD10:E77.1	0.9	INCLUDED	NA
Sialuria	ordo	ORDO:3166	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:3166	ICD10:E77.8	0.9	INCLUDED	NA
Sickle_Cell_Disease	ordo	ORDO:232	skos:narrowMatch	ICD-10:D57.0	ICD10:D57.0	ordo.db	ProperSubClassOf	ICD10:D57.0	ORDO:232	0.9	INCLUDED	NA
Sickle_Cell_Disease	ordo	ORDO:232	skos:narrowMatch	ICD-10:D57.1	ICD10:D57.1	ordo.db	ProperSubClassOf	ICD10:D57.1	ORDO:232	0.9	INCLUDED	NA
Sickle_Cell_Disease	ordo	ORDO:232	skos:narrowMatch	ICD-10:D57.2	ICD10:D57.2	ordo.db	ProperSubClassOf	ICD10:D57.2	ORDO:232	0.9	INCLUDED	NA
Sideroblastic_Anemia_3	ordo	ORDO:255132	skos:broadMatch	ICD-10:D64.0	ICD10:D64.0	ordo.db	ProperSubClassOf	ORDO:255132	ICD10:D64.0	0.9	INCLUDED	NA
Sifrim-Hitz-Weiss_Syndrome	ordo	ORDO:653712	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:653712	ICD10:Q87.8	0.9	INCLUDED	NA
Silver_Russell_Syndrome	ordo	ORDO:813	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:813	ICD10:Q87.1	0.9	INCLUDED	NA
Sinoatrial_Node_Dysfunction_and_Deafness	ordo	ORDO:324321	skos:broadMatch	ICD-10:H91.8	ICD10:H91.8	ordo.db	ProperSubClassOf	ORDO:324321	ICD10:H91.8	0.9	INCLUDED	NA
Sitosterolemia	ordo	ORDO:2882	skos:broadMatch	ICD-10:E78.0	ICD10:E78.0	ordo.db	ProperSubClassOf	ORDO:2882	ICD10:E78.0	0.9	INCLUDED	NA
Sjogren-Larsson_Syndrome	ordo	ORDO:816	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:816	ICD10:Q87.1	0.9	INCLUDED	NA
Skraban-Deardorff_Syndrome	ordo	ORDO:513456	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:513456	ICD10:Q87.0	0.9	INCLUDED	NA
Sly_syndrome	ordo	ORDO:584	skos:broadMatch	ICD-10:E76.2	ICD10:E76.2	ordo.db	ProperSubClassOf	ORDO:584	ICD10:E76.2	0.9	INCLUDED	NA
Smith-Lemli-Opitz_syndrome	ordo	ORDO:818	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:818	ICD10:Q87.1	0.9	INCLUDED	NA
Smith-Magenis_Syndrome	ordo	ORDO:819	skos:broadMatch	ICD-10:Q93.5	ICD10:Q93.5	ordo.db	ProperSubClassOf	ORDO:819	ICD10:Q93.5	0.9	INCLUDED	NA
Snijders_Blok-Campeau_Syndrome	ordo	ORDO:599082	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:599082	ICD10:Q87.0	0.9	INCLUDED	NA
Snyder-Robinson_Syndrome	ordo	ORDO:3063	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:3063	ICD10:Q87.8	0.9	INCLUDED	NA
Spastic_Paraparesis-cataracts-speech_Delay_Syndrome	ordo	ORDO:615938	skos:broadMatch	ICD-10:E71.3	ICD10:E71.3	ordo.db	ProperSubClassOf	ORDO:615938	ICD10:E71.3	0.9	INCLUDED	NA
Spinal_Muscular_Atrophy_Progressive_Myoclonic_Epilepsy	ordo	ORDO:2590	skos:broadMatch	ICD-10:G25.3	ICD10:G25.3	ordo.db	ProperSubClassOf	ORDO:2590	ICD10:G25.3	0.9	INCLUDED	NA
Spinal_Muscular_Atrophy_with_Respiratory_Distress_Type_1	ordo	ORDO:98920	skos:broadMatch	ICD-10:G12.2	ICD10:G12.2	ordo.db	ProperSubClassOf	ORDO:98920	ICD10:G12.2	0.9	INCLUDED	NA
Spinocerebellar_Ataxia_43	ordo	ORDO:497764	skos:broadMatch	ICD-10:G11.2	ICD10:G11.2	ordo.db	ProperSubClassOf	ORDO:497764	ICD10:G11.2	0.9	INCLUDED	NA
Spinocerebellar_Ataxia_48	ordo	ORDO:631103	skos:broadMatch	ICD-10:G11.4	ICD10:G11.4	ordo.db	ProperSubClassOf	ORDO:631103	ICD10:G11.4	0.9	INCLUDED	NA
Spinocerebellar_Ataxia_Type_1	ordo	ORDO:98755	skos:broadMatch	ICD-10:G11.8	ICD10:G11.8	ordo.db	ProperSubClassOf	ORDO:98755	ICD10:G11.8	0.9	INCLUDED	NA
Spinocerebellar_Ataxia_Type_15_16	ordo	ORDO:98769	skos:broadMatch	ICD-10:G11.2	ICD10:G11.2	ordo.db	ProperSubClassOf	ORDO:98769	ICD10:G11.2	0.9	INCLUDED	NA
Spinocerebellar_Ataxia_Type_17	ordo	ORDO:98759	skos:broadMatch	ICD-10:G11.8	ICD10:G11.8	ordo.db	ProperSubClassOf	ORDO:98759	ICD10:G11.8	0.9	INCLUDED	NA
Spinocerebellar_Ataxia_Type_2	ordo	ORDO:98756	skos:broadMatch	ICD-10:G11.2	ICD10:G11.2	ordo.db	ProperSubClassOf	ORDO:98756	ICD10:G11.2	0.9	INCLUDED	NA
Spinocerebellar_Ataxia_Type_23	ordo	ORDO:101108	skos:broadMatch	ICD-10:G11.2	ICD10:G11.2	ordo.db	ProperSubClassOf	ORDO:101108	ICD10:G11.2	0.9	INCLUDED	NA
Spinocerebellar_Ataxia_Type_31	ordo	ORDO:217012	skos:broadMatch	ICD-10:G11.8	ICD10:G11.8	ordo.db	ProperSubClassOf	ORDO:217012	ICD10:G11.8	0.9	INCLUDED	NA
Spinocerebellar_Ataxia_Type_36	ordo	ORDO:276198	skos:broadMatch	ICD-10:G11.8	ICD10:G11.8	ordo.db	ProperSubClassOf	ORDO:276198	ICD10:G11.8	0.9	INCLUDED	NA
Spinocerebellar_Ataxia_Type_8	ordo	ORDO:98760	skos:broadMatch	ICD-10:G11.2	ICD10:G11.2	ordo.db	ProperSubClassOf	ORDO:98760	ICD10:G11.2	0.9	INCLUDED	NA
Split_Hand_Foot_Malformation	ordo	ORDO:1307	skos:broadMatch	ICD-10:Q92.3	ICD10:Q92.3	ordo.db	ProperSubClassOf	ORDO:1307	ICD10:Q92.3	0.9	INCLUDED	NA
Split_Hand_Foot_Malformation	ordo	ORDO:2440	skos:broadMatch	ICD-10:Q74.8	ICD10:Q74.8	ordo.db	ProperSubClassOf	ORDO:2440	ICD10:Q74.8	0.9	INCLUDED	NA
Spondylo-megaepiphyseal-metaphyseal_Dysplasia	ordo	ORDO:228387	skos:broadMatch	ICD-10:Q77.7	ICD10:Q77.7	ordo.db	ProperSubClassOf	ORDO:228387	ICD10:Q77.7	0.9	INCLUDED	NA
Spondylocarpotarsal_Synostosis_Syndrome	ordo	ORDO:3275	skos:broadMatch	ICD-10:Q76.4	ICD10:Q76.4	ordo.db	ProperSubClassOf	ORDO:3275	ICD10:Q76.4	0.9	INCLUDED	NA
Spondylodysplastic_Ehlers-Danlos_Syndrome	ordo	ORDO:157965	skos:broadMatch	ICD-10:Q79.6	ICD10:Q79.6	ordo.db	ProperSubClassOf	ORDO:157965	ICD10:Q79.6	0.9	INCLUDED	NA
Spondylodysplastic_Ehlers-Danlos_Syndrome	ordo	ORDO:536467	skos:broadMatch	ICD-10:Q79.6	ICD10:Q79.6	ordo.db	ProperSubClassOf	ORDO:536467	ICD10:Q79.6	0.9	INCLUDED	NA
Spondylodysplastic_Ehlers-Danlos_Syndrome	ordo	ORDO:75496	skos:broadMatch	ICD-10:Q79.6	ICD10:Q79.6	ordo.db	ProperSubClassOf	ORDO:75496	ICD10:Q79.6	0.9	INCLUDED	NA
Spondyloenchondrodysplasia	ordo	ORDO:1855	skos:broadMatch	ICD-10:Q77.7	ICD10:Q77.7	ordo.db	ProperSubClassOf	ORDO:1855	ICD10:Q77.7	0.9	INCLUDED	NA
Spondyloepimetaphyseal_Dysplasia_Aggrecan_Type	ordo	ORDO:171866	skos:broadMatch	ICD-10:Q77.7	ICD10:Q77.7	ordo.db	ProperSubClassOf	ORDO:171866	ICD10:Q77.7	0.9	INCLUDED	NA
Spondyloepimetaphyseal_Dysplasia_Bieganski_Type	ordo	ORDO:83629	skos:broadMatch	ICD-10:G37.8	ICD10:G37.8	ordo.db	ProperSubClassOf	ORDO:83629	ICD10:G37.8	0.9	INCLUDED	NA
Spondyloepimetaphyseal_Dysplasia_Faden-Alkuraya_Type	ordo	ORDO:457395	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:457395	ICD10:Q87.8	0.9	INCLUDED	NA
Spondyloepimetaphyseal_Dysplasia_Maroteaux_Type	ordo	ORDO:263482	skos:broadMatch	ICD-10:Q77.7	ICD10:Q77.7	ordo.db	ProperSubClassOf	ORDO:263482	ICD10:Q77.7	0.9	INCLUDED	NA
Spondyloepimetaphyseal_Dysplasia_Short_Limb_Abnormal_Calcification_Syndrome	ordo	ORDO:93358	skos:broadMatch	ICD-10:Q77.7	ICD10:Q77.7	ordo.db	ProperSubClassOf	ORDO:93358	ICD10:Q77.7	0.9	INCLUDED	NA
Spondyloepimetaphyseal_Dysplasia_Strudwick_Type	ordo	ORDO:93346	skos:broadMatch	ICD-10:Q77.7	ICD10:Q77.7	ordo.db	ProperSubClassOf	ORDO:93346	ICD10:Q77.7	0.9	INCLUDED	NA
Spondyloepiphyseal_Dysplasia_Congenita	ordo	ORDO:94068	skos:broadMatch	ICD-10:Q77.7	ICD10:Q77.7	ordo.db	ProperSubClassOf	ORDO:94068	ICD10:Q77.7	0.9	INCLUDED	NA
Spondylometaphyseal_Dysplasia_Corner_Fracture_Type	ordo	ORDO:93315	skos:broadMatch	ICD-10:Q77.8	ICD10:Q77.8	ordo.db	ProperSubClassOf	ORDO:93315	ICD10:Q77.8	0.9	INCLUDED	NA
Spondylometaphyseal_Dysplasia_Kozlowski_Type	ordo	ORDO:93314	skos:broadMatch	ICD-10:Q77.8	ICD10:Q77.8	ordo.db	ProperSubClassOf	ORDO:93314	ICD10:Q77.8	0.9	INCLUDED	NA
Spondylometaphyseal_Dysplasia_with_Cone-Rod_Dystrophy	ordo	ORDO:85167	skos:broadMatch	ICD-10:Q77.8	ICD10:Q77.8	ordo.db	ProperSubClassOf	ORDO:85167	ICD10:Q77.8	0.9	INCLUDED	NA
Spondylometaphyseal_Dysplasia_with_Corneal_Dystrophy	ordo	ORDO:589435	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:589435	ICD10:Q87.8	0.9	INCLUDED	NA
Stargardt_Disease	ordo	ORDO:827	skos:broadMatch	ICD-10:H35.5	ICD10:H35.5	ordo.db	ProperSubClassOf	ORDO:827	ICD10:H35.5	0.9	INCLUDED	NA
Stickler_Syndrome_Type_1	ordo	ORDO:90653	skos:broadMatch	ICD-10:Q87.5	ICD10:Q87.5	ordo.db	ProperSubClassOf	ORDO:90653	ICD10:Q87.5	0.9	INCLUDED	NA
Stickler_Syndrome_Type_2	ordo	ORDO:90654	skos:broadMatch	ICD-10:Q87.5	ICD10:Q87.5	ordo.db	ProperSubClassOf	ORDO:90654	ICD10:Q87.5	0.9	INCLUDED	NA
Stiff_Skin_Syndrome	ordo	ORDO:2833	skos:broadMatch	ICD-10:L98.8	ICD10:L98.8	ordo.db	ProperSubClassOf	ORDO:2833	ICD10:L98.8	0.9	INCLUDED	NA
Stromme_Syndrome	ordo	ORDO:444069	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:444069	ICD10:Q87.8	0.9	INCLUDED	NA
Stromme_Syndrome	ordo	ORDO:506307	skos:broadMatch	ICD-10:Q13.8	ICD10:Q13.8	ordo.db	ProperSubClassOf	ORDO:506307	ICD10:Q13.8	0.9	INCLUDED	NA
Succinic_Semialdehyde_Dehydrogenase_Deficiency	ordo	ORDO:22	skos:broadMatch	ICD-10:E72.8	ICD10:E72.8	ordo.db	ProperSubClassOf	ORDO:22	ICD10:E72.8	0.9	INCLUDED	NA
Syndromic_X-linked_Intellectual_Disability_94	ordo	ORDO:364028	skos:broadMatch	ICD-10:F72	ICD10:F72	ordo.db	ProperSubClassOf	ORDO:364028	ICD10:F72	0.9	INCLUDED	NA
TANGO2_Deficiency_Disorder	ordo	ORDO:480864	skos:broadMatch	ICD-10:G31.8	ICD10:G31.8	ordo.db	ProperSubClassOf	ORDO:480864	ICD10:G31.8	0.9	INCLUDED	NA
TARP_syndrome	ordo	ORDO:2886	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:2886	ICD10:Q87.8	0.9	INCLUDED	NA
TFRC-Related_Combined_Immunodeficiency	ordo	ORDO:476113	skos:broadMatch	ICD-10:D81.8	ICD10:D81.8	ordo.db	ProperSubClassOf	ORDO:476113	ICD10:D81.8	0.9	INCLUDED	NA
THOC2-Related_Intellectual_Disability	ordo	ORDO:457240	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:457240	ICD10:Q87.8	0.9	INCLUDED	NA
THOC6-Related_Developmental_Delay-Microcephaly-Facial_Dysmorphism_Syndrome	ordo	ORDO:363444	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:363444	ICD10:Q87.0	0.9	INCLUDED	NA
TMEM199-CDG	ordo	ORDO:466703	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:466703	ICD10:E77.8	0.9	INCLUDED	NA
TNF_Receptor-Associated_Periodic_Syndrome	ordo	ORDO:32960	skos:broadMatch	ICD-10:E85.0	ICD10:E85.0	ordo.db	ProperSubClassOf	ORDO:32960	ICD10:E85.0	0.9	INCLUDED	NA
TRAPPC12-Related_Encephalopathy	ordo	ORDO:500144	skos:broadMatch	ICD-10:Q07.8	ICD10:Q07.8	ordo.db	ProperSubClassOf	ORDO:500144	ICD10:Q07.8	0.9	INCLUDED	NA
TRMU-Related_Acute_Infantile_Liver_Failure	ordo	ORDO:217371	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:217371	ICD10:E88.8	0.9	INCLUDED	NA
TUBA1A-related_Tubulinopathy	ordo	ORDO:171680	skos:broadMatch	ICD-10:Q04.3	ICD10:Q04.3	ordo.db	ProperSubClassOf	ORDO:171680	ICD10:Q04.3	0.9	INCLUDED	NA
TUBA8-related_Polymicrogyria_with_Optic_Nerve_Hypoplasia	ordo	ORDO:250972	skos:broadMatch	ICD-10:Q04.3	ICD10:Q04.3	ordo.db	ProperSubClassOf	ORDO:250972	ICD10:Q04.3	0.9	INCLUDED	NA
TUBB2A_TUBB2B-related_Cortical_Malformation	ordo	ORDO:300573	skos:broadMatch	ICD-10:Q04.3	ICD10:Q04.3	ordo.db	ProperSubClassOf	ORDO:300573	ICD10:Q04.3	0.9	INCLUDED	NA
TUBB2A_TUBB2B-related_Cortical_Malformation	ordo	ORDO:467166	skos:broadMatch	ICD-10:Q04.8	ICD10:Q04.8	ordo.db	ProperSubClassOf	ORDO:467166	ICD10:Q04.8	0.9	INCLUDED	NA
TUBB4A-related_Neurologic_Disorder	ordo	ORDO:139441	skos:broadMatch	ICD-10:E75.2	ICD10:E75.2	ordo.db	ProperSubClassOf	ORDO:139441	ICD10:E75.2	0.9	INCLUDED	NA
TUBGCP6-related_Microcephaly_and_Chorioretinopathy	ordo	ORDO:2518	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:2518	ICD10:Q87.8	0.9	INCLUDED	NA
Tangier_Disease	ordo	ORDO:31150	skos:broadMatch	ICD-10:E78.6	ICD10:E78.6	ordo.db	ProperSubClassOf	ORDO:31150	ICD10:E78.6	0.9	INCLUDED	NA
Tatton-Brown-Rahman_overgrowth_syndrome	ordo	ORDO:404443	skos:broadMatch	ICD-10:Q87.3	ICD10:Q87.3	ordo.db	ProperSubClassOf	ORDO:404443	ICD10:Q87.3	0.9	INCLUDED	NA
Tay-Sachs_Disease_AB_Variant	ordo	ORDO:309246	skos:broadMatch	ICD-10:E75.0	ICD10:E75.0	ordo.db	ProperSubClassOf	ORDO:309246	ICD10:E75.0	0.9	INCLUDED	NA
Temple-Baraitser_Syndrome	ordo	ORDO:420561	skos:broadMatch	ICD-10:Q87.2	ICD10:Q87.2	ordo.db	ProperSubClassOf	ORDO:420561	ICD10:Q87.2	0.9	INCLUDED	NA
Temtamy_Preaxial_Brachydactyly_Syndrome	ordo	ORDO:363417	skos:broadMatch	ICD-10:Q87.2	ICD10:Q87.2	ordo.db	ProperSubClassOf	ORDO:363417	ICD10:Q87.2	0.9	INCLUDED	NA
Temtamy_Syndrome	ordo	ORDO:1777	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:1777	ICD10:Q87.8	0.9	INCLUDED	NA
Thanatophoric_Dysplasia	ordo	ORDO:1860	skos:broadMatch	ICD-10:Q77.1	ICD10:Q77.1	ordo.db	ProperSubClassOf	ORDO:1860	ICD10:Q77.1	0.9	INCLUDED	NA
Thanatophoric_Dysplasia	ordo	ORDO:2655	skos:exactMatch	ICD-10:Q77.1	ICD10:Q77.1	ordo.db	EquivalentTo	ORDO:2655	ICD10:Q77.1	0.95	INCLUDED	NA
Thanatophoric_Dysplasia	ordo	ORDO:93274	skos:broadMatch	ICD-10:Q77.1	ICD10:Q77.1	ordo.db	ProperSubClassOf	ORDO:93274	ICD10:Q77.1	0.9	INCLUDED	NA
Thanatophoric_Dysplasia_Type_1	ordo	ORDO:1860	skos:broadMatch	ICD-10:Q77.1	ICD10:Q77.1	ordo.db	ProperSubClassOf	ORDO:1860	ICD10:Q77.1	0.9	INCLUDED	NA
Thanatophoric_Dysplasia_Type_2	ordo	ORDO:93274	skos:broadMatch	ICD-10:Q77.1	ICD10:Q77.1	ordo.db	ProperSubClassOf	ORDO:93274	ICD10:Q77.1	0.9	INCLUDED	NA
Thomsen_and_Becker_disease	ordo	ORDO:614	skos:broadMatch	ICD-10:G71.1	ICD10:G71.1	ordo.db	ProperSubClassOf	ORDO:614	ICD10:G71.1	0.9	INCLUDED	NA
Timothy_Syndrome	ordo	ORDO:65283	skos:broadMatch	ICD-10:I49.8	ICD10:I49.8	ordo.db	ProperSubClassOf	ORDO:65283	ICD10:I49.8	0.9	INCLUDED	NA
Transaldolase_Deficiency	ordo	ORDO:101028	skos:broadMatch	ICD-10:E74.8	ICD10:E74.8	ordo.db	ProperSubClassOf	ORDO:101028	ICD10:E74.8	0.9	INCLUDED	NA
Transketolase_Deficiency	ordo	ORDO:488618	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:488618	ICD10:E88.8	0.9	INCLUDED	NA
Treacher_Collins_Syndrome	ordo	ORDO:861	skos:broadMatch	ICD-10:Q75.4	ICD10:Q75.4	ordo.db	ProperSubClassOf	ORDO:861	ICD10:Q75.4	0.9	INCLUDED	NA
Trehalase_Deficiency	ordo	ORDO:103909	skos:broadMatch	ICD-10:E74.3	ICD10:E74.3	ordo.db	ProperSubClassOf	ORDO:103909	ICD10:E74.3	0.9	INCLUDED	NA
Trichohepatoenteric_Syndrome	ordo	ORDO:84064	skos:broadMatch	ICD-10:K52.8	ICD10:K52.8	ordo.db	ProperSubClassOf	ORDO:84064	ICD10:K52.8	0.9	INCLUDED	NA
Trichothiodystrophy	ordo	ORDO:33364	skos:broadMatch	ICD-10:L67.8	ICD10:L67.8	ordo.db	ProperSubClassOf	ORDO:33364	ICD10:L67.8	0.9	INCLUDED	NA
Trimethylaminuria	ordo	ORDO:468726	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:468726	ICD10:E88.8	0.9	INCLUDED	NA
Triosephosphate_Isomerase_Deficiency	ordo	ORDO:868	skos:broadMatch	ICD-10:D55.2	ICD10:D55.2	ordo.db	ProperSubClassOf	ORDO:868	ICD10:D55.2	0.9	INCLUDED	NA
Tuberous_Sclerosis_Complex	ordo	ORDO:805	skos:exactMatch	ICD-10:Q85.1	ICD10:Q85.1	ordo.db	EquivalentTo	ORDO:805	ICD10:Q85.1	0.95	INCLUDED	NA
Tyrosinemia_Type_I	ordo	ORDO:882	skos:broadMatch	ICD-10:E70.2	ICD10:E70.2	ordo.db	ProperSubClassOf	ORDO:882	ICD10:E70.2	0.9	INCLUDED	NA
Tyrosinemia_Type_II	ordo	ORDO:28378	skos:broadMatch	ICD-10:E70.2	ICD10:E70.2	ordo.db	ProperSubClassOf	ORDO:28378	ICD10:E70.2	0.9	INCLUDED	NA
Tyrosinemia_Type_III	ordo	ORDO:69723	skos:broadMatch	ICD-10:E70.2	ICD10:E70.2	ordo.db	ProperSubClassOf	ORDO:69723	ICD10:E70.2	0.9	INCLUDED	NA
UCHL1-Related_Neurodegeneration_with_Optic_Atrophy_and_Spastic_Paraplegia	ordo	ORDO:352654	skos:broadMatch	ICD-10:G31.8	ICD10:G31.8	ordo.db	ProperSubClassOf	ORDO:352654	ICD10:G31.8	0.9	INCLUDED	NA
Ullrich_Congenital_Muscular_Dystrophy	ordo	ORDO:75840	skos:broadMatch	ICD-10:G71.2	ICD10:G71.2	ordo.db	ProperSubClassOf	ORDO:75840	ICD10:G71.2	0.9	INCLUDED	NA
