dismech_disorder	parent_mondo	parent_label	uncovered_child_mondo	child_label
Arsenic_Related_Cancers	MONDO:0005096	squamous cell carcinoma	MONDO:0021663	sarcomatoid squamous cell carcinoma
Arsenic_Related_Cancers	MONDO:0005096	squamous cell carcinoma	MONDO:0024609	vulvar squamous cell carcinoma
Arsenic_Related_Cancers	MONDO:0005096	squamous cell carcinoma	MONDO:0044907	metastatic squamous cell carcinoma
Arsenic_Related_Cancers	MONDO:0005096	squamous cell carcinoma	MONDO:0979280	pure squamous carcinoma of the urothelial tract
Arterial_Calcification_of_Infancy	MONDO:0018870	arterial calcification of infancy	MONDO:0008817	arterial calcification, generalized, of infancy, 1
Arterial_Calcification_of_Infancy	MONDO:0018870	arterial calcification of infancy	MONDO:0013768	arterial calcification, generalized, of infancy, 2
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0000209	prenatal-onset spinal muscular atrophy with congenital bone fractures
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0008724	adducted thumbs-arthrogryposis syndrome, Christian type
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0008823	arthrogryposis multiplex congenita 2, neurogenic type
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0008824	fetal akinesia deformation sequence
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0008825	arthrogryposis multiplex congenita-whistling face syndrome
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0008826	arthrogryposis-hyperkeratosis syndrome, lethal form
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0009012	multiple pterygium-malignant hyperthermia syndrome
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0009679	arthrogryposis due to muscular dystrophy
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0010959	van den Ende-Gupta syndrome
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0012750	lethal arthrogryposis-anterior horn cell disease syndrome
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0014552	lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0015241	arthrogryposis-like syndrome
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0017892	autosomal recessive myogenic arthrogryposis multiplex congenita
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0025445	Wieacker-Wolff syndrome (spectrum)
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0030281	arthrogryposis multiplex congenita 6
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0032778	arthrogryposis multiplex congenita 3, myogenic type
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0032903	arthrogryposis multiplex congenita 4, neurogenic, with agenesis of the corpus callosum
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0043143	microphthalmia microtia fetal akinesia
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0044682	MYBPC1-related autosomal recessive non-lethal arthrogryposis multiplex congenita syndrome
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0100218	arthrogryposis multiplex congenita 5
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0700428	hypomyelination neuropathy-arthrogryposis syndrome
Arthrogryposis_Multiplex_Congenita	MONDO:0015168	arthrogryposis multiplex congenita	MONDO:0975826	arthrogryposis multiplex congenita 7, X-linked
Asthma	MONDO:0004979	asthma	MONDO:0004765	intrinsic asthma
Asthma	MONDO:0004979	asthma	MONDO:0004766	status asthmaticus
Asthma	MONDO:0004979	asthma	MONDO:0005405	childhood onset asthma
Asthma	MONDO:0004979	asthma	MONDO:0022742	occupational asthma
Asthma	MONDO:0004979	asthma	MONDO:0850282	chronic asthma
Asthma	MONDO:0004979	asthma	MONDO:0850283	acute asthma
Ataxia_Telangiectasia	MONDO:0008840	ataxia telangiectasia	MONDO:0008841	ataxia-telangiectasia with generalized skin pigmentation and early death
Atopic_Dermatitis	MONDO:0004980	atopic eczema	MONDO:0006525	allergic contact dermatitis
Atopic_Dermatitis	MONDO:0004980	atopic eczema	MONDO:0006526	allergic urticaria
Atrial_Fibrillation	MONDO:0004981	atrial fibrillation	MONDO:1030009	persistent atrial fibrillation
Atrial_Fibrillation	MONDO:0004981	atrial fibrillation	MONDO:1030011	paroxysmal atrial fibrillation
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0006839	Lutembacher syndrome
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0007172	atrial septal defect 1
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0007173	atrial septal defect 7
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0011938	atrial septal defect 2
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0012654	atrial septal defect 4
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0013011	atrial septal defect 5
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0013123	atrial septal defect 6
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0013567	atrial septal defect 3
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0013750	atrial septal defect 8
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0013770	atrial septal defect 9
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0020434	atrial septal defect, ostium secundum type
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0020435	atrial septal defect, coronary sinus type
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0020436	atrial septal defect, sinus venosus type
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0020437	atrial septal defect, ostium primum type
Atrial_Septal_Defect	MONDO:0006664	atrial septal defect	MONDO:0020439	patent foramen ovale
Atrial_Standstill	MONDO:0015281	atrial standstill	MONDO:0007171	atrial standstill 1
Atrial_Standstill	MONDO:0015281	atrial standstill	MONDO:0014329	atrial standstill 2
Attention_Deficit-Hyperactivity_Disorder	MONDO:0007743	attention deficit-hyperactivity disorder	MONDO:0005302	attention deficit hyperactivity disorder, inattentive type
Attention_Deficit-Hyperactivity_Disorder	MONDO:0007743	attention deficit-hyperactivity disorder	MONDO:0100518	hereditary attention deficit-hyperactivity disorder
Attention_Deficit-Hyperactivity_Disorder	MONDO:0007743	attention deficit-hyperactivity disorder	MONDO:0859261	attention deficit-hyperactivity disorder 8
Atypical_Hemolytic_Uremic_Syndrome	MONDO:0016244	atypical hemolytic-uremic syndrome	MONDO:0018159	atypical hemolytic-uremic syndrome with DGKE deficiency
Atypical_Hemolytic_Uremic_Syndrome	MONDO:0016244	atypical hemolytic-uremic syndrome	MONDO:0019738	atypical hemolytic-uremic syndrome with H factor anomaly
Atypical_Hemolytic_Uremic_Syndrome	MONDO:0016244	atypical hemolytic-uremic syndrome	MONDO:0019739	atypical hemolytic-uremic syndrome with anti-factor H antibodies
Atypical_Hemolytic_Uremic_Syndrome	MONDO:0016244	atypical hemolytic-uremic syndrome	MONDO:0035290	atypical hemolytic uremic syndrome with complement gene abnormality
Atypical_Teratoid_Rhabdoid_Tumor	MONDO:0020560	atypical teratoid rhabdoid tumor	MONDO:0013224	rhabdoid tumor predisposition syndrome 2
Auditory_Neuropathy	MONDO:0021944	auditory neuropathy	MONDO:0010986	autosomal recessive nonsyndromic hearing loss 9
Auriculocondylar_Syndrome	MONDO:0000107	auriculocondylar syndrome	MONDO:0011234	auriculocondylar syndrome 1
Auriculocondylar_Syndrome	MONDO:0000107	auriculocondylar syndrome	MONDO:0013013	question mark ears, isolated
Auriculocondylar_Syndrome	MONDO:0000107	auriculocondylar syndrome	MONDO:0013845	auriculocondylar syndrome 2
Auriculocondylar_Syndrome	MONDO:0000107	auriculocondylar syndrome	MONDO:0014312	auriculocondylar syndrome 3
Auriculocondylar_Syndrome	MONDO:0000107	auriculocondylar syndrome	MONDO:0957543	auriculocondylar syndrome 4
Auriculocondylar_Syndrome	MONDO:0000107	auriculocondylar syndrome	MONDO:0957544	auriculocondylar syndrome 2B
Autism_Spectrum_Disorder	MONDO:0005258	autism spectrum disorder	MONDO:0005260	autism
Autism_Spectrum_Disorder	MONDO:0005258	autism spectrum disorder	MONDO:0100299	PAX5-related B lymphopenia and autism spectrum disorder
Autism_Spectrum_Disorder	MONDO:0005258	autism spectrum disorder	MONDO:0100610	autism spectrum disorder 1
Autism_Spectrum_Disorder	MONDO:0005258	autism spectrum disorder	MONDO:0100611	autism spectrum disorder 2
Autism_Spectrum_Disorder	MONDO:0005258	autism spectrum disorder	MONDO:0100612	autism spectrum disorder 3
Autoimmune_Enteropathy	MONDO:0019787	autoimmune enteropathy	MONDO:0013599	autoimmune enteropathy and endocrinopathy - susceptibility to chronic infections syndrome
Autoimmune_Enteropathy	MONDO:0019787	autoimmune enteropathy	MONDO:0015174	autoimmune enteropathy type 3
Autoimmune_Enteropathy	MONDO:0019787	autoimmune enteropathy	MONDO:0033862	primary autoimmune enteropathy
Autoimmune_Hemolytic_Anemia	MONDO:0020108	autoimmune hemolytic anemia	MONDO:0016030	Evans syndrome
Autoimmune_Hemolytic_Anemia	MONDO:0020108	autoimmune hemolytic anemia	MONDO:0016450	autoimmune hemolytic anemia, cold type
Autoimmune_Hemolytic_Anemia	MONDO:0020108	autoimmune hemolytic anemia	MONDO:0018358	neonatal autoimmune hemolytic anemia
Autoimmune_Hemolytic_Anemia	MONDO:0020108	autoimmune hemolytic anemia	MONDO:0019532	autoimmune hemolytic anemia, warm type
Autoimmune_Hemolytic_Anemia	MONDO:0020108	autoimmune hemolytic anemia	MONDO:0019534	mixed-type autoimmune hemolytic anemia
Autoimmune_Hemolytic_Anemia	MONDO:0020108	autoimmune hemolytic anemia	MONDO:0019535	drug-induced autoimmune hemolytic anemia
Autoimmune_Hepatitis	MONDO:0016264	autoimmune hepatitis	MONDO:0005543	autoimmune hepatitis type 1
Autoimmune_Hepatitis	MONDO:0016264	autoimmune hepatitis	MONDO:0021176	autoimmune hepatitis type 2
Autoimmune_Hepatitis	MONDO:0016264	autoimmune hepatitis	MONDO:0021177	autoimmune hepatitis type 3
Autoimmune_Hepatitis	MONDO:0016264	autoimmune hepatitis	MONDO:0034189	primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome
Autoimmune_Hepatitis	MONDO:0016264	autoimmune hepatitis	MONDO:0035400	seronegative autoimmune hepatitis
Autoimmune_Hepatitis	MONDO:0016264	autoimmune hepatitis	MONDO:0850225	autoimmune cholangitis
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0007298	spinocerebellar ataxia type 29
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0007574	spinocerebellar ataxia type 34
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0008119	spinocerebellar ataxia type 1
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0008458	spinocerebellar ataxia type 2
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0010847	spinocerebellar ataxia type 4
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0011038	cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0011397	autosomal dominant cerebellar ataxia, deafness and narcolepsy
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0011439	spinocerebellar ataxia type 12
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0011529	spinocerebellar ataxia type 13
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0011540	spinocerebellar ataxia type 14
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0011694	spinocerebellar ataxia type 15/16
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0011819	spinocerebellar ataxia type 19/22
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0011833	spinocerebellar ataxia type 21
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0011834	spinocerebellar ataxia type 18
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0012098	spinocerebellar ataxia type 20
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0012103	spinocerebellar ataxia type 25
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0012116	spinocerebellar ataxia type 8
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0012247	spinocerebellar ataxia type 27
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0012449	spinocerebellar ataxia type 23
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0012450	spinocerebellar ataxia type 28
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0013485	spinocerebellar ataxia type 35
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0013486	spinocerebellar ataxia type 32
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0013594	spinocerebellar ataxia type 36
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0013886	cerebellar dysfunction with variable cognitive and behavioral abnormalities
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0014410	spinocerebellar ataxia type 37
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0014475	spinocerebellar ataxia type 40
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0033481	spinocerebellar ataxia 46
Autosomal_Dominant_Cerebellar_Ataxia_Type_I	MONDO:0019792	autosomal dominant cerebellar ataxia type I	MONDO:0958231	neurodevelopmental disorder with motor abnormalities, seizures, and facial dysmorphism
Autosomal_Dominant_Cerebellar_Ataxia_Type_III	MONDO:0019793	autosomal dominant cerebellar ataxia type III	MONDO:0007296	spinocerebellar ataxia type 31
Autosomal_Dominant_Cerebellar_Ataxia_Type_III	MONDO:0019793	autosomal dominant cerebellar ataxia type III	MONDO:0008457	spinocerebellar ataxia type 6
Autosomal_Dominant_Cerebellar_Ataxia_Type_III	MONDO:0019793	autosomal dominant cerebellar ataxia type III	MONDO:0010848	spinocerebellar ataxia type 5
Autosomal_Dominant_Cerebellar_Ataxia_Type_III	MONDO:0019793	autosomal dominant cerebellar ataxia type III	MONDO:0011464	spinocerebellar ataxia type 11
Autosomal_Dominant_Cerebellar_Ataxia_Type_III	MONDO:0019793	autosomal dominant cerebellar ataxia type III	MONDO:0012246	spinocerebellar ataxia type 26
Autosomal_Dominant_Cerebellar_Ataxia_Type_III	MONDO:0019793	autosomal dominant cerebellar ataxia type III	MONDO:0013241	spinocerebellar ataxia type 30
Autosomal_Dominant_Cerebellar_Ataxia_Type_III	MONDO:0019793	autosomal dominant cerebellar ataxia type III	MONDO:0014417	spinocerebellar ataxia type 38
Autosomal_Dominant_Cerebellar_Ataxia_Type_III	MONDO:0019793	autosomal dominant cerebellar ataxia type III	MONDO:0014626	spinocerebellar ataxia type 41
Autosomal_Dominant_Cerebellar_Ataxia_Type_III	MONDO:0019793	autosomal dominant cerebellar ataxia type III	MONDO:0014776	spinocerebellar ataxia type 42
Autosomal_Dominant_Cerebellar_Ataxia_Type_III	MONDO:0019793	autosomal dominant cerebellar ataxia type III	MONDO:0033480	spinocerebellar ataxia 45
Autosomal_Dominant_Dopa_Responsive_Dystonia	MONDO:0971063	autosomal dominant dopa-responsive dystonia	MONDO:0007495	dystonia 5
Autosomal_Dominant_Dopa_Responsive_Dystonia	MONDO:0971063	autosomal dominant dopa-responsive dystonia	MONDO:0859257	intellectual developmental disorder with language impairment and early-onset DOPA-responsive dystonia-parkinsonism
Autosomal_Dominant_Optic_Atrophy_Plus	MONDO:0014720	autosomal dominant optic atrophy plus syndrome	MONDO:0007429	optic atrophy with or without deafness, ophthalmoplegia, myopathy, ataxia, and neuropathy
Autosomal_Dominant_Optic_Atrophy_Plus	MONDO:0014720	autosomal dominant optic atrophy plus syndrome	MONDO:0008131	optic atrophy, hearing loss, and peripheral neuropathy, autosomal dominant
Autosomal_Dominant_Optic_Atrophy_Plus	MONDO:0014720	autosomal dominant optic atrophy plus syndrome	MONDO:0011038	cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome
Autosomal_Dominant_Optic_Atrophy_Plus	MONDO:0014720	autosomal dominant optic atrophy plus syndrome	MONDO:0024569	optic atrophy 8
Autosomal_Dominant_Polycystic_Kidney_Disease	MONDO:0004691	autosomal dominant polycystic kidney disease	MONDO:0008263	polycystic kidney disease 1
Autosomal_Dominant_Polycystic_Kidney_Disease	MONDO:0004691	autosomal dominant polycystic kidney disease	MONDO:0010916	polycystic kidney disease 3 with or without polycystic liver disease
Autosomal_Dominant_Polycystic_Kidney_Disease	MONDO:0004691	autosomal dominant polycystic kidney disease	MONDO:0013131	polycystic kidney disease 2
Autosomal_Dominant_Polycystic_Kidney_Disease	MONDO:0004691	autosomal dominant polycystic kidney disease	MONDO:0031062	polycystic kidney disease 7
Autosomal_Dominant_Polycystic_Kidney_Disease	MONDO:0004691	autosomal dominant polycystic kidney disease	MONDO:0054842	polycystic kidney disease 6 with or without polycystic liver disease
Autosomal_Dominant_Polycystic_Kidney_Disease	MONDO:0004691	autosomal dominant polycystic kidney disease	MONDO:0700000	ALG9-associated autosomal dominant polycystic kidney disease
Autosomal_Dominant_Polycystic_Kidney_Disease	MONDO:0004691	autosomal dominant polycystic kidney disease	MONDO:0971178	polycystic kidney disease 8
