disorder	mondo_id	n_dismech	n_kg	n_overlap	kg_only	dismech_only
Mediator_Complex_Neurodevelopmental_Disorder	MONDO:0002320	4	391	2	HGNC:10012(RHO);HGNC:10057(RNF13);HGNC:1014(BCR);HGNC:10249(ROBO1);HGNC:10294(RPE65);HGNC:10298(RPL10);HGNC:1033(BDNF);HGNC:10449(RREB1);HGNC:10451(RRM1);HGNC:10483(RYR1);HGNC:1052(BIN1);HGNC:10582(SCN10A);HGNC:10583(SCN11A);HGNC:10591(SCN4A);HGNC:10597(SCN9A);HGNC:10705(SEC24C);HGNC:10848(SHH);HGNC:10866(ST3GAL3);HGNC:10879(STIL);HGNC:10882(SIM1);HGNC:10889(SIX3);HGNC:10975(SLC24A1);HGNC:10979(SLC25A1);HGNC:10990(SLC25A4);HGNC:11098(SMARCA2);HGNC:11111(SMC1A);HGNC:11114(KDM5C);HGNC:11132(SNAP25);HGNC:11164(SNRPN);HGNC:11195(SOX2);HGNC:11199(SOX3);HGNC:1133(BTK);HGNC:11354(STAG1);HGNC:11355(STAG2);HGNC:11444(STXBP1);HGNC:11510(SYT2);HGNC:11535(TAF1);HGNC:11551(BRF1);HGNC:11581(TBCD);HGNC:11592(TBX1);HGNC:11596(TBX19);HGNC:1160(TWNK);HGNC:11701(CRIPTO);HGNC:11776(TGIF1);HGNC:11831(TK2);HGNC:11992(TOP3A);HGNC:12011(TPM2);HGNC:12012(TPM3);HGNC:12303(TRIO);HGNC:12310(TRIP4);HGNC:12313(JMJD1C);HGNC:12399(MYOT);HGNC:12403(TTN);HGNC:12423(TULP1);HGNC:12469(UBA1);HGNC:12511(UBTF);HGNC:12520(UFD1);HGNC:12642(VAMP1);HGNC:12851(YWHAE);HGNC:12873(ZIC2);HGNC:129(ACTA1);HGNC:13013(KAT6A);HGNC:132(ACTB);HGNC:13436(RPGRIP1);HGNC:13530(RXYLT1);HGNC:13664(MACF1);HGNC:13723(CTCF);HGNC:1386(CABP4);HGNC:13879(MYO1H);HGNC:13907(ATOH7);HGNC:1393(CACNA1F);HGNC:13997(PRDM12);HGNC:14135(PIGQ);HGNC:1424(CAD);HGNC:14244(RAB18);HGNC:14245(SNUPN);HGNC:14262(AUTS2);HGNC:144(ACTG1);HGNC:14562(BET1);HGNC:14881(ZEB2);HGNC:14977(SNX14);HGNC:15511(VANGL2);HGNC:15517(XYLT2);HGNC:15573(SETBP1);HGNC:15673(PHIP);HGNC:15685(B4GAT1);HGNC:15710(LDB3);HGNC:15714(LRPPRC);HGNC:1573(KRIT1);HGNC:15766(ADNP);HGNC:15822(OXR1);HGNC:15836(PROKR2);HGNC:15853(ARFGEF2);HGNC:15999(SELENON);HGNC:16133(TBC1D20);HGNC:16280(TRIM36);HGNC:16380(TRIM32);HGNC:16466(SUFU);HGNC:16808(UBR1);HGNC:16873(FIG4);HGNC:16876(ARNT2);HGNC:16901(SPEG);HGNC:16905(KLHL41);HGNC:16960(LBX1);HGNC:17063(RAB3GAP1);HGNC:17089(SYNE1);HGNC:17104(CDON);HGNC:17168(RAB3GAP2);HGNC:17284(POT1);HGNC:17296(RRM2B);HGNC:17619(NDE1);HGNC:1762(CDH3);HGNC:1774(CDK5);HGNC:17748(DACT1);HGNC:17877(NMNAT1);HGNC:17997(FKRP);HGNC:18060(ARX);HGNC:18318(ASXL1);HGNC:18466(RNASEH1);HGNC:18475(ZDHHC9);HGNC:18603(COL25A1);HGNC:18666(RNPC3);HGNC:1875(CFL2);HGNC:18801(POGZ);HGNC:19073(THOC2);HGNC:19082(NALCN);HGNC:1912(CHAT);HGNC:19129(PSAT1);HGNC:19139(POMGNT1);HGNC:19181(KIF14);HGNC:19190(DOCK7);HGNC:19349(KIF21A);HGNC:19353(SIN3A);HGNC:19354(SIN3B);HGNC:1938(CHKB);HGNC:1955(CHRNA1);HGNC:1960(CHRNA7);HGNC:1961(CHRNB1);HGNC:1965(CHRND);HGNC:1966(CHRNE);HGNC:1968(LYST);HGNC:19689(RD3);HGNC:19711(DISP1);HGNC:19743(POMT2);HGNC:19967(CCDC88C);HGNC:19977(RDH12);HGNC:20080(USP45);HGNC:20145(GPR143);HGNC:20340(PRICKLE2);HGNC:20423(SPATA7);HGNC:20439(UPF3B);HGNC:20637(DPYSL5);HGNC:20672(PHF8);HGNC:20751(WDFY3);HGNC:20766(TUBA1A);HGNC:20771(TUBB4B);HGNC:20862(SLC39A8);HGNC:2093(CLTCL1);HGNC:21033(HACE1);HGNC:21056(ERMARD);HGNC:21316(ANKRD11);HGNC:21638(CEP85L);HGNC:21708(CCM2);HGNC:21734(LHX4);HGNC:2183(VPS13B);HGNC:2188(COL12A1);HGNC:2190(COL13A1);HGNC:21957(KCTD7);HGNC:2202(COL4A1);HGNC:2211(COL6A1);HGNC:2212(COL6A2);HGNC:2213(COL6A3);HGNC:2228(COMT);HGNC:22932(GMPPB);HGNC:22954(POGLUT1);HGNC:2303(CPE);HGNC:23159(ALG2);HGNC:23246(MYPN);HGNC:2343(CRB1);HGNC:2348(CREBBP);HGNC:2363(CRKL);HGNC:2383(CRX);HGNC:24185(BRCC3);HGNC:24268(ASCC1);HGNC:24281(OTUD6B);HGNC:24641(VPS35L);HGNC:24931(ZC4H2);HGNC:2498(CTDP1);HGNC:2510(CTNNA2);HGNC:2514(CTNNB1);HGNC:2529(CTSD);HGNC:25491(FRMD4A);HGNC:2555(CUL4B);HGNC:25557(PRMT7);HGNC:25902(POMGNT2);HGNC:25985(PIGG);HGNC:26169(CTC1);HGNC:26200(STN1);HGNC:26267(POMK);HGNC:26576(KY);HGNC:26582(UNC80);HGNC:26594(DOK7);HGNC:26600(WDR81);HGNC:2666(DAG1);HGNC:26899(TMTC3);HGNC:2701(DCC);HGNC:2714(DCX);HGNC:2770(DES);HGNC:28261(TBCK);HGNC:28287(ALG14);HGNC:28423(STAC3);HGNC:2858(DGUOK);HGNC:28596(B3GALNT2);HGNC:28909(CCDC22);HGNC:28949(IQCB1);HGNC:28957(EMC1);HGNC:28984(WASHC5);HGNC:29021(CEP290);HGNC:29040(SZT2);HGNC:29059(IQSEC2);HGNC:29077(IFT140);HGNC:2908(DLL1);HGNC:29099(TELO2);HGNC:29185(PLCH1);HGNC:2939(DNA2);HGNC:29456(TOR1AIP1);HGNC:29529(TBL1XR1);HGNC:2955(DNAL4);HGNC:29558(NUAK2);HGNC:2995(DPAGT1);HGNC:30032(PACS1);HGNC:3006(DPM2);HGNC:3007(DPM3);HGNC:3010(DPP6);HGNC:30171(HSPB8);HGNC:30228(PREPL);HGNC:30262(PYCR2);HGNC:30372(KLHL40);HGNC:30668(SRPX2);HGNC:30677(GPKOW);HGNC:30778(GATAD2B);HGNC:30829(TUBB2B);HGNC:30881(ALG13);HGNC:3091(DYRK1A);HGNC:3097(DYSF);HGNC:3148(TYMP);HGNC:3178(EDN3);HGNC:31923(LCA5);HGNC:3239(EGR2);HGNC:3257(EIF2B1);HGNC:3258(EIF2B2);HGNC:3259(EIF2B3);HGNC:3260(EIF2B4);HGNC:3261(EIF2B5);HGNC:32669(TRIM71);HGNC:329(AGRN);HGNC:3319(ELF4);HGNC:3330(EML1);HGNC:3341(EMX2);HGNC:3373(EP300);HGNC:33814(AK9);HGNC:33882(INPP5K);HGNC:359(AIPL1);HGNC:3604(FBN2);HGNC:3622(FKTN);HGNC:3671(FGF14);HGNC:3686(FGF8);HGNC:3688(FGFR1);HGNC:37227(KBTBD13);HGNC:37276(CRPPA);HGNC:3754(FLNA);HGNC:3756(FLNC);HGNC:3811(FOXG1);HGNC:3814(FOXH1);HGNC:3942(MTOR);HGNC:4042(FZD4);HGNC:4165(GAS1);HGNC:4221(GDF6);HGNC:4232(GDNF);HGNC:4241(GFPT1);HGNC:4261(GH1);HGNC:4266(GHRHR);HGNC:4318(GLI2);HGNC:4393(GNAT1);HGNC:4440(GP1BB);HGNC:4512(ADGRG1);HGNC:4584(GRIN1);HGNC:4598(GRM6);HGNC:4689(GUCY2D);HGNC:4877(HESX1);HGNC:4909(HIC1);HGNC:4916(HIRA);HGNC:5022(FOXA2);HGNC:5044(HNRNPK);HGNC:560(AP1S2);HGNC:5961(IKBKG);HGNC:6052(IMPDH1);HGNC:6143(ITGA7);HGNC:6217(KATNB1);HGNC:6259(KCNJ13);HGNC:6470(L1CAM);HGNC:6482(LAMA2);HGNC:6486(LAMB1);HGNC:6511(LARGE1);HGNC:652(ARF1);HGNC:6595(LHX3);HGNC:6600(LIG3);HGNC:6636(LMNA);HGNC:6637(LMNB1);HGNC:6638(LMNB2);HGNC:6649(LMOD3);HGNC:6654(LMX1B);HGNC:6685(LRAT);HGNC:6696(LRP4);HGNC:6697(LRP5);HGNC:6757(MAB21L1);HGNC:6770(SMAD4);HGNC:6814(MAGEL2);HGNC:6836(MAP1B);HGNC:6855(MAP3K3);HGNC:6871(MAPK1);HGNC:691(PHOX2A);HGNC:6990(MECP2);HGNC:7208(MPDZ);HGNC:7225(MPZ);HGNC:728(ARVCF);HGNC:7415(MT-ATP8);HGNC:7432(MTHFD1);HGNC:7436(MTHFR);HGNC:7461(MT-ND5);HGNC:7468(MTR);HGNC:7470(MT-RNR1);HGNC:7473(MTRR);HGNC:7481(MT-TF);HGNC:7487(MT-TH);HGNC:7489(MT-TK);HGNC:7490(MT-TL1);HGNC:7494(MT-TP);HGNC:7495(MT-TQ);HGNC:7497(MT-TS1);HGNC:7498(MT-TS2);HGNC:7525(MUSK);HGNC:7573(MYH3);HGNC:7577(MYH7);HGNC:7608(MYO9A);HGNC:7675(NDN);HGNC:7678(NDP);HGNC:7720(NEB);HGNC:7728(NEDD4L);HGNC:7865(NODAL);HGNC:7871(NONO);HGNC:7877(CNOT1);HGNC:794(ATIC);HGNC:7960(NR0B1);HGNC:8008(NRXN1);HGNC:8011(CNTNAP1);HGNC:8029(NTN1);HGNC:8079(FRMD7);HGNC:8082(NYX);HGNC:8101(OCA2);HGNC:8522(OTX2);HGNC:8574(PAFAH1B1);HGNC:8754(PCYT1A);HGNC:8761(PDCD10);HGNC:8786(PDE6B);HGNC:8923(PHGDH);HGNC:8957(PIGA);HGNC:8975(PIK3CA);HGNC:8983(PI4KA);HGNC:9043(PLAA);HGNC:9107(PLXND1);HGNC:9143(PHOX2B);HGNC:9179(POLG);HGNC:9180(POLG2);HGNC:9202(POMT1);HGNC:9210(POU1F1);HGNC:924(B4GALT1);HGNC:9277(PPM1D);HGNC:9312(PPP2R5D);HGNC:9455(PROP1);HGNC:9577(PSPH);HGNC:9585(PTCH1);HGNC:9801(RAC1);HGNC:9817(RAD51);HGNC:9834(RAI1);HGNC:9863(RAPSN);HGNC:9910(RBMX);HGNC:9957(RELN);HGNC:9968(REV3L)	HGNC:22474(MED13);HGNC:2372(MED23)
Medullary_Thyroid_Carcinoma	MONDO:0015277	3	3	0	HGNC:3468(ESR2);HGNC:8031(NTRK1);HGNC:9967(RET)	HGNC:5173(HRAS);HGNC:6407(KRAS);HGNC:7989(NRAS)
Membranous_Nephropathy	MONDO:0005376	2	0	0		HGNC:4942(HLA-DQA1);HGNC:9042(PLA2R1)
Meningeal_Melanocytoma	MONDO:0016746	1	0	0		HGNC:4390(GNAQ)
Meningioma	MONDO:0016642	13	13	6	HGNC:11103(SMARCB1);HGNC:11109(SMARCE1);HGNC:16466(SUFU);HGNC:7180(MN1);HGNC:8800(PDGFB);HGNC:950(BAP1);HGNC:9588(PTEN)	HGNC:1663(CD36);HGNC:1787(CDKN2A);HGNC:1788(CDKN2B);HGNC:2491(CTAG1B);HGNC:6348(KLF4);HGNC:7883(NOTCH3);HGNC:9187(POLR2A)
Menkes_Disease	MONDO:0010651	1	1	1		
Metachromatic_Leukodystrophy	MONDO:0018868	1	2	1	HGNC:9498(PSAP)	
Metaphyseal_Chondrodysplasia_Schmid_Type	MONDO:0007983	1	1	1		
Metatropic_Dysplasia	MONDO:0007986	1	1	1		
Methanol_Poisoning	MONDO:0017860	1	0	0		HGNC:404(ALDH2)
Methylmalonic_Acidemia	MONDO:0002012	3	13	3	HGNC:16692(CD320);HGNC:16732(MCEE);HGNC:23038(LMBRD1);HGNC:23194(THAP11);HGNC:24525(MMACHC);HGNC:25221(MMADHC);HGNC:27288(ACSF3);HGNC:4839(HCFC1);HGNC:68(ABCD4);HGNC:9352(PRDX1)	
Mevalonate_Kinase_Deficiency	MONDO:0017708	1	1	1		
Microphthalmia_with_Coloboma	MONDO:0000170	7	16	4	HGNC:10848(SHH);HGNC:10892(SIX6);HGNC:17652(PORCN);HGNC:18662(RAX);HGNC:1975(VSX2);HGNC:25737(NHEJ1);HGNC:29944(TENM3);HGNC:30650(STRA6);HGNC:4218(GDF3);HGNC:4221(GDF6);HGNC:47(ABCB6);HGNC:9922(RBP4)	HGNC:3808(FOXE3);HGNC:6758(MAB21L2);HGNC:8620(PAX6)
Miller-Dieker_Lissencephaly_Syndrome	MONDO:0009532	2	3	2	HGNC:4909(HIC1)	
Minimal_Change_Disease	MONDO:0006835	5	0	0		HGNC:13394(NPHS2);HGNC:4942(HLA-DQA1);HGNC:4944(HLA-DQB1);HGNC:4948(HLA-DRB1);HGNC:7908(NPHS1)
Mitochondrial_DNA_Depletion_Syndrome_7	MONDO:0010060	1	1	1		
Mitochondrial_Neurogastrointestinal_Encephalomyopathy	MONDO:0017575	3	4	3	HGNC:6600(LIG3)	
Mitochondrial_Trifunctional_Protein_Deficiency	MONDO:0012172	2	2	2		
Mixed_Neuronal-Glial_Tumor	MONDO:0016729	2	2	0	HGNC:427(ALK);HGNC:9588(PTEN)	HGNC:1097(BRAF);HGNC:3688(FGFR1)
Morquio_syndrome	MONDO:0018938	2	2	2		
Mosaic_Variegated_Aneuploidy_Syndrome	MONDO:0000141	5	9	5	HGNC:17814(SLF2);HGNC:20465(SMC5);HGNC:30460(CENATAC);HGNC:6762(MAD1L1)	
Moyamoya_Disease	MONDO:0016820	2	7	2	HGNC:130(ACTA2);HGNC:21625(ANO1);HGNC:24185(BRCC3);HGNC:2876(DIAPH1);HGNC:7876(NOS3)	
Mucoepidermoid_Carcinoma	MONDO:0003036	3	0	0		HGNC:11998(TP53);HGNC:16259(MAML2);HGNC:1787(CDKN2A)
Mucolipidosis_Type_II	MONDO:0009650	1	1	1		
Mucolipidosis_Type_III_Alpha_Beta	MONDO:0018931	1	1	1		
Mucolipidosis_Type_IV	MONDO:0009653	1	1	1		
Mucopolysaccharidosis	MONDO:0019249	11	12	11	HGNC:25239(ARSK)	
Mucopolysaccharidosis_type_IX	MONDO:0011093	1	1	1		
Muenke_Syndrome	MONDO:0011274	1	1	1		
Multiminicore_Disease	MONDO:0018948	4	4	4		
Multiple_Acyl-CoA_Dehydrogenase_Deficiency	MONDO:0009282	4	5	4	HGNC:29683(SLC25A32)	
Multiple_Epiphyseal_Dysplasia	MONDO:0016648	7	9	7	HGNC:2200(COL2A1);HGNC:30497(KIF7)	
Multiple_Epiphyseal_Dysplasia_Al-Gazali_Type	MONDO:0011778	1	1	1		
Multiple_Mitochondrial_Dysfunctions_Syndrome_9B	MONDO:0971174	1	1	1		
Multiple_Myeloma	MONDO:0009693	2	2	0	HGNC:1582(CCND1);HGNC:6601(LIG4)	HGNC:11998(TP53);HGNC:5477(IGH)
Multiple_Sulfatase_Deficiency	MONDO:0010088	1	1	1		
Multiple_Synostoses_Syndrome	MONDO:0017923	1	4	1	HGNC:4220(GDF5);HGNC:4221(GDF6);HGNC:7866(NOG)	
Multisystemic_Smooth_Muscle_Dysfunction_Syndrome	MONDO:0013452	1	1	1		
Myelodysplastic_Syndrome	MONDO:0018881	7	10	4	HGNC:10387(RPS14);HGNC:1348(SAMD9);HGNC:1349(SAMD9L);HGNC:29401(MYSM1);HGNC:4171(GATA2);HGNC:4396(GNB1)	HGNC:10783(SRSF2);HGNC:12453(U2AF1);HGNC:2978(DNMT3A)
Myeloproliferative_Neoplasm_Unclassifiable	MONDO:0019452	3	1	0	HGNC:8804(PDGFRB)	HGNC:1455(CALR);HGNC:6192(JAK2);HGNC:7217(MPL)
Myhre_Syndrome	MONDO:0007688	1	1	1		
Myoclonus_Dystonia_Syndrome	MONDO:0000903	2	4	2	HGNC:3023(DRD2);HGNC:3098(TOR1A)	
Myopathy_Lactic_Acidosis_and_Sideroblastic_Anemia	MONDO:0000863	3	2	2		HGNC:7414(MT-ATP6)
N-Acetylglutamate_Synthase_Deficiency	MONDO:0009377	1	1	1		
NAGA_Deficiency_Type_3	MONDO:0019264	1	1	1		
NARP_syndrome	MONDO:0010794	1	1	1		
NDP_Related_Vitreoretinopathy	MONDO:0700377	1	1	1		
NELABA	MONDO:0060562	1	1	1		
NGLY1-congenital_disorder_of_deglycosylation	MONDO:0800044	1	1	1		
NR5A1_Related_Sex_Development_Disorder	MONDO:1060211	1	1	1		
NRAS_Mutant_Melanoma	MONDO:0005012	1	0	0		HGNC:7989(NRAS)
NUP62-Related_Infantile_Bilateral_Striatal_Necrosis	MONDO:0015518	1	4	1	HGNC:17359(NUP54);HGNC:225(ADAR);HGNC:7414(MT-ATP6)	
Nemaline_Myopathy	MONDO:0018958	11	11	10	HGNC:23246(MYPN)	HGNC:11950(TNNT3)
Nephronophthisis	MONDO:0019005	1	18	1	HGNC:13202(ADAMTS9);HGNC:13387(NEK8);HGNC:16762(ZNF423);HGNC:17870(INVS);HGNC:17966(CEP83);HGNC:18141(DCDC2);HGNC:18340(WDR19);HGNC:19104(NPHP4);HGNC:19429(SLC41A1);HGNC:25660(TTC21B);HGNC:26724(ANKS6);HGNC:28052(XPNPEP3);HGNC:28396(TMEM67);HGNC:29450(GLIS2);HGNC:29536(MAPKBP1);HGNC:7905(NPHP1);HGNC:7907(NPHP3)	
Netherton_Syndrome	MONDO:0009735	1	1	1		
Neuroblastoma	MONDO:0005072	3	6	1	HGNC:21033(HACE1);HGNC:32207(LIN28B);HGNC:427(ALK);HGNC:6641(LMO1);HGNC:7559(MYCN)	HGNC:11730(TERT);HGNC:886(ATRX)
Neurodegeneration_With_Brain_Iron_Accumulation	MONDO:0018307	6	14	6	HGNC:11582(TBCE);HGNC:15578(REPS1);HGNC:21197(FA2H);HGNC:2342(CRAT);HGNC:25784(DCAF17);HGNC:29932(COASY);HGNC:30213(ATP13A2);HGNC:3976(FTH1)	
Neurofibroma	MONDO:0016755	1	0	0		HGNC:7765(NF1)
Neuronal_Ceroid_Lipofuscinosis	MONDO:0016295	9	13	9	HGNC:16235(DNAJC5);HGNC:21957(KCTD7);HGNC:2531(CTSF);HGNC:30213(ATP13A2)	
Neuronal_Ceroid_Lipofuscinosis_1	MONDO:0009744	1	1	1		
Neuronal_Ceroid_Lipofuscinosis_2	MONDO:0008769	1	1	1		
Neuronal_Ceroid_Lipofuscinosis_3	MONDO:0008767	1	1	1		
Neuronal_Ceroid_Lipofuscinosis_7	MONDO:0012588	1	1	1		
Neuropsychiatric_SLE	MONDO:0007915	1	36	1	HGNC:10540(SAT1);HGNC:1057(BLK);HGNC:11255(SPP1);HGNC:11365(STAT4);HGNC:11934(TNFSF4);HGNC:12269(TREX1);HGNC:1241(C1QA);HGNC:1246(C1R);HGNC:12488(UBE2L3);HGNC:1323(C4A);HGNC:1324(C4B);HGNC:15631(TLR7);HGNC:16903(TNIP1);HGNC:18233(BANK1);HGNC:23326(PXK);HGNC:2336(CR2);HGNC:23792(PLD4);HGNC:2505(CTLA4);HGNC:28917(JAZF1);HGNC:2956(DNASE1);HGNC:2959(DNASE1L3);HGNC:30071(KIAA0319L);HGNC:3488(ETS1);HGNC:3616(FCGR2A);HGNC:3618(FCGR2B);HGNC:3620(FCGR3B);HGNC:4948(HLA-DRB1);HGNC:5525(IGHG1);HGNC:5962(IL10);HGNC:6112(IRAK1);HGNC:6120(IRF5);HGNC:6149(ITGAM);HGNC:6990(MECP2);HGNC:8760(PDCD1);HGNC:9652(PTPN22)	
Neurosarcoidosis	MONDO:0045047	4	0	0		HGNC:1142(BTNL2);HGNC:4948(HLA-DRB1);HGNC:5331(NOD2);HGNC:535(ANXA11)
Neutral_Lipid_Storage_Myopathy	MONDO:0012545	1	1	1		
Nevus_of_Ota	MONDO:0016984	2	0	0		HGNC:4379(GNA11);HGNC:4390(GNAQ)
Niemann-Pick_Disease_Type_A	MONDO:0009756	1	1	1		
Niemann-Pick_Disease_Type_B	MONDO:0011871	1	1	1		
Niemann_Pick_Disease_Type_C	MONDO:0018982	2	2	2		
Noise_Induced_Hearing_Loss	MONDO:0013098	5	0	0		HGNC:11180(SOD2);HGNC:1516(CAT);HGNC:6240(KCNE1);HGNC:6298(KCNQ4);HGNC:7890(NOX3)
Non-functional_Pancreatic_Neuroendocrine_Tumor	MONDO:0004334	3	0	0		HGNC:12687(VHL);HGNC:2681(DAXX);HGNC:7010(MEN1)
Nonketotic_Hyperglycinemia	MONDO:0011612	3	4	3	HGNC:11056(SLC6A9)	
Noonan_Syndrome-like_Disorder_with_Loose_Anagen_Hair	MONDO:0011899	2	2	2		
Noonan_Syndrome	MONDO:0018997	17	17	15	HGNC:25430(LRRC56);HGNC:6871(MAPK1)	HGNC:6840(MAP2K1);HGNC:6842(MAP2K2)
North_Carolina_Macular_Dystrophy	MONDO:0007630	2	0	0		HGNC:13998(PRDM13);HGNC:14358(IRX1)
Obesity_Due_to_MC4R_Pathway_Disruption	MONDO:0011122	7	16	5	HGNC:10660(SDC3);HGNC:10882(SIM1);HGNC:12519(UCP3);HGNC:18129(GHRL);HGNC:24323(CARTPT);HGNC:28209(CEP19);HGNC:288(ADRB3);HGNC:330(AGRP);HGNC:3356(ENPP1);HGNC:7961(NR0B2);HGNC:9236(PPARG)	HGNC:30417(SH2B1);HGNC:7668(NCOA1)
Obsessive-Compulsive_Disorder	MONDO:0008114	6	2	0	HGNC:11050(SLC6A4);HGNC:5293(HTR2A)	HGNC:10939(SLC1A1);HGNC:12758(WDR6);HGNC:20295(SLITRK5);HGNC:2515(CTNND1);HGNC:25536(DALRD3);HGNC:30368(DLGAP3)
Ochoa_Syndrome	MONDO:0000463	2	2	2		
Oculocerebrodental_Syndrome	MONDO:0034145	1	1	1		
Oculocutaneous_Albinism	MONDO:0018910	7	8	7	HGNC:6929(MC1R)	
Oculodentodigital_Dysplasia	MONDO:0008111	1	1	1		
Oculogastrointestinal-Neurodevelopmental_Syndrome	MONDO:0036189	1	1	1		
Oculopharyngodistal_Myopathy	MONDO:0025193	4	6	4	HGNC:51204(NUTM2B-AS1);HGNC:67(ABCD3)	
Odonto-Onycho-Dermal_Dysplasia	MONDO:0009773	1	1	1		
Okur_Chung_neurodevelopmental_syndrome	MONDO:0014893	1	1	1		
Omodysplasia	MONDO:0017136	2	2	2		
Opitz_GBBB_Syndrome	MONDO:0017138	1	1	1		
Opsismodysplasia	MONDO:0009785	1	1	1		
Oral_Cavity_Squamous_Cell_Carcinoma	MONDO:0004958	1	3	0	HGNC:11905(TNFRSF10B);HGNC:6062(ING1);HGNC:9588(PTEN)	HGNC:3595(FAT1)
Organophosphate_Poisoning	MONDO:0800386	1	0	0		HGNC:9204(PON1)
Ornithine_Carbamoyltransferase_Deficiency	MONDO:0010703	1	1	1		
Orofaciodigital_Syndrome_17	MONDO:0033375	1	1	1		
Osteogenesis_Imperfecta_Type_IX	MONDO:0009805	1	1	1		
Osteogenesis_Imperfecta_Type_VI	MONDO:0013515	1	1	1		
Osteogenesis_Imperfecta_Type_VIII	MONDO:0012581	1	1	1		
Osteogenesis_Imperfecta_Type_X	MONDO:0013459	1	1	1		
Osteogenesis_Imperfecta_Type_XI	MONDO:0012592	1	1	1		
Osteogenesis_Imperfecta_Type_XII	MONDO:0013460	1	1	1		
Osteogenesis_Imperfecta_Type_XIII	MONDO:0013924	1	1	1		
Osteogenesis_Imperfecta_Type_XIV	MONDO:0014029	1	1	1		
Osteogenesis_Imperfecta_Type_XIX	MONDO:0049223	1	1	1		
Osteogenesis_Imperfecta_Type_XV	MONDO:0014086	1	1	1		
Osteogenesis_Imperfecta_Type_XVI	MONDO:0014544	1	1	1		
Osteogenesis_Imperfecta_Type_XVII	MONDO:0014672	1	1	1		
Osteogenesis_Imperfecta_Type_XVIII	MONDO:0044329	1	1	1		
Osteogenesis_Imperfecta_Type_XX	MONDO:0032846	1	1	1		
Osteogenesis_Imperfecta_Type_XXI	MONDO:0030861	1	1	1		
Osteogenesis_Imperfecta_Type_XXII	MONDO:0030714	1	1	1		
Osteogenesis_Imperfecta_Type_XXIII	MONDO:0957988	1	1	1		
Osteoglophonic_Dysplasia	MONDO:0008150	1	1	1		
Osteopetrosis	MONDO:0017198	6	20	6	HGNC:11028(SLC4A2);HGNC:1373(CA2);HGNC:18608(LRRK1);HGNC:23096(SLC29A3);HGNC:23151(FERMT3);HGNC:2433(CSF1R);HGNC:2514(CTNNB1);HGNC:2536(CTSK);HGNC:26837(AMER1);HGNC:29017(PLEKHM1);HGNC:5961(IKBKG);HGNC:6697(LRP5);HGNC:6698(LRP6);HGNC:6840(MAP2K1)	
Osteosarcoma	MONDO:0009807	5	3	2	HGNC:16627(CHEK2)	HGNC:6973(MDM2);HGNC:7553(MYC);HGNC:886(ATRX)
Otopalatodigital_Spectrum_Disorders	MONDO:0018233	1	2	1	HGNC:6859(MAP3K7)	
Ovarian_Endometrioid_Carcinoma	MONDO:0006335	6	0	0		HGNC:11110(ARID1A);HGNC:2514(CTNNB1);HGNC:6407(KRAS);HGNC:8975(PIK3CA);HGNC:9177(POLE);HGNC:9588(PTEN)
Ovarian_High-Grade_Serous_Carcinoma	MONDO:0005211	4	0	0		HGNC:1100(BRCA1);HGNC:1101(BRCA2);HGNC:11998(TP53);HGNC:1589(CCNE1)
Ovarian_Mucinous_Carcinoma	MONDO:0005601	4	0	0		HGNC:11998(TP53);HGNC:1787(CDKN2A);HGNC:3430(ERBB2);HGNC:6407(KRAS)
PAX3_Waardenburg_Spectrum	MONDO:0018094	1	8	1	HGNC:11094(SNAI2);HGNC:11190(SOX10);HGNC:12442(TYR);HGNC:3178(EDN3);HGNC:3180(EDNRB);HGNC:6343(KITLG);HGNC:7105(MITF)	
PCDH19_Clustering_Epilepsy	MONDO:0010246	1	1	1		
PCWH_syndrome	MONDO:0012198	1	1	1		
PET100-Related_COX_Deficiency	MONDO:0033646	1	1	1		
PET117-Related_COX_Deficiency	MONDO:0033654	1	1	1		
