drug_id	drug_label	indication	disorder	mondo	status
NCIT:C114283	Futibatinib	adult patients with previously treated, unresectable, locally advanced or metastatic intrahepatic cholangiocarcinoma harboring fibroblast growth factor receptor 2 (FGFR2) gene fusions or other rearrangements.	FGFR-Altered Cholangiocarcinoma	MONDO:0003210	COVERED
NCIT:C114283	Futibatinib	adult patients with previously treated, unresectable, locally advanced or metastatic intrahepatic cholangiocarcinoma harboring fibroblast growth factor receptor 2 (FGFR2) gene fusions or other rearrangements.	IDH-Mutant Cholangiocarcinoma	MONDO:0003210	MISSING_TREATMENT
NCIT:C114299	Belantamab Mafodotin	adult patients with relapsed or refractory multiple myeloma who have received at least 4 prior therapies including an anti-CD38 monoclonal antibody, a proteasome inhibitor, and an immunomodulatory agent.	Multiple Myeloma	MONDO:0009693	MISSING_TREATMENT
NCIT:C114383	Ivosidenib	newly-diagnosed acute myeloid leukemia (AML) with a susceptible IDH1 mutation	Acute Myeloid Leukemia, IDH-Mutated	MONDO:0018874	COVERED
NCIT:C114498	Relugolix	adult patients with advanced prostate cancer.	BRCA-Mutant Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C114498	Relugolix	adult patients with advanced prostate cancer.	Metastatic Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C114500	Enfortumab Vedotin	adult patients with locally advanced or metastatic urothelial cancer (mUC) who have previously received a programmed death receptor-1 (PD-1) or programmed death-ligand 1 (PD-L1) inhibitor, and a platinum-containing chemotherapy in the neoadjuvant/adjuvant, locally advanced or metastatic setting.	-	-	NO_DISORDER
NCIT:C1149	Aluminum Hydroxide/Magnesium Hydroxide	Gastritis, gastroesophageal reflux, peptic ulcer disease.	-	-	NO_DISORDER
NCIT:C114984	Entrectinib	solid tumors that have a neurotrophic tyrosine receptor kinase (NTRK) gene fusion	-	-	NO_DISORDER
NCIT:C115102	Decitabine and Cedazuridine	adult patients with myelodysplastic syndromes (MDS)	-	-	NO_DISORDER
NCIT:C115112	Ceritinib	metastatic non-small cell lung cancer (NSCLC) whose tumors are anaplastic lymphoma kinase (ALK)-positive	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C115112	Ceritinib	metastatic non-small cell lung cancer (NSCLC) whose tumors are anaplastic lymphoma kinase (ALK)-positive	Metastatic Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C115112	Ceritinib	metastatic non-small cell lung cancer (NSCLC) whose tumors are anaplastic lymphoma kinase (ALK)-positive	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C115112	Ceritinib	metastatic non-small cell lung cancer (NSCLC) whose tumors are anaplastic lymphoma kinase (ALK)-positive	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C1153	Dolasetron Mesylate	Nausea and vomiting prophylaxis, chemotherapy-induced and postoperative	-	-	NO_DISORDER
NCIT:C1156	Megestrol Acetate	Appetite enhancement, AIDS patients; Breast cancer, palliative treatment; Endometrial carcinoma, palliative treatment	Endometrial Carcinoma	MONDO:0002447	MISSING_TREATMENT
NCIT:C1160	Meropenem	Gram positive and gram-negative intra-abdominal infections; bacterial meningitis	Bacterial meningitis	MONDO:0006670	MISSING_TREATMENT
NCIT:C116377	Osimertinib	metastatic epidermal growth factor receptor (EGFR) T790M mutation-positive non-small cell lung cancer (NSCLC)	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C116377	Osimertinib	metastatic epidermal growth factor receptor (EGFR) T790M mutation-positive non-small cell lung cancer (NSCLC)	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C116722	Gilteritinib	relapsed or refractory acute myeloid leukemia (AML)	Acute Myeloid Leukemia, IDH-Mutated	MONDO:0018874	MISSING_TREATMENT
NCIT:C116870	Avelumab	locally advanced or metastatic urothelial carcinoma; metastatic Merkel cell carcinoma (MCC); advanced renal cell carcinoma (RCC).	FGFR-Altered Urothelial Carcinoma	MONDO:0040679	MISSING_TREATMENT
NCIT:C116870	Avelumab	locally advanced or metastatic urothelial carcinoma; metastatic Merkel cell carcinoma (MCC); advanced renal cell carcinoma (RCC).	Merkel Cell Carcinoma	MONDO:0019210	COVERED
NCIT:C116870	Avelumab	locally advanced or metastatic urothelial carcinoma; metastatic Merkel cell carcinoma (MCC); advanced renal cell carcinoma (RCC).	Metastatic Renal Cell Carcinoma	MONDO:0005086	MISSING_TREATMENT
NCIT:C116870	Avelumab	locally advanced or metastatic urothelial carcinoma; metastatic Merkel cell carcinoma (MCC); advanced renal cell carcinoma (RCC).	Renal Cell Carcinoma	MONDO:0005086	MISSING_TREATMENT
NCIT:C1170	Miltefosine	Skin metastasis of breast cancer	-	-	NO_DISORDER
NCIT:C1172	Nandrolone Decanoate	Anemia of renal insufficiency; Metastatic Breast Cancer	-	-	NO_DISORDER
NCIT:C1173	Nilutamide	Prostate cancer	BRCA-Mutant Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C1173	Nilutamide	Prostate cancer	Metastatic Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C1176	Olsalazine	Ulcerative colitis	Ulcerative Colitis	MONDO:0005101	MISSING_TREATMENT
NCIT:C117729	Idecabtagene Vicleucel	adult patients with multiple myeloma	Multiple Myeloma	MONDO:0009693	MISSING_TREATMENT
NCIT:C1181	Oxaliplatin	Metastatic colorectal cancer; ovarian cancer	BRAF V600E-Mutant Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C1181	Oxaliplatin	Metastatic colorectal cancer; ovarian cancer	HER2-Positive Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C1181	Oxaliplatin	Metastatic colorectal cancer; ovarian cancer	MSI-High Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C1181	Oxaliplatin	Metastatic colorectal cancer; ovarian cancer	Metastatic Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C1183	Ranpirnase	Mesothelioma	-	-	NO_DISORDER
NCIT:C118571	Telisotuzumab Vedotin	for adults with locally advanced or metastatic, non-squamous non-small cell lung cancer (NSCLC) with high c-Met protein overexpression	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C118571	Telisotuzumab Vedotin	for adults with locally advanced or metastatic, non-squamous non-small cell lung cancer (NSCLC) with high c-Met protein overexpression	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C119665	Gilteritinib Fumarate	adults with acute myeloid leukemia (AML) with a FMS-like tyrosine kinase 3 (FLT3) mutation when the disease has come back or has not improved after previous treatment(s).	Acute Myeloid Leukemia, IDH-Mutated	MONDO:0018874	MISSING_TREATMENT
NCIT:C119665	Gilteritinib Fumarate	relapsed or refractory acute myeloid leukemia (AML) with a FLT3 mutation	Acute Myeloid Leukemia, IDH-Mutated	MONDO:0018874	MISSING_TREATMENT
NCIT:C1200	Pegaspargase	Acute lymphoblastic leukemia	Acute Lymphoblastic Leukemia	MONDO:0004967	MISSING_TREATMENT
NCIT:C120309	Axicabtagene Ciloleucel	for adult patients with relapsed or refractory follicular lymphoma (FL) after two or more lines of systemic therapy; for adult patients with large B-cell lymphoma (LBCL).	Follicular Lymphoma	MONDO:0018906	COVERED
NCIT:C120309	Axicabtagene Ciloleucel	for adult patients with relapsed or refractory follicular lymphoma (FL) after two or more lines of systemic therapy; for adult patients with large B-cell lymphoma (LBCL).	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C1212	Sirolimus	Kidney transplant rejection, prevention	-	-	NO_DISORDER
NCIT:C121540	Cemiplimab	metastatic cutaneous squamous cell carcinoma (CSCC) or locally advanced CSCC	Arsenic-Related Cancers	MONDO:0005096	MISSING_TREATMENT
NCIT:C121540	Cemiplimab	metastatic cutaneous squamous cell carcinoma (CSCC) or locally advanced CSCC	Cutaneous Squamous Cell Carcinoma	MONDO:0002529	COVERED
NCIT:C121553	Pemigatinib	for the treatment of adults with previously treated, unresectable locally advanced or metastatic cholangiocarcinoma with a fibroblast growth factor receptor 2 (FGFR2) fusion or other rearrangement	Cholangiocarcinoma	MONDO:0019087	MISSING_TREATMENT
NCIT:C1216	Retinyl Acetate	Dietary supplement; vitamin A deficiency	-	-	NO_DISORDER
NCIT:C1217	Retinyl Palmitate	Dietary supplement; vitamin A deficiency; reduction in falciparum malaria episodes in children older than 12 months old; acne; diminishing malignant cell growth; enhancing the immune system; reduction in mortality of HIV-infected children	Malaria	MONDO:0005136	MISSING_TREATMENT
NCIT:C1230	Sodium Thiosulfate	Cisplatin-induced nephrotoxicity; Nitrogen mustard-induced skin toxicity, neutralizer; Poisoning, arsenic and cyanide	-	-	NO_DISORDER
NCIT:C123428	Naxitamab	high-risk neuroblastoma in bone or bone marrow	Neuroblastoma	MONDO:0005072	MISSING_TREATMENT
NCIT:C1238	Strontium Chloride Sr-89	Palliation of pain in bone metastases	-	-	NO_DISORDER
NCIT:C123827	Avapritinib	Treatment of Adults with Unresectable or Metastatic Gastrointestinal Stromal Tumor Harboring a Platelet-derived Growth Factor Receptor Alpha Exon 18 Mutation	Gastrointestinal Stromal Tumor	MONDO:0011719	COVERED
NCIT:C1239	Exisulind	Colonic adenomatous polyps in the inherited disease adenomatous polyposis coli, control and suppression	-	-	NO_DISORDER
NCIT:C124067	Ripretinib	adult patients with advanced gastrointestinal stromal tumor (GIST) who have received prior treatment with 3 or more kinase inhibitors, including imatinib.	Gastrointestinal Stromal Tumor	MONDO:0011719	MISSING_TREATMENT
NCIT:C1244	Temozolomide	Malignant glioma (Anaplastic astrocytoma; Anaplastic oligodendrogliomas; Anaplastic oligoastrocytomas; Glioblastoma multiforme); Metastatic melanoma	Metastatic Melanoma	MONDO:0005012	MISSING_TREATMENT
NCIT:C124657	Ravulizumab	paroxysmal nocturnal hemoglobinuria (PNH)	-	-	NO_DISORDER
NCIT:C1247	Testosterone Enanthate	Male Hypogonadotrophic Hypogonadism; Delayed Puberty-Male and Primary Hypogonadism.	-	-	NO_DISORDER
NCIT:C124993	Amivantamab	adult patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 20 insertion mutations	Metastatic Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C124993	Amivantamab	adult patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 20 insertion mutations	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C124993	Amivantamab	adult patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 20 insertion mutations	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C125192	Lisocabtagene Maraleucel	adult patients with certain types of large B-cell lymphoma and marginal zone lymphoma (MZL) .	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C125549	Loncastuximab Tesirine	adult patients with relapsed or refractory large B-cell lymphoma	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C1256	Toremifene	Breast cancer; Desmoid tumors	-	-	NO_DISORDER
NCIT:C1257	Treosulfan	allogeneic hematopoietic stem cell transplantation (alloHSCT) in adult and pediatric patients 1 year of age and older with acute myeloid leukemia (AML) or myelodysplastic syndrome (MDS), with fludarabine as a preparative regimen.	Acute Myeloid Leukemia, IDH-Mutated	MONDO:0018874	MISSING_TREATMENT
NCIT:C1257	Treosulfan	allogeneic hematopoietic stem cell transplantation (alloHSCT) in adult and pediatric patients 1 year of age and older with acute myeloid leukemia (AML) or myelodysplastic syndrome (MDS), with fludarabine as a preparative regimen.	Myelodysplastic Syndrome	MONDO:0018881	MISSING_TREATMENT
NCIT:C1265	Trimetrexate Glucuronate	Head and neck cancer; Metastatic colorectal adenocarcinoma; Non-small cell lung cancer; Osteogenic sarcoma; Pancreatic adenocarcinoma; Pneumocystitis carinii pneumonia	Metastatic Pancreatic Adenocarcinoma	MONDO:0006047	MISSING_TREATMENT
NCIT:C1265	Trimetrexate Glucuronate	Head and neck cancer; Metastatic colorectal adenocarcinoma; Non-small cell lung cancer; Osteogenic sarcoma; Pancreatic adenocarcinoma; Pneumocystitis carinii pneumonia	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C1265	Trimetrexate Glucuronate	Head and neck cancer; Metastatic colorectal adenocarcinoma; Non-small cell lung cancer; Osteogenic sarcoma; Pancreatic adenocarcinoma; Pneumocystitis carinii pneumonia	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C1267	Triptorelin	Palliative treatment prostate carcinoma	-	-	NO_DISORDER
NCIT:C126799	Dostarlimab	adult patients with mismatch repair deficient (dMMR) recurrent or advanced endometrial cancer	Endometrial Carcinoma	MONDO:0002447	COVERED
NCIT:C126799	Dostarlimab	adult patients with mismatch repair deficient (dMMR) recurrent or advanced endometrial cancer	MSI-High Endometrial Cancer	MONDO:0011962	COVERED
NCIT:C127012	Baricitinib	Emergency Use Authorization (EUA): for the treatment of COVID-19 in hospitalized adults and pediatric patients two years of age or older requiring supplemental oxygen, non-invasive or invasive mechanical ventilation, or extracorporeal membrane oxygenation (ECMO).	COVID-19	MONDO:0100096	MISSING_TREATMENT
NCIT:C127119	Omidubicel	adult and pediatric patients (12 years and older) with hematologic malignancies	-	-	NO_DISORDER
NCIT:C127123	Emapalumab	primary hemophagocytic lymphohistiocytosis (HLH)	Hemophagocytic Lymphohistiocytosis	MONDO:0015541	COVERED
NCIT:C1275	Vinorelbine	Breast cancer; Cervical cancer; Non-small cell lung cancer; Ovarian cancer; Prostate cancer	BRCA-Mutant Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C1275	Vinorelbine	Breast cancer; Cervical cancer; Non-small cell lung cancer; Ovarian cancer; Prostate cancer	Cervical Cancer	MONDO:0002974	MISSING_TREATMENT
NCIT:C1275	Vinorelbine	Breast cancer; Cervical cancer; Non-small cell lung cancer; Ovarian cancer; Prostate cancer	Metastatic Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C1275	Vinorelbine	Breast cancer; Cervical cancer; Non-small cell lung cancer; Ovarian cancer; Prostate cancer	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C1275	Vinorelbine	Breast cancer; Cervical cancer; Non-small cell lung cancer; Ovarian cancer; Prostate cancer	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C1278	Venlafaxine	Anxiety; Depression	-	-	NO_DISORDER
NCIT:C1280	Zinc Sulfate	Common cold, symptoms; Wound healing; Zinc supplement	Rhinovirus Infection	MONDO:0005709	MISSING_TREATMENT
NCIT:C128059	Dabrafenib Mesylate	metastatic non-small cell lung cancer (NSCLC) with BRAF V600E mutation	Metastatic Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C128059	Dabrafenib Mesylate	metastatic non-small cell lung cancer (NSCLC) with BRAF V600E mutation	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C128059	Dabrafenib Mesylate	metastatic non-small cell lung cancer (NSCLC) with BRAF V600E mutation	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C1282	Carboplatin	Osteogenic sarcoma; CNS and germ cell tumors; ovarian; lung; head and neck; endometrial; esophageal; bladder; breast; cervical cancer.	Cervical Cancer	MONDO:0002974	MISSING_TREATMENT
NCIT:C128625	Caplacizumab	acquired thrombotic thrombocytopenic purpura (aTTP)	-	-	NO_DISORDER
NCIT:C128646	Idarucizumab	treatment of patients treated with dabigatran (Pradaxa) when reversal of the anticoagulant effects of dabigatran is needed for emergency surgery/urgent procedures, or in life-threatening or uncontrolled bleeding	-	-	NO_DISORDER
NCIT:C1287	Recombinant Granulocyte Colony-Stimulating Factor	Neutropenia	Chemotherapy-Induced Neutropenia	MONDO:0001475	MISSING_TREATMENT
NCIT:C128799	Trastuzumab Deruxtecan	adult patients with unresectable or metastatic HER2-low (IHC 1+ or IHC 2+/ISH ) breast cancer; unresectable or metastatic non-small cell lung cancer (NSCLC) whose tumors have activating human epidermal growth factor receptor 2 HER2 (ERBB2) mutations.	Metastatic Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C128799	Trastuzumab Deruxtecan	adult patients with unresectable or metastatic HER2-low (IHC 1+ or IHC 2+/ISH ) breast cancer; unresectable or metastatic non-small cell lung cancer (NSCLC) whose tumors have activating human epidermal growth factor receptor 2 HER2 (ERBB2) mutations.	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C128799	Trastuzumab Deruxtecan	adult patients with unresectable or metastatic HER2-low (IHC 1+ or IHC 2+/ISH ) breast cancer; unresectable or metastatic non-small cell lung cancer (NSCLC) whose tumors have activating human epidermal growth factor receptor 2 HER2 (ERBB2) mutations.	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
