dataset,cell_type,gene,comparison,phenotype,n_group1,n_group2,mean_group1,mean_group2,log2_mean_diff,fold_change,test_statistic,pvalue,qvalue_BH,published_adj_p,cohens_d,marker_class,direction,resilient_direction_inferred
Supplementary_Data_1:Fig. 2f,Astrocyte,ADAMTSL4,AD_vs_Control_PAC-level,AD,100,100,,,-1.2594949,0.41769017105587014,,6.586513130930903e-06,1.0092237861910254e-05,2.545693960275846e-05,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ADAP2,AD_vs_Control_PAC-level,AD,100,100,,,0.19958527,1.14836818736855,,0.00880902297275,0.009354714661327434,0.0235685389159352,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADAR,AD_vs_Control_PAC-level,AD,100,100,,,-0.1583022,0.8960789790717413,,3.0405012073896828e-06,4.787529525447843e-06,1.2075972704297878e-05,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ADARB1,AD_vs_Control_PAC-level,AD,100,100,,,0.54086626,1.4548458109887432,,3.149938050312317e-26,1.2036634784433658e-25,3.0381944379129704e-25,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADARB2,AD_vs_Control_PAC-level,AD,100,100,,,0.44159082,1.3581010426358648,,2.2393384856968527e-38,1.127914229909166e-37,2.846994032073356e-37,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADAT2,AD_vs_Control_PAC-level,AD,100,100,,,-0.5195199,0.6976039431655537,,0.0001825131459097,0.00024401679398403984,0.0006150867585655,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ADCK1,AD_vs_Control_PAC-level,AD,100,100,,,0.3047914,1.2352400202396376,,0.0002595526625581,0.00034154294188099346,0.0008609369296956,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADCY2,AD_vs_Control_PAC-level,AD,100,100,,,0.31368342,1.2428769063769542,,3.2055049888782436e-215,9.369937659797942e-214,2.3650873347428577e-213,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADCY3,AD_vs_Control_PAC-level,AD,100,100,,,-0.277908,0.8247861431665507,,8.153731599045448e-11,1.731497179058394e-10,4.3705115199478307e-10,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ADCY5,AD_vs_Control_PAC-level,AD,100,100,,,0.2689988,1.2049713127274078,,0.0098157608066896,0.010341929130892925,0.0260521307190618,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADCY8,AD_vs_Control_PAC-level,AD,100,100,,,0.730257,1.658934585967161,,1.517532709371022e-192,3.85870770709955e-191,9.739852129104348e-191,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADCY9,AD_vs_Control_PAC-level,AD,100,100,,,0.16731575,1.1229671691475744,,1.6720669353135786e-08,3.120583311744851e-08,7.876735508373517e-08,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADCYAP1R1,AD_vs_Control_PAC-level,AD,100,100,,,0.36108547,1.2843918983366052,,9.351792761572762e-33,4.2333727656623223e-32,1.0685552748415204e-31,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADD1,AD_vs_Control_PAC-level,AD,100,100,,,0.16003625,1.117315212035494,,2.9631659542498894e-14,7.528995218079214e-14,1.9004108543879765e-13,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADD3,AD_vs_Control_PAC-level,AD,100,100,,,0.21599446,1.1615042716996606,,1.0026888878967592e-63,7.390508613376976e-63,1.8654551346484425e-62,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADGRB2,AD_vs_Control_PAC-level,AD,100,100,,,0.49262735,1.407004897194383,,5.574914994250398e-12,1.2664370162960053e-11,3.1966425564839956e-11,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADGRB3,AD_vs_Control_PAC-level,AD,100,100,,,0.45501158,1.370793807809919,,0.0,0.0,0.0,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADGRF3,AD_vs_Control_PAC-level,AD,100,100,,,0.2541986,1.1926730432448789,,0.0061035381008812,0.006675439816122067,0.016820045540577,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADGRG1,AD_vs_Control_PAC-level,AD,100,100,,,-0.52347517,0.6956940224835544,,1.0196371587368905e-110,1.32591600109512e-109,3.3467748185536906e-109,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ADGRG2,AD_vs_Control_PAC-level,AD,100,100,,,-0.48813227,0.7129474908219368,,4.242990580304468e-06,6.6079361496544986e-06,1.666785719430185e-05,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ADGRL1,AD_vs_Control_PAC-level,AD,100,100,,,0.22370279,1.1677268061133768,,2.847998775486509e-06,4.4958023596417545e-06,1.134010582536314e-05,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADGRL3,AD_vs_Control_PAC-level,AD,100,100,,,0.09956654,1.0714514948796772,,1.8508584845081928e-44,1.038545695983268e-43,2.621416877361276e-43,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADGRV1,AD_vs_Control_PAC-level,AD,100,100,,,0.14907566,1.1088587945318156,,1.7219363338582372e-106,2.1453633012004265e-105,5.415160437898446e-105,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADH4,AD_vs_Control_PAC-level,AD,100,100,,,-1.3264583,0.39874593042123,,6.559266709278912e-05,9.197495754708437e-05,0.0002318708839797,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ADIPOR2,AD_vs_Control_PAC-level,AD,100,100,,,0.16983792,1.1249320967611038,,1.8407975582658109e-06,2.9480344880679343e-06,7.437718194116364e-06,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADM,AD_vs_Control_PAC-level,AD,100,100,,,-2.2938828,0.2039259389626988,,8.99922295103281e-12,2.0155430577951675e-11,5.087478200706662e-11,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ADNP,AD_vs_Control_PAC-level,AD,100,100,,,0.15794174,1.1156942666073006,,6.370351056604181e-10,1.288004765804688e-09,3.251082204914904e-09,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADORA1,AD_vs_Control_PAC-level,AD,100,100,,,0.546876,1.460918806812048,,1.6118187592555648e-19,4.999927579731548e-19,1.2620431237436433e-18,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADORA2B,AD_vs_Control_PAC-level,AD,100,100,,,-0.38028702,0.7682847274172763,,5.205879725376366e-21,1.70864766418303e-20,4.31283653832164e-20,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ADPGK,AD_vs_Control_PAC-level,AD,100,100,,,-0.56029224,0.6781647771361627,,1.4162750087611726e-20,4.5565950422984104e-20,1.1501405468608488e-19,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,ADPRHL1,AD_vs_Control_PAC-level,AD,100,100,,,0.621014,1.5379557556135968,,0.0071457869385539,0.007710550979603829,0.0194286632274226,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADRA1A,AD_vs_Control_PAC-level,AD,100,100,,,0.87797076,1.8377885189747523,,1.1114833523926552e-256,4.394535335471539e-255,1.1092346866508204e-254,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,ADRA1B,AD_vs_Control_PAC-level,AD,100,100,,,-1.0934776,0.4686303838201496,,9.168868830475216e-22,3.074267784335808e-21,7.759829429321305e-21,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AEBP1,AD_vs_Control_PAC-level,AD,100,100,,,0.087420896,1.0624691090775558,,0.0108550374684285,0.011366879406621394,0.0286344112899034,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AEBP2,AD_vs_Control_PAC-level,AD,100,100,,,0.29625228,1.2279503933527571,,4.040991364246507e-25,1.5005635684824162e-24,3.7876067265861e-24,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AFAP1,AD_vs_Control_PAC-level,AD,100,100,,,-0.58465946,0.6668067159225952,,6.449062498085026e-08,1.1538474362255186e-07,2.9116910049539214e-07,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AFDN,AD_vs_Control_PAC-level,AD,100,100,,,0.08875629,1.0634530118988943,,0.0001108246569436,0.00015169915018895818,0.0003823716431117,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AFF1,AD_vs_Control_PAC-level,AD,100,100,,,0.14543103,1.1060610587585444,,1.8885896291639648e-10,3.9371999583911976e-10,9.937976210763747e-10,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AFF3,AD_vs_Control_PAC-level,AD,100,100,,,-0.26287445,0.8334257325681995,,8.87814515621514e-07,1.4583660963462177e-06,3.679328340451489e-06,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AFF4,AD_vs_Control_PAC-level,AD,100,100,,,-0.16389301,0.8926131650473308,,4.205101193076002e-27,1.6445335712201172e-26,4.1510046940227087e-26,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AFG1L,AD_vs_Control_PAC-level,AD,100,100,,,0.52148896,1.4354359519139914,,1.1149371232923296e-77,9.994980240261514e-77,2.5228557580133776e-76,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AFG3L2,AD_vs_Control_PAC-level,AD,100,100,,,-0.4682896,0.7228210369220129,,3.8287082364602437e-32,1.7083081759548642e-31,4.3119796283422115e-31,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AFTPH,AD_vs_Control_PAC-level,AD,100,100,,,-0.2219395,0.8574119917989032,,1.755901292461606e-09,3.4792482156539355e-09,8.782049772407192e-09,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AGAP1,AD_vs_Control_PAC-level,AD,100,100,,,0.26254618,1.1995939738738,,6.29600910869689e-37,3.0826558556540254e-36,7.781001951442506e-36,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AGAP3,AD_vs_Control_PAC-level,AD,100,100,,,0.484297,1.3989040380753133,,9.714776071693204e-23,3.350936375712633e-22,8.458174930800969e-22,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AGBL1,AD_vs_Control_PAC-level,AD,100,100,,,0.73718077,1.666915266076188,,2.3212127208084212e-45,1.3264072690333837e-44,3.348014839161019e-44,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AGBL3,AD_vs_Control_PAC-level,AD,100,100,,,-0.33598042,0.7922455630676061,,4.832250395714917e-10,9.819546258672024e-10,2.4785740666077863e-09,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AGBL4,AD_vs_Control_PAC-level,AD,100,100,,,-0.3558742,0.7813960133051359,,6.6237410042407636e-68,5.225650342446e-67,1.3190183210866992e-66,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AGBL5,AD_vs_Control_PAC-level,AD,100,100,,,-0.4506828,0.7316964680525939,,1.699846708243503e-08,3.1698341015227816e-08,8.001050550115618e-08,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AGFG1,AD_vs_Control_PAC-level,AD,100,100,,,0.07930465,1.0565087018757087,,0.0085556230787393,0.009106825686053036,0.0229439006608318,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AGFG2,AD_vs_Control_PAC-level,AD,100,100,,,0.5250725,1.4390058928024432,,2.1502642287854997e-37,1.0642407615696684e-36,2.68627437843572e-36,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AGK,AD_vs_Control_PAC-level,AD,100,100,,,0.22790702,1.1711347005313266,,6.438272730071128e-08,1.1522183535763088e-07,2.907579876659117e-07,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AGL,AD_vs_Control_PAC-level,AD,100,100,,,0.1143539,1.0824901519756358,,0.0002359054820271,0.0003122882711564475,0.0007871875042905,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AGMO,AD_vs_Control_PAC-level,AD,100,100,,,0.7314035,1.6602534540507659,,0.0002828080526945,0.0003710736774276578,0.000935379507619,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AGO1,AD_vs_Control_PAC-level,AD,100,100,,,0.24354231,1.1838959653799797,,2.285324393284332e-06,3.627667405445539e-06,9.152429981455345e-06,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AGO2,AD_vs_Control_PAC-level,AD,100,100,,,0.19811311,1.147196963096307,,1.6710909160504572e-16,4.610835766754791e-16,1.1638315718277993e-15,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AGO3,AD_vs_Control_PAC-level,AD,100,100,,,0.1841918,1.136180304951961,,5.992818900005652e-16,1.6214747340205166e-15,4.092801357143892e-15,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AGPAT5,AD_vs_Control_PAC-level,AD,100,100,,,0.07576003,1.053916106071465,,0.0122934590833429,0.012769515585431348,0.0321683193503964,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AGT,AD_vs_Control_PAC-level,AD,100,100,,,-0.18437488,0.880030310601185,,5.845156273885188e-12,1.3269455331355687e-11,3.349373483857543e-11,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AGTPBP1,AD_vs_Control_PAC-level,AD,100,100,,,0.13214299,1.0959203811481806,,6.126646344074337e-06,9.406568124235345e-06,2.372735512123001e-05,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AHCY,AD_vs_Control_PAC-level,AD,100,100,,,0.41723478,1.335365599132817,,0.0119798320160361,0.012460774177263828,0.0313904689265236,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AHCYL1,AD_vs_Control_PAC-level,AD,100,100,,,-0.60298485,0.6583903748690154,,0.0,0.0,0.0,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AHCYL2,AD_vs_Control_PAC-level,AD,100,100,,,0.26428637,1.201041806490439,,9.69783652897434e-141,1.666663363270967e-139,4.206863006852813e-139,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AHDC1,AD_vs_Control_PAC-level,AD,100,100,,,0.10516569,1.0756179154531234,,0.0012536899010522,0.001520432433190966,0.0038309656887907,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AHI1,AD_vs_Control_PAC-level,AD,100,100,,,-0.25128323,0.8401487979660686,,1.996340963610224e-68,1.5952070316698516e-67,4.026498450552631e-67,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AHNAK,AD_vs_Control_PAC-level,AD,100,100,,,1.0771294,2.1098338634956733,,0.0,0.0,0.0,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AHSA1,AD_vs_Control_PAC-level,AD,100,100,,,0.34913763,1.2737989872106246,,1.2278267864405183e-05,1.8389172803269425e-05,4.638606010480427e-05,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AIFM1,AD_vs_Control_PAC-level,AD,100,100,,,0.15826586,1.1159449498353187,,0.0119588111128161,0.012444586644098908,0.0313496619894883,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AIM2,AD_vs_Control_PAC-level,AD,100,100,,,-1.7083455,0.30601080513720585,,0.0004114699578222,0.0005301289341691181,0.0013358459612261,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AIMP1,AD_vs_Control_PAC-level,AD,100,100,,,-0.22888716,0.8532928355690215,,0.0001024741733342,0.0001410024835256343,0.0003554071118151,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AIMP2,AD_vs_Control_PAC-level,AD,100,100,,,-0.31915846,0.8015372868329771,,0.0019994857234768,0.0023567951660488215,0.0059386067462288,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AJAP1,AD_vs_Control_PAC-level,AD,100,100,,,1.6178355,3.0691422201327776,,1.5135986909731602e-26,5.829400363883118e-26,1.4714122409713744e-25,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AJM1,AD_vs_Control_PAC-level,AD,100,100,,,0.85343736,1.8068006776769843,,0.0021478885279512,0.002519111059300378,0.0063476633477468,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AK1,AD_vs_Control_PAC-level,AD,100,100,,,0.5774737,1.4922339120438157,,4.079020895077303e-05,5.832044925235943e-05,0.0001470542822165,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AK2,AD_vs_Control_PAC-level,AD,100,100,,,-0.5292162,0.6929310934849112,,4.417738056533839e-20,1.4021962091272138e-19,3.5393154313715423e-19,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AK3,AD_vs_Control_PAC-level,AD,100,100,,,0.7835922,1.721411724332702,,4.0711346534341987e-249,1.5556738005301632e-247,3.926711720197846e-247,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AK4,AD_vs_Control_PAC-level,AD,100,100,,,0.25789785,1.1957351297714138,,5.961938823004456e-16,1.6143967359204466e-15,4.0749356207114775e-15,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AK5,AD_vs_Control_PAC-level,AD,100,100,,,0.18263023,1.134951171166791,,0.0091648837317941,0.009703994539546694,0.0244448814505525,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AK9,AD_vs_Control_PAC-level,AD,100,100,,,0.59224015,1.5075858403496771,,1.0941747515576623e-28,4.446913428790499e-28,1.1224555606442686e-27,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AKAP1,AD_vs_Control_PAC-level,AD,100,100,,,0.13141999,1.09537130327317,,0.000846364001612,0.0010499088009233472,0.0026453013225636,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AKAP10,AD_vs_Control_PAC-level,AD,100,100,,,-0.30137315,0.8114796663438686,,6.77481737562654e-64,5.015124550788477e-63,1.265879025867881e-62,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AKAP11,AD_vs_Control_PAC-level,AD,100,100,,,0.28250417,1.2163042634913026,,1.3353354265794141e-22,4.585187910543771e-22,1.1573577379464648e-21,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AKAP12,AD_vs_Control_PAC-level,AD,100,100,,,-0.43035355,0.742079907305685,,1.9021518383652078e-47,1.119683181963685e-46,2.8262178562285128e-46,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AKAP13,AD_vs_Control_PAC-level,AD,100,100,,,-0.46189553,0.7260317122452468,,1.1519468780457708e-141,1.9847145203609753e-140,5.009663186262023e-140,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AKAP17A,AD_vs_Control_PAC-level,AD,100,100,,,-0.39469278,0.760651339071218,,1.502336274994678e-05,2.2353665697114634e-05,5.638659953865895e-05,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AKAP3,AD_vs_Control_PAC-level,AD,100,100,,,0.76731586,1.7021000717029033,,0.0093013746488309,0.00984089754029441,0.0247897859388803,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AKAP5,AD_vs_Control_PAC-level,AD,100,100,,,-0.70158124,0.614897889410386,,0.0109907866558982,0.011505506692124837,0.0289836461912452,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AKAP6,AD_vs_Control_PAC-level,AD,100,100,,,0.17491215,1.1288956608924527,,1.0717799914079337e-12,2.541065906838914e-12,6.413962409586819e-12,,none,up_in_ADPAC,higher_in_impaired
Supplementary_Data_1:Fig. 2f,Astrocyte,AKAP7,AD_vs_Control_PAC-level,AD,100,100,,,-0.06404647,0.956577345713709,,6.516690434875856e-05,9.14154277574874e-05,0.0002304601809875,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AKAP8,AD_vs_Control_PAC-level,AD,100,100,,,-0.29347005,0.815937159225735,,1.361605924903938e-06,2.200185335776739e-06,5.550915299519832e-06,,none,down_in_ADPAC,higher_in_resilient
Supplementary_Data_1:Fig. 2f,Astrocyte,AKAP9,AD_vs_Control_PAC-level,AD,100,100,,,0.08464741,1.060428544390936,,2.0147241674768524e-05,2.968062310045589e-05,7.485305089625102e-05,,none,up_in_ADPAC,higher_in_impaired
